  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Calangute Navtara",2020-04-09,"TAKE AWAY",105.00,22,7562.73,2871.77,0.00,4690.96,234.55,4925.51,0.49,4926.00,
"-","-","-","Calangute Navtara",2020-04-10,"ZOMATO",24.00,8,2019.16,0.00,0.00,2019.16,100.96,2120.12,-0.12,2120.00,
"-","-","-","Calangute Navtara",2020-04-10,"TAKE AWAY",101.00,18,7429.37,3086.08,0.00,4343.29,217.17,4560.46,-0.46,4560.00,
"-","-","-","Calangute Navtara",2020-04-10,"SWIGGY",47.00,18,4476.34,0.00,0.00,4476.34,223.81,4700.15,-0.15,4700.00,
"-","-","-","Calangute Navtara",2020-04-11,"SWIGGY",26.00,12,2704.87,0.00,0.00,2704.87,135.23,2840.10,-0.10,2840.00,
"-","-","-","Calangute Navtara",2020-04-11,"ZOMATO",34.00,7,3466.81,0.00,0.00,3466.81,173.35,3640.16,-0.16,3640.00,
"-","-","-","Calangute Navtara",2020-04-11,"TAKE AWAY",95.00,15,7248.34,2819.38,0.00,4428.96,221.45,4650.41,-0.41,4650.00,
"-","-","-","Calangute Navtara",2020-04-12,"TAKE AWAY",103.00,17,7438.91,3476.61,0.00,3962.30,198.11,4160.41,-0.41,4160.00,
"-","-","-","Calangute Navtara",2020-04-12,"ZOMATO",12.00,4,790.55,0.00,0.00,790.55,39.54,830.09,-0.09,830.00,
"-","-","-","Calangute Navtara",2020-04-12,"SWIGGY",39.00,13,3428.73,0.00,0.00,3428.73,171.43,3600.16,-0.16,3600.00,
"-","-","-","Calangute Navtara",2020-04-13,"SWIGGY",44.00,25,4571.63,0.00,0.00,4571.63,228.59,4800.22,-0.22,4800.00,
"-","-","-","Calangute Navtara",2020-04-13,"TAKE AWAY",88.00,13,6591.19,3224.19,0.00,3367.00,168.36,3535.36,-0.36,3535.00,
"-","-","-","Calangute Navtara",2020-04-13,"ZOMATO",32.00,9,2400.13,0.00,0.00,2400.13,120.01,2520.14,-0.14,2520.00,
"-","-","-","Calangute Navtara",2020-04-14,"ZOMATO",28.00,9,2333.46,238.11,0.00,2095.35,104.76,2200.11,-0.11,2200.00,
"-","-","-","Calangute Navtara",2020-04-14,"SWIGGY",34.00,16,3514.45,0.00,0.00,3514.45,175.72,3690.17,-0.17,3690.00,
"-","-","-","Calangute Navtara",2020-04-14,"TAKE AWAY",87.00,13,6210.20,2909.88,0.00,3300.32,165.01,3465.33,-0.33,3465.00,
"-","-","-","Calangute Navtara",2020-04-15,"TAKE AWAY",108.00,17,7657.97,3400.41,0.00,4257.56,212.88,4470.44,-0.44,4470.00,
"-","-","-","Calangute Navtara",2020-04-15,"SWIGGY",64.00,24,5676.44,0.00,0.00,5676.44,283.81,5960.25,-0.25,5960.00,
"-","-","-","Calangute Navtara",2020-04-15,"ZOMATO",14.00,6,1076.28,133.34,0.00,942.94,47.15,990.09,-0.09,990.00,
"-","-","-","Calangute Navtara",2020-04-16,"SWIGGY",59.00,24,5276.41,0.00,0.00,5276.41,263.83,5540.24,-0.24,5540.00,
"-","-","-","Calangute Navtara",2020-04-16,"TAKE AWAY",121.00,19,8686.64,3719.49,0.00,4967.15,248.38,5215.53,0.47,5216.00,
"-","-","-","Calangute Navtara",2020-04-17,"SWIGGY",56.00,19,4314.43,0.00,0.00,4314.43,215.73,4530.16,-0.16,4530.00,
"-","-","-","Calangute Navtara",2020-04-17,"TAKE AWAY",123.00,17,7867.53,3390.87,0.00,4476.66,223.85,4700.51,0.49,4701.00,
"-","-","-","Calangute Navtara",2020-04-17,"ZOMATO",8.00,3,923.86,285.73,0.00,638.13,31.92,670.05,-0.05,670.00,
"-","-","-","Calangute Navtara",2020-04-18,"TAKE AWAY",105.00,16,7677.00,3300.39,0.00,4376.61,218.84,4595.45,-0.45,4595.00,
"-","-","-","Calangute Navtara",2020-04-18,"SWIGGY",70.00,24,7104.95,0.00,0.00,7104.95,355.29,7460.24,-0.24,7460.00,
"-","-","-","Calangute Navtara",2020-04-18,"ZOMATO",19.00,7,1542.95,152.39,0.00,1390.56,69.52,1460.08,-0.08,1460.00,
"-","-","-","Calangute Navtara",2020-04-19,"ZOMATO",3.00,2,333.35,0.00,0.00,333.35,16.67,350.02,-0.02,350.00,
"-","-","-","Calangute Navtara",2020-04-19,"SWIGGY",43.00,18,3695.45,0.00,0.00,3695.45,184.79,3880.24,-0.24,3880.00,
"-","-","-","Calangute Navtara",2020-04-19,"TAKE AWAY",94.00,14,6934.07,3005.12,0.00,3928.95,196.44,4125.39,-0.39,4125.00,
"-","-","-","Calangute Navtara",2020-04-20,"TAKE AWAY",96.00,17,6972.12,2914.63,0.00,4057.49,202.89,4260.38,-0.38,4260.00,
"-","-","-","Calangute Navtara",2020-04-20,"ZOMATO",5.00,2,647.66,209.53,0.00,438.13,21.91,460.04,-0.04,460.00,
"-","-","-","Calangute Navtara",2020-04-20,"SWIGGY",36.00,16,2990.56,0.00,0.00,2990.56,149.54,3140.10,-0.10,3140.00,
"-","-","-","Calangute Navtara",2020-04-21,"SWIGGY",46.00,17,3923.83,0.00,0.00,3923.83,196.21,4120.04,-0.04,4120.00,
"-","-","-","Calangute Navtara",2020-04-21,"ZOMATO",3.00,2,342.86,0.00,0.00,342.86,17.14,360.00,0.00,360.00,
"-","-","-","Calangute Navtara",2020-04-21,"TAKE AWAY",33.00,14,2647.75,504.82,0.00,2142.93,107.16,2250.09,-0.09,2250.00,
"-","-","-","Calangute Navtara",2020-04-22,"SWIGGY",46.00,22,4428.72,0.00,0.00,4428.72,221.46,4650.18,-0.18,4650.00,
"-","-","-","Calangute Navtara",2020-04-22,"ZOMATO",13.00,3,1171.49,114.29,0.00,1057.20,52.86,1110.06,-0.06,1110.00,
"-","-","-","Calangute Navtara",2020-04-22,"TAKE AWAY",51.00,16,3057.32,595.29,0.00,2462.03,123.12,2585.15,-0.15,2585.00,
"-","-","-","Calangute Navtara",2020-04-23,"ZOMATO",11.00,6,1352.47,257.16,0.00,1095.31,54.77,1150.08,-0.08,1150.00,
"-","-","-","Calangute Navtara",2020-04-23,"TAKE AWAY",41.00,14,3009.71,719.11,0.00,2290.60,114.54,2405.14,-0.14,2405.00,
"-","-","-","Calangute Navtara",2020-04-23,"SWIGGY",29.00,12,2342.88,0.00,0.00,2342.88,117.16,2460.04,-0.04,2460.00,
"-","-","-","Calangute Navtara",2020-04-24,"SWIGGY",30.00,14,2447.77,0.00,0.00,2447.77,122.39,2570.16,-0.16,2570.00,
"-","-","-","Calangute Navtara",2020-04-24,"ZOMATO",12.00,5,942.89,152.39,0.00,790.50,39.52,830.02,-0.02,830.00,
"-","-","-","Calangute Navtara",2020-04-24,"TAKE AWAY",32.00,14,1914.43,447.66,0.00,1466.77,73.34,1540.11,-0.11,1540.00,
"-","-","-","Calangute Navtara",2020-04-25,"ZOMATO",7.00,4,1152.39,257.14,0.00,895.25,44.77,940.02,-0.02,940.00,
"-","-","-","Calangute Navtara",2020-04-25,"SWIGGY",42.00,20,4009.71,0.00,0.00,4009.71,200.50,4210.21,-0.21,4210.00,
"-","-","-","Calangute Navtara",2020-04-25,"TAKE AWAY",45.00,16,3457.36,619.11,0.00,2838.25,141.92,2980.17,-0.17,2980.00,
"-","-","-","Calangute Navtara",2020-04-26,"TAKE AWAY",56.00,16,3962.19,438.14,0.00,3524.05,176.21,3700.26,-0.26,3700.00,
"-","-","-","Calangute Navtara",2020-04-26,"SWIGGY",34.00,14,3133.50,0.00,0.00,3133.50,156.68,3290.18,-0.18,3290.00,
"-","-","-","Calangute Navtara",2020-04-26,"ZOMATO",1.00,1,95.24,0.00,0.00,95.24,4.76,100.00,0.00,100.00,
"-","-","-","Calangute Navtara",2020-04-27,"SWIGGY",42.00,11,3419.23,0.00,0.00,3419.23,170.96,3590.19,-0.19,3590.00,
"-","-","-","Calangute Navtara",2020-04-27,"TAKE AWAY",52.00,21,3647.93,657.22,0.00,2990.71,149.57,3140.28,-0.28,3140.00,
"-","-","-","Calangute Navtara",2020-04-27,"ZOMATO",9.00,3,857.18,276.20,0.00,580.98,29.05,610.03,-0.03,610.00,
"-","-","-","Calangute Navtara",2020-04-28,"TAKE AWAY",43.00,19,2743.08,690.55,0.00,2052.53,102.64,2155.17,-0.17,2155.00,
"-","-","-","Calangute Navtara",2020-04-28,"SWIGGY",54.00,23,4914.51,0.00,0.00,4914.51,245.76,5160.27,-0.27,5160.00,
"-","-","-","Calangute Navtara",2020-04-28,"ZOMATO",20.00,6,1409.62,180.97,0.00,1228.65,61.43,1290.08,-0.08,1290.00,
"-","-","-","Calangute Navtara",2020-04-29,"TAKE AWAY",31.00,11,2362.13,685.80,0.00,1676.33,83.85,1760.18,-0.18,1760.00,
"-","-","-","Calangute Navtara",2020-04-29,"SWIGGY",35.00,12,4123.88,0.00,0.00,4123.88,206.19,4330.07,-0.07,4330.00,
"-","-","-","Calangute Navtara",2020-04-29,"ZOMATO",4.00,2,390.51,0.00,0.00,390.51,19.53,410.04,-0.04,410.00,
"-","-","-","Calangute Navtara",2020-04-30,"TAKE AWAY",55.00,15,4247.85,1047.74,0.00,3200.11,160.03,3360.14,-0.14,3360.00,
"-","-","-","Calangute Navtara",2020-04-30,"SWIGGY",20.00,9,1723.79,0.00,0.00,1723.79,86.20,1809.99,0.01,1810.00,
"-","-","-","Calangute Navtara",2020-04-30,"ZOMATO",12.00,5,885.78,76.20,0.00,809.58,40.47,850.05,-0.05,850.00,
"-","-","-","Calangute Navtara",2020-05-01,"SWIGGY",35.00,15,2885.83,0.00,0.00,2885.83,144.31,3030.14,-0.14,3030.00,
"-","-","-","Calangute Navtara",2020-05-01,"TAKE AWAY",84.00,16,6162.59,2628.90,0.00,3533.69,176.70,3710.39,-0.39,3710.00,
"-","-","-","Calangute Navtara",2020-05-01,"ZOMATO",3.00,2,400.01,123.81,0.00,276.20,13.81,290.01,-0.01,290.00,
"-","-","-","Calangute Navtara",2020-05-02,"TAKE AWAY",120.00,19,7457.78,3152.68,0.00,4305.10,215.27,4520.37,-0.37,4520.00,
"-","-","-","Calangute Navtara",2020-05-02,"SWIGGY",39.00,19,3581.16,116.90,0.00,3464.26,173.22,3637.48,-0.48,3637.00,
"-","-","-","Calangute Navtara",2020-05-02,"ZOMATO",18.00,4,1333.38,238.11,0.00,1095.27,54.77,1150.04,-0.04,1150.00,
"-","-","-","Calangute Navtara",2020-05-03,"TAKE AWAY",148.00,24,10419.96,3957.58,0.00,6462.38,323.15,6785.53,0.47,6786.00,
"-","-","-","Calangute Navtara",2020-05-03,"SWIGGY",61.00,28,5000.21,642.95,0.00,4357.26,217.90,4575.16,-0.16,4575.00,
"-","-","-","Calangute Navtara",2020-05-03,"ZOMATO",10.00,4,1028.62,228.58,0.00,800.04,40.00,840.04,-0.04,840.00,
"-","-","-","Calangute Navtara",2020-05-03,"NON AC",1.00,1,28.58,0.00,0.00,28.58,1.43,30.01,-0.01,30.00,
"-","-","-","Calangute Navtara",2020-05-04,"TAKE AWAY",197.00,26,12763.00,5000.48,0.00,7762.52,388.14,8150.66,0.34,8151.00,
"-","-","-","Calangute Navtara",2020-05-04,"SWIGGY",78.00,32,7019.40,854.50,0.00,6164.90,308.27,6473.17,-0.17,6473.00,
"-","-","-","Calangute Navtara",2020-05-04,"ZOMATO",5.00,4,695.28,152.39,0.00,542.89,27.15,570.04,-0.04,570.00,
"-","-","-","Calangute Navtara",2020-05-05,"TAKE AWAY",117.00,27,8924.55,2952.68,0.00,5971.87,298.59,6270.46,-0.46,6270.00,
"-","-","-","Calangute Navtara",2020-05-05,"ZOMATO",5.00,4,333.37,0.00,0.00,333.37,16.67,350.04,-0.04,350.00,
"-","-","-","Calangute Navtara",2020-05-05,"SWIGGY",43.00,21,3857.27,458.05,0.00,3399.22,169.97,3569.19,-0.19,3569.00,
"-","-","-","Calangute Navtara",2020-05-06,"TAKE AWAY",110.00,21,7152.95,2366.89,0.00,4786.06,239.33,5025.39,-0.39,5025.00,
"-","-","-","Calangute Navtara",2020-05-06,"ZOMATO",13.00,5,1961.98,523.82,0.00,1438.16,71.92,1510.08,-0.08,1510.00,
"-","-","-","Calangute Navtara",2020-05-06,"SWIGGY",45.00,18,3419.20,414.35,0.00,3004.85,150.26,3155.11,-0.11,3155.00,
"-","-","-","Calangute Navtara",2020-05-07,"TAKE AWAY",90.00,21,6429.13,1976.40,0.00,4452.73,222.66,4675.39,-0.39,4675.00,
"-","-","-","Calangute Navtara",2020-05-07,"SWIGGY",53.00,26,5019.23,628.45,0.00,4390.78,219.54,4610.32,-0.32,4610.00,
"-","-","-","Calangute Navtara",2020-05-07,"ZOMATO",23.00,4,1314.32,76.20,0.00,1238.12,61.90,1300.02,-0.02,1300.00,
"-","-","-","Calangute Navtara",2020-05-08,"SWIGGY",58.00,26,5162.11,216.50,0.00,4945.61,247.29,5192.90,0.10,5193.00,
"-","-","-","Calangute Navtara",2020-05-08,"ZOMATO",7.00,4,685.73,152.39,0.00,533.34,26.66,560.00,0.00,560.00,
"-","-","-","Calangute Navtara",2020-05-08,"TAKE AWAY",121.00,19,8353.21,3519.43,0.00,4833.78,241.70,5075.48,-0.48,5075.00,
"-","-","-","Calangute Navtara",2020-05-09,"SWIGGY",41.00,21,4314.33,0.00,0.00,4314.33,215.73,4530.06,-0.06,4530.00,
"-","-","-","Calangute Navtara",2020-05-09,"TAKE AWAY",166.00,21,11372.37,4443.27,0.00,6929.10,346.47,7275.57,0.43,7276.00,
"-","-","-","Calangute Navtara",2020-05-09,"ZOMATO",5.00,3,819.08,152.39,0.00,666.69,33.34,700.03,-0.03,700.00,
"-","-","-","Calangute Navtara",2020-05-10,"TAKE AWAY",161.00,25,11105.56,3928.93,0.00,7176.63,358.83,7535.46,-0.46,7535.00,
"-","-","-","Calangute Navtara",2020-05-10,"ZOMATO",13.00,4,685.77,47.62,0.00,638.15,31.91,670.06,-0.06,670.00,
"-","-","-","Calangute Navtara",2020-05-10,"SWIGGY",45.00,20,4428.77,0.00,0.00,4428.77,221.44,4650.21,-0.21,4650.00,
"-","-","-","Calangute Navtara",2020-05-11,"SWIGGY",68.00,21,6019.26,0.00,0.00,6019.26,300.98,6320.24,-0.24,6320.00,
"-","-","-","Calangute Navtara",2020-05-11,"TAKE AWAY",118.00,24,9695.82,2743.20,0.00,6952.62,347.59,7300.21,-0.21,7300.00,
"-","-","-","Calangute Navtara",2020-05-11,"ZOMATO",4.00,3,533.36,152.39,0.00,380.97,19.05,400.02,-0.02,400.00,
"-","-","-","Calangute Navtara",2020-05-12,"TAKE AWAY",187.00,19,12686.86,5410.04,0.00,7276.82,363.85,7640.67,0.33,7641.00,
"-","-","-","Calangute Navtara",2020-05-12,"ZOMATO",2.00,2,209.54,0.00,0.00,209.54,10.48,220.02,-0.02,220.00,
"-","-","-","Calangute Navtara",2020-05-12,"SWIGGY",39.00,19,4095.37,0.00,0.00,4095.37,204.78,4300.15,-0.15,4300.00,
"-","-","-","Calangute Navtara",2020-05-13,"ZOMATO",17.00,5,1123.86,0.00,0.00,1123.86,56.20,1180.06,-0.06,1180.00,
"-","-","-","Calangute Navtara",2020-05-13,"SWIGGY",36.00,18,3628.74,0.00,0.00,3628.74,181.45,3810.19,-0.19,3810.00,
"-","-","-","Calangute Navtara",2020-05-13,"TAKE AWAY",131.00,19,9648.72,4138.59,0.00,5510.13,275.50,5785.63,0.37,5786.00,
"-","-","-","Calangute Navtara",2020-05-14,"TAKE AWAY",165.00,21,11610.45,4167.05,0.00,7443.40,372.15,7815.55,0.45,7816.00,
"-","-","-","Calangute Navtara",2020-05-14,"ZOMATO",5.00,3,438.14,0.00,0.00,438.14,21.91,460.05,-0.05,460.00,
"-","-","-","Calangute Navtara",2020-05-14,"SWIGGY",35.00,11,3390.62,0.00,0.00,3390.62,169.53,3560.15,-0.15,3560.00,
"-","-","-","Calangute Navtara",2020-05-15,"ZOMATO",1.00,1,152.39,0.00,0.00,152.39,7.62,160.01,-0.01,160.00,
"-","-","-","Calangute Navtara",2020-05-15,"SWIGGY",29.00,13,2076.31,0.00,0.00,2076.31,103.80,2180.11,-0.11,2180.00,
"-","-","-","Calangute Navtara",2020-05-15,"TAKE AWAY",130.00,17,9391.43,4009.95,0.00,5381.48,269.10,5650.58,0.42,5651.00,
"-","-","-","Calangute Navtara",2020-05-16,"TAKE AWAY",136.00,16,9715.23,4214.71,0.00,5500.52,275.03,5775.55,0.45,5776.00,
"-","-","-","Calangute Navtara",2020-05-16,"SWIGGY",27.00,10,2028.73,0.00,0.00,2028.73,101.44,2130.17,-0.17,2130.00,
"-","-","-","Calangute Navtara",2020-05-16,"ZOMATO",4.00,2,304.77,0.00,0.00,304.77,15.24,320.01,-0.01,320.00,
"-","-","-","Calangute Navtara",2020-05-17,"TAKE AWAY",151.00,20,10496.24,4757.61,0.00,5738.63,286.96,6025.59,0.41,6026.00,
"-","-","-","Calangute Navtara",2020-05-17,"SWIGGY",40.00,16,3390.57,0.00,0.00,3390.57,169.54,3560.11,-0.11,3560.00,
"-","-","-","Calangute Navtara",2020-05-17,"ZOMATO",1.00,1,95.24,0.00,0.00,95.24,4.76,100.00,0.00,100.00,
"-","-","-","Calangute Navtara",2020-05-18,"SWIGGY",31.00,16,2790.51,0.00,0.00,2790.51,139.54,2930.05,-0.05,2930.00,
"-","-","-","Calangute Navtara",2020-05-18,"TAKE AWAY",53.00,17,4409.69,800.10,0.00,3609.59,180.49,3790.08,-0.08,3790.00,
"-","-","-","Calangute Navtara",2020-05-18,"ZOMATO",4.00,3,533.35,0.00,0.00,533.35,26.67,560.02,-0.02,560.00,
"-","-","-","Calangute Navtara",2020-05-19,"TAKE AWAY",59.00,18,4962.23,652.45,0.00,4309.78,215.50,4525.28,-0.28,4525.00,
"-","-","-","Calangute Navtara",2020-05-19,"SWIGGY",40.00,16,3904.91,0.00,0.00,3904.91,195.25,4100.16,-0.16,4100.00,
"-","-","-","Calangute Navtara",2020-05-19,"ZOMATO",1.00,1,76.20,0.00,0.00,76.20,3.81,80.01,-0.01,80.00,
"-","-","-","Calangute Navtara",2020-05-20,"ZOMATO",5.00,5,590.51,0.00,0.00,590.51,29.52,620.03,-0.03,620.00,
"-","-","-","Calangute Navtara",2020-05-20,"TAKE AWAY",34.00,13,2504.99,609.60,0.00,1895.39,94.75,1990.14,-0.14,1990.00,
"-","-","-","Calangute Navtara",2020-05-20,"SWIGGY",38.00,16,3819.19,0.00,0.00,3819.19,190.97,4010.16,-0.16,4010.00,
"-","-","-","Calangute Navtara",2020-05-21,"TAKE AWAY",46.00,18,3647.80,519.11,0.00,3128.69,156.44,3285.13,-0.13,3285.00,
"-","-","-","Calangute Navtara",2020-05-21,"SWIGGY",28.00,14,2962.03,0.00,0.00,2962.03,148.10,3110.13,-0.13,3110.00,
"-","-","-","Calangute Navtara",2020-05-21,"ZOMATO",8.00,4,761.95,0.00,0.00,761.95,38.09,800.04,-0.04,800.00,
"-","-","-","Calangute Navtara",2020-05-22,"SWIGGY",52.00,14,4419.23,0.00,0.00,4419.23,220.99,4640.22,-0.22,4640.00,
"-","-","-","Calangute Navtara",2020-05-22,"TAKE AWAY",55.00,19,4105.14,1066.80,0.00,3038.34,151.93,3190.27,-0.27,3190.00,
"-","-","-","Calangute Navtara",2020-05-22,"ZOMATO",4.00,3,314.30,0.00,0.00,314.30,15.72,330.02,-0.02,330.00,
"-","-","-","Calangute Navtara",2020-05-23,"ZOMATO",6.00,4,514.33,0.00,0.00,514.33,25.73,540.06,-0.06,540.00,
"-","-","-","Calangute Navtara",2020-05-23,"TAKE AWAY",68.00,18,5048.10,1600.20,0.00,3447.90,172.38,3620.28,-0.28,3620.00,
"-","-","-","Calangute Navtara",2020-05-23,"SWIGGY",19.00,12,1771.50,0.00,0.00,1771.50,88.59,1860.09,-0.09,1860.00,
"-","-","-","Calangute Navtara",2020-05-24,"ZOMATO",7.00,5,1009.55,0.00,0.00,1009.55,50.47,1060.02,-0.02,1060.00,
"-","-","-","Calangute Navtara",2020-05-24,"SWIGGY",16.00,9,1561.97,0.00,0.00,1561.97,78.11,1640.08,-0.08,1640.00,
"-","-","-","Calangute Navtara",2020-05-24,"TAKE AWAY",65.00,14,4352.77,1590.64,0.00,2762.13,138.12,2900.25,-0.25,2900.00,
"-","-","-","Calangute Navtara",2020-05-25,"SWIGGY",49.00,20,4390.61,0.00,0.00,4390.61,219.57,4610.18,-0.18,4610.00,
"-","-","-","Calangute Navtara",2020-05-25,"TAKE AWAY",63.00,17,5419.55,1562.10,0.00,3857.45,192.90,4050.35,-0.35,4050.00,
"-","-","-","Calangute Navtara",2020-05-25,"ZOMATO",3.00,1,228.60,0.00,0.00,228.60,11.43,240.03,-0.03,240.00,
"-","-","-","Calangute Navtara",2020-05-26,"SWIGGY",10.00,5,1495.25,0.00,0.00,1495.25,74.76,1570.01,-0.01,1570.00,
"-","-","-","Calangute Navtara",2020-05-26,"ZOMATO",4.00,3,342.88,0.00,0.00,342.88,17.14,360.02,-0.02,360.00,
"-","-","-","Calangute Navtara",2020-05-26,"TAKE AWAY",76.00,12,5086.17,1776.37,0.00,3309.80,165.49,3475.29,-0.29,3475.00,
"-","-","-","Calangute Navtara",2020-05-27,"TAKE AWAY",94.00,18,6952.96,2438.40,0.00,4514.56,225.74,4740.30,-0.30,4740.00,
"-","-","-","Calangute Navtara",2020-05-27,"SWIGGY",27.00,13,1885.75,0.00,0.00,1885.75,94.29,1980.04,-0.04,1980.00,
"-","-","-","Calangute Navtara",2020-05-27,"ZOMATO",6.00,3,723.84,0.00,0.00,723.84,36.20,760.04,-0.04,760.00,
"-","-","-","Calangute Navtara",2020-05-28,"SWIGGY",32.00,13,3495.38,0.00,0.00,3495.38,174.78,3670.16,-0.16,3670.00,
"-","-","-","Calangute Navtara",2020-05-28,"TAKE AWAY",113.00,20,8219.76,2843.15,0.00,5376.61,268.85,5645.46,-0.46,5645.00,
"-","-","-","Calangute Navtara",2020-05-28,"ZOMATO",7.00,3,581.01,0.00,0.00,581.01,29.05,610.06,-0.06,610.00,
"-","-","-","Calangute Navtara",2020-05-29,"SWIGGY",14.00,8,1114.33,0.00,0.00,1114.33,55.72,1170.05,-0.05,1170.00,
"-","-","-","Calangute Navtara",2020-05-29,"TAKE AWAY",67.00,9,4924.25,2100.21,0.00,2824.04,141.21,2965.25,-0.25,2965.00,
"-","-","-","Calangute Navtara",2020-05-29,"ZOMATO",19.00,3,1390.51,0.00,0.00,1390.51,69.53,1460.04,-0.04,1460.00,
"-","-","-","Calangute Navtara",2020-05-30,"TAKE AWAY",88.00,19,7105.43,2095.50,0.00,5009.93,250.51,5260.44,-0.44,5260.00,
"-","-","-","Calangute Navtara",2020-05-30,"SWIGGY",33.00,14,3504.90,0.00,0.00,3504.90,175.24,3680.14,-0.14,3680.00,
"-","-","-","Calangute Navtara",2020-05-30,"ZOMATO",6.00,4,666.71,0.00,0.00,666.71,33.34,700.05,-0.05,700.00,
"-","-","-","Calangute Navtara",2020-05-31,"ZOMATO",5.00,3,600.03,0.00,0.00,600.03,30.00,630.03,-0.03,630.00,
"-","-","-","Calangute Navtara",2020-05-31,"SWIGGY",46.00,14,4181.01,0.00,0.00,4181.01,209.05,4390.06,-0.06,4390.00,
"-","-","-","Calangute Navtara",2020-05-31,"TAKE AWAY",100.00,20,7753.12,2247.90,0.00,5505.22,275.26,5780.48,-0.48,5780.00,
"-","-","-","Calangute Navtara",2020-06-01,"TAKE AWAY",103.00,21,7105.26,2185.94,0.00,4919.32,245.93,5165.25,-0.25,5165.00,
