  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Panaji Navtara",2024-04-01,"ZOMATO",317.00,123,31053.83,6514.17,0.00,24539.66,0.00,24539.66,0.34,24540.00,
"-","-","-","Panaji Navtara",2024-04-01,"SWIGGY",444.00,182,42679.83,9911.04,0.00,32768.79,0.00,32768.79,0.21,32769.00,
"-","-","-","Panaji Navtara",2024-04-01,"NON AC",1014.00,220,63816.74,180.98,0.00,63635.76,3182.33,66818.09,-0.09,66818.00,
"-","-","-","Panaji Navtara",2024-04-01,"AC",635.00,77,51986.53,0.00,0.00,51986.53,2599.67,54586.20,-0.20,54586.00,
"-","-","-","Panaji Navtara",2024-04-01,"TAKE AWAY",84.00,38,6447.77,0.00,0.00,6447.77,322.35,6770.12,-0.12,6770.00,
"-","-","-","Panaji Navtara",2024-04-02,"SWIGGY",434.00,141,36780.27,8510.02,0.00,28270.25,0.00,28270.25,-0.25,28270.00,
"-","-","-","Panaji Navtara",2024-04-02,"ZOMATO",297.00,113,27488.99,5932.23,0.00,21556.76,0.00,21556.76,0.24,21557.00,
"-","-","-","Panaji Navtara",2024-04-02,"NON AC",906.00,213,54649.93,314.31,0.00,54335.62,2717.41,57053.03,-0.03,57053.00,
"-","-","-","Panaji Navtara",2024-04-02,"TAKE AWAY",98.00,39,6962.18,523.81,0.00,6438.37,322.00,6760.37,-0.37,6760.00,
"-","-","-","Panaji Navtara",2024-04-02,"AC",399.00,52,34562.53,0.00,0.00,34562.53,1728.43,36290.96,0.04,36291.00,
"-","-","-","Panaji Navtara",2024-04-03,"SWIGGY",386.00,140,32127.49,7740.90,0.00,24386.59,0.00,24386.59,0.41,24387.00,
"-","-","-","Panaji Navtara",2024-04-03,"ZOMATO",233.00,88,21169.62,4608.05,0.00,16561.57,0.00,16561.57,0.43,16562.00,
"-","-","-","Panaji Navtara",2024-04-03,"TAKE AWAY",85.00,35,5219.18,0.00,0.00,5219.18,261.01,5480.19,-0.19,5480.00,
"-","-","-","Panaji Navtara",2024-04-03,"NON AC",862.00,194,50768.76,95.25,0.00,50673.51,2534.20,53207.71,0.29,53208.00,
"-","-","-","Panaji Navtara",2024-04-03,"AC",416.00,53,35015.17,0.00,0.00,35015.17,1750.96,36766.13,-0.13,36766.00,
"-","-","-","Panaji Navtara",2024-04-03,"NON FOOD",11.00,1,440.00,0.00,0.00,440.00,0.00,440.00,0.00,440.00,
"-","-","-","Panaji Navtara",2024-04-04,"NON AC",947.00,210,57278.53,104.78,0.00,57173.75,2859.14,60032.89,0.11,60033.00,
"-","-","-","Panaji Navtara",2024-04-04,"SWIGGY",489.00,161,39247.08,9233.82,0.00,30013.26,0.00,30013.26,-0.26,30013.00,
"-","-","-","Panaji Navtara",2024-04-04,"ZOMATO",409.00,141,37180.20,7440.41,0.00,29739.79,0.00,29739.79,0.21,29740.00,
"-","-","-","Panaji Navtara",2024-04-04,"TAKE AWAY",47.00,23,3104.85,0.00,0.00,3104.85,155.23,3260.08,-0.08,3260.00,
"-","-","-","Panaji Navtara",2024-04-04,"AC",466.00,59,36919.84,0.00,0.00,36919.84,1846.27,38766.11,-0.11,38766.00,
"-","-","-","Panaji Navtara",2024-04-05,"SWIGGY",283.00,104,24809.70,5721.01,0.00,19088.69,0.00,19088.69,0.31,19089.00,
"-","-","-","Panaji Navtara",2024-04-05,"NON AC",1044.00,238,62097.94,228.59,0.00,61869.35,3093.90,64963.25,-0.25,64963.00,
"-","-","-","Panaji Navtara",2024-04-05,"ZOMATO",259.00,92,23643.13,4864.97,0.00,18778.16,0.00,18778.16,-0.16,18778.00,
"-","-","-","Panaji Navtara",2024-04-05,"AC",439.00,48,34091.41,0.00,0.00,34091.41,1704.77,35796.18,-0.18,35796.00,
"-","-","-","Panaji Navtara",2024-04-05,"TAKE AWAY",98.00,29,8704.96,266.67,0.00,8438.29,421.91,8860.20,-0.20,8860.00,
"-","-","-","Panaji Navtara",2024-04-06,"SWIGGY",467.00,172,41818.24,9553.49,0.00,32264.75,0.00,32264.75,0.25,32265.00,
"-","-","-","Panaji Navtara",2024-04-06,"AC",449.00,62,35481.77,0.00,0.00,35481.77,1774.32,37256.09,-0.09,37256.00,
"-","-","-","Panaji Navtara",2024-04-06,"NON AC",1104.00,237,63221.56,0.00,0.00,63221.56,3161.74,66383.30,-0.30,66383.00,
"-","-","-","Panaji Navtara",2024-04-06,"ZOMATO",272.00,98,25307.60,5192.02,0.00,20115.58,0.00,20115.58,0.42,20116.00,
"-","-","-","Panaji Navtara",2024-04-06,"TAKE AWAY",61.00,29,4619.11,0.00,0.00,4619.11,230.95,4850.06,-0.06,4850.00,
"-","-","-","Panaji Navtara",2024-04-07,"SWIGGY",489.00,167,45494.99,9430.65,0.00,36064.34,0.00,36064.34,-0.34,36064.00,
"-","-","-","Panaji Navtara",2024-04-07,"ZOMATO",402.00,139,35774.84,6555.43,0.00,29219.41,0.00,29219.41,-0.41,29219.00,
"-","-","-","Panaji Navtara",2024-04-07,"AC",454.00,64,34138.84,0.00,0.00,34138.84,1707.10,35845.94,0.06,35846.00,
"-","-","-","Panaji Navtara",2024-04-07,"NON AC",1092.00,212,66355.01,180.97,0.00,66174.04,3309.24,69483.28,-0.28,69483.00,
"-","-","-","Panaji Navtara",2024-04-07,"TAKE AWAY",54.00,26,4028.70,0.00,0.00,4028.70,201.42,4230.12,-0.12,4230.00,
"-","-","-","Panaji Navtara",2024-04-08,"SWIGGY",494.00,184,45268.19,9992.00,0.00,35276.19,0.00,35276.19,-0.19,35276.00,
"-","-","-","Panaji Navtara",2024-04-08,"ZOMATO",350.00,135,34194.63,7640.11,0.00,26554.52,0.00,26554.52,0.48,26555.00,
"-","-","-","Panaji Navtara",2024-04-08,"NON AC",1247.00,286,78536.36,466.69,0.00,78069.67,3904.13,81973.80,0.20,81974.00,
"-","-","-","Panaji Navtara",2024-04-08,"AC",547.00,73,47642.12,0.00,0.00,47642.12,2382.41,50024.53,0.47,50025.00,
"-","-","-","Panaji Navtara",2024-04-08,"TAKE AWAY",79.00,47,5066.86,0.00,0.00,5066.86,253.36,5320.22,-0.22,5320.00,
"-","-","-","Panaji Navtara",2024-04-09,"ZOMATO",340.00,132,32073.68,7189.49,0.00,24884.19,0.00,24884.19,-0.19,24884.00,
"-","-","-","Panaji Navtara",2024-04-09,"SWIGGY",474.00,179,44942.39,10045.30,0.00,34897.09,0.00,34897.09,-0.09,34897.00,
"-","-","-","Panaji Navtara",2024-04-09,"TAKE AWAY",65.00,21,4971.46,0.00,0.00,4971.46,248.57,5220.03,-0.03,5220.00,
"-","-","-","Panaji Navtara",2024-04-09,"NON AC",1010.00,216,60154.99,95.25,0.00,60059.74,3003.66,63063.40,-0.40,63063.00,
"-","-","-","Panaji Navtara",2024-04-09,"AC",507.00,68,42772.66,0.00,0.00,42772.66,2138.91,44911.57,0.43,44912.00,
"-","-","-","Panaji Navtara",2024-04-10,"ZOMATO",269.00,101,26093.78,5718.62,0.00,20375.16,0.00,20375.16,-0.16,20375.00,
"-","-","-","Panaji Navtara",2024-04-10,"SWIGGY",363.00,130,32800.24,7451.45,0.00,25348.79,0.00,25348.79,0.21,25349.00,
"-","-","-","Panaji Navtara",2024-04-10,"NON AC",1044.00,264,61940.84,580.97,0.00,61359.87,3068.57,64428.44,-0.44,64428.00,
"-","-","-","Panaji Navtara",2024-04-10,"NON FOOD",8.00,1,320.00,0.00,0.00,320.00,0.00,320.00,0.00,320.00,
"-","-","-","Panaji Navtara",2024-04-10,"AC",376.00,59,29237.13,0.00,0.00,29237.13,1462.03,30699.16,-0.16,30699.00,
"-","-","-","Panaji Navtara",2024-04-10,"TAKE AWAY",107.00,37,5257.40,0.00,0.00,5257.40,262.87,5520.27,-0.27,5520.00,
"-","-","-","Panaji Navtara",2024-04-11,"NON AC",852.00,188,50897.54,0.00,0.00,50897.54,2545.27,53442.81,0.19,53443.00,
"-","-","-","Panaji Navtara",2024-04-11,"AC",439.00,55,42556.29,0.00,0.00,42556.29,2128.06,44684.35,-0.35,44684.00,
"-","-","-","Panaji Navtara",2024-04-11,"ZOMATO",367.00,131,34222.59,6857.42,0.00,27365.17,0.00,27365.17,-0.17,27365.00,
"-","-","-","Panaji Navtara",2024-04-11,"SWIGGY",530.00,191,49028.02,10609.81,0.00,38418.21,0.00,38418.21,-0.21,38418.00,
"-","-","-","Panaji Navtara",2024-04-11,"TAKE AWAY",47.00,29,4371.51,0.00,0.00,4371.51,218.57,4590.08,-0.08,4590.00,
"-","-","-","Panaji Navtara",2024-04-12,"SWIGGY",390.00,130,34013.96,7175.06,0.00,26838.90,0.00,26838.90,0.10,26839.00,
"-","-","-","Panaji Navtara",2024-04-12,"ZOMATO",283.00,116,28140.84,6600.30,0.00,21540.54,0.00,21540.54,0.46,21541.00,
"-","-","-","Panaji Navtara",2024-04-12,"TAKE AWAY",96.00,45,8904.92,0.00,0.00,8904.92,445.21,9350.13,-0.13,9350.00,
"-","-","-","Panaji Navtara",2024-04-12,"NON AC",1138.00,257,69055.03,0.00,0.00,69055.03,3453.38,72508.41,-0.41,72508.00,
"-","-","-","Panaji Navtara",2024-04-12,"AC",499.00,57,41443.76,0.00,0.00,41443.76,2072.45,43516.21,-0.21,43516.00,
"-","-","-","Panaji Navtara",2024-04-13,"SWIGGY",456.00,152,39438.76,8764.20,0.00,30674.56,0.00,30674.56,0.44,30675.00,
"-","-","-","Panaji Navtara",2024-04-13,"NON AC",1312.00,272,84607.73,0.00,0.00,84607.73,4231.02,88838.75,0.25,88839.00,
"-","-","-","Panaji Navtara",2024-04-13,"ZOMATO",359.00,115,32699.85,6710.85,0.00,25989.00,0.00,25989.00,0.00,25989.00,
"-","-","-","Panaji Navtara",2024-04-13,"AC",423.00,58,36214.81,0.00,0.00,36214.81,1810.92,38025.73,0.27,38026.00,
"-","-","-","Panaji Navtara",2024-04-13,"TAKE AWAY",57.00,26,4076.30,0.00,0.00,4076.30,203.82,4280.12,-0.12,4280.00,
"-","-","-","Panaji Navtara",2024-04-14,"ZOMATO",386.00,146,36741.00,8122.19,0.00,28618.81,0.00,28618.81,0.19,28619.00,
"-","-","-","Panaji Navtara",2024-04-14,"SWIGGY",580.00,177,47902.94,10147.30,0.00,37755.64,0.00,37755.64,0.36,37756.00,
"-","-","-","Panaji Navtara",2024-04-14,"NON AC",959.00,195,56931.04,0.00,0.00,56931.04,2847.05,59778.09,-0.09,59778.00,
"-","-","-","Panaji Navtara",2024-04-14,"AC",453.00,60,37734.08,0.00,0.00,37734.08,1886.98,39621.06,-0.06,39621.00,
"-","-","-","Panaji Navtara",2024-04-14,"TAKE AWAY",79.00,25,4209.76,0.00,0.00,4209.76,210.53,4420.29,-0.29,4420.00,
"-","-","-","Panaji Navtara",2024-04-15,"ZOMATO",355.00,134,32233.92,7459.35,0.00,24774.57,0.00,24774.57,0.43,24775.00,
"-","-","-","Panaji Navtara",2024-04-15,"TAKE AWAY",58.00,28,4362.06,0.00,0.00,4362.06,218.11,4580.17,-0.17,4580.00,
"-","-","-","Panaji Navtara",2024-04-15,"NON AC",1166.00,251,73079.13,190.50,0.00,72888.63,3644.79,76533.42,-0.42,76533.00,
"-","-","-","Panaji Navtara",2024-04-15,"SWIGGY",470.00,169,41973.23,9383.18,0.00,32590.05,0.00,32590.05,-0.05,32590.00,
"-","-","-","Panaji Navtara",2024-04-15,"AC",694.00,97,59823.49,0.00,0.00,59823.49,2991.60,62815.09,-0.09,62815.00,
"-","-","-","Panaji Navtara",2024-04-16,"SWIGGY",441.00,173,42302.90,9389.94,0.00,32912.96,0.00,32912.96,0.04,32913.00,
"-","-","-","Panaji Navtara",2024-04-16,"ZOMATO",361.00,142,33985.17,7786.74,0.00,26198.43,0.00,26198.43,-0.43,26198.00,
"-","-","-","Panaji Navtara",2024-04-16,"TAKE AWAY",90.00,42,6819.24,0.00,0.00,6819.24,341.03,7160.27,-0.27,7160.00,
"-","-","-","Panaji Navtara",2024-04-16,"NON AC",1001.00,233,59940.79,95.25,0.00,59845.54,2992.68,62838.22,-0.22,62838.00,
"-","-","-","Panaji Navtara",2024-04-16,"AC",412.00,64,35195.90,0.00,0.00,35195.90,1759.95,36955.85,0.15,36956.00,
"-","-","-","Panaji Navtara",2024-04-16,"DINE OUT",11.00,1,657.15,0.00,0.00,657.15,32.85,690.00,0.00,690.00,
"-","-","-","Panaji Navtara",2024-04-17,"SWIGGY",555.00,194,50432.05,11186.22,0.00,39245.83,0.00,39245.83,0.17,39246.00,
"-","-","-","Panaji Navtara",2024-04-17,"ZOMATO",451.00,177,42414.43,9915.13,0.00,32499.30,0.00,32499.30,-0.30,32499.00,
"-","-","-","Panaji Navtara",2024-04-17,"NON AC",1005.00,224,63268.96,466.69,0.00,62802.27,3140.61,65942.88,0.12,65943.00,
"-","-","-","Panaji Navtara",2024-04-17,"NON FOOD",5.00,1,200.00,0.00,0.00,200.00,0.00,200.00,0.00,200.00,
"-","-","-","Panaji Navtara",2024-04-17,"TAKE AWAY",62.00,28,4600.13,0.00,0.00,4600.13,230.02,4830.15,-0.15,4830.00,
"-","-","-","Panaji Navtara",2024-04-17,"AC",466.00,69,34896.25,0.00,0.00,34896.25,1745.02,36641.27,-0.27,36641.00,
"-","-","-","Panaji Navtara",2024-04-18,"SWIGGY",507.00,173,42220.66,9381.20,0.00,32839.46,0.00,32839.46,-0.46,32839.00,
"-","-","-","Panaji Navtara",2024-04-18,"ZOMATO",365.00,142,35372.11,7929.54,0.00,27442.57,0.00,27442.57,0.43,27443.00,
"-","-","-","Panaji Navtara",2024-04-18,"NON AC",907.00,233,58263.89,95.25,0.00,58168.64,2908.87,61077.51,0.49,61078.00,
"-","-","-","Panaji Navtara",2024-04-18,"AC",385.00,53,32962.46,0.00,0.00,32962.46,1648.27,34610.73,0.27,34611.00,
"-","-","-","Panaji Navtara",2024-04-18,"TAKE AWAY",53.00,27,4304.83,0.00,0.00,4304.83,215.24,4520.07,-0.07,4520.00,
"-","-","-","Panaji Navtara",2024-04-19,"ZOMATO",358.00,136,33766.46,7565.41,0.00,26201.05,0.00,26201.05,-0.05,26201.00,
"-","-","-","Panaji Navtara",2024-04-19,"NON AC",906.00,216,57487.93,95.25,0.00,57392.68,2870.01,60262.69,0.31,60263.00,
"-","-","-","Panaji Navtara",2024-04-19,"SWIGGY",442.00,147,36343.80,8177.53,0.00,28166.27,0.00,28166.27,-0.27,28166.00,
"-","-","-","Panaji Navtara",2024-04-19,"AC",472.00,79,39748.54,0.00,0.00,39748.54,1987.68,41736.22,-0.22,41736.00,
"-","-","-","Panaji Navtara",2024-04-19,"TAKE AWAY",139.00,30,9761.92,0.00,0.00,9761.92,488.08,10250.00,0.00,10250.00,
"-","-","-","Panaji Navtara",2024-04-20,"SWIGGY",307.00,100,25440.65,5107.73,0.00,20332.92,0.00,20332.92,0.08,20333.00,
"-","-","-","Panaji Navtara",2024-04-20,"NON AC",1120.00,238,68345.60,390.53,0.00,67955.07,3398.34,71353.41,-0.41,71353.00,
"-","-","-","Panaji Navtara",2024-04-20,"ZOMATO",230.00,80,19937.52,4357.94,0.00,15579.58,0.00,15579.58,0.42,15580.00,
"-","-","-","Panaji Navtara",2024-04-20,"TAKE AWAY",513.00,37,34428.28,0.00,0.00,34428.28,1721.44,36149.72,0.28,36150.00,
"-","-","-","Panaji Navtara",2024-04-20,"AC",287.00,33,26629.04,0.00,0.00,26629.04,1331.63,27960.67,0.33,27961.00,
"-","-","-","Panaji Navtara",2024-04-21,"ZOMATO",473.00,156,39525.42,8721.39,0.00,30804.03,0.00,30804.03,-0.03,30804.00,
"-","-","-","Panaji Navtara",2024-04-21,"SWIGGY",590.00,179,48166.21,9907.69,0.00,38258.52,0.00,38258.52,0.48,38259.00,
"-","-","-","Panaji Navtara",2024-04-21,"NON AC",948.00,200,52045.33,95.25,0.00,51950.08,2598.26,54548.34,-0.34,54548.00,
"-","-","-","Panaji Navtara",2024-04-21,"AC",455.00,55,38310.36,0.00,0.00,38310.36,1915.72,40226.08,-0.08,40226.00,
"-","-","-","Panaji Navtara",2024-04-21,"TAKE AWAY",62.00,30,4676.31,0.00,0.00,4676.31,233.81,4910.12,-0.12,4910.00,
"-","-","-","Panaji Navtara",2024-04-22,"SWIGGY",507.00,177,44095.78,9578.33,0.00,34517.45,0.00,34517.45,-0.45,34517.00,
"-","-","-","Panaji Navtara",2024-04-22,"ZOMATO",393.00,153,39845.11,8670.58,0.00,31174.53,0.00,31174.53,0.47,31175.00,
"-","-","-","Panaji Navtara",2024-04-22,"TAKE AWAY",86.00,36,6081.12,0.00,0.00,6081.12,304.06,6385.18,-0.18,6385.00,
"-","-","-","Panaji Navtara",2024-04-22,"NON AC",929.00,225,56211.76,1038.12,0.00,55173.64,2759.16,57932.80,0.20,57933.00,
"-","-","-","Panaji Navtara",2024-04-22,"AC",323.00,50,29957.45,76.20,0.00,29881.25,1494.23,31375.48,-0.48,31375.00,
"-","-","-","Panaji Navtara",2024-04-22,"DINE OUT",11.00,1,914.31,0.00,0.00,914.31,45.72,960.03,-0.03,960.00,
"-","-","-","Panaji Navtara",2024-04-23,"ZOMATO",423.00,172,42696.97,10182.03,0.00,32514.94,0.00,32514.94,0.06,32515.00,
"-","-","-","Panaji Navtara",2024-04-23,"SWIGGY",550.00,191,48850.15,10847.68,0.00,38002.47,0.00,38002.47,-0.47,38002.00,
"-","-","-","Panaji Navtara",2024-04-23,"NON AC",1270.00,261,75846.17,771.44,0.00,75074.73,3754.38,78829.11,-0.11,78829.00,
"-","-","-","Panaji Navtara",2024-04-23,"TAKE AWAY",64.00,32,3619.22,0.00,0.00,3619.22,180.95,3800.17,-0.17,3800.00,
"-","-","-","Panaji Navtara",2024-04-23,"AC",519.00,62,42394.45,0.00,0.00,42394.45,2119.97,44514.42,-0.42,44514.00,
"-","-","-","Panaji Navtara",2024-04-24,"SWIGGY",445.00,153,37453.83,8750.71,0.00,28703.12,0.00,28703.12,-0.12,28703.00,
"-","-","-","Panaji Navtara",2024-04-24,"ZOMATO",318.00,113,28398.55,6544.98,0.00,21853.57,0.00,21853.57,0.43,21854.00,
"-","-","-","Panaji Navtara",2024-04-24,"NON AC",892.00,189,56240.19,219.07,0.00,56021.12,2801.59,58822.71,0.29,58823.00,
"-","-","-","Panaji Navtara",2024-04-24,"NON FOOD",11.00,1,440.00,0.00,0.00,440.00,0.00,440.00,0.00,440.00,
"-","-","-","Panaji Navtara",2024-04-24,"AC",386.00,50,34829.18,0.00,0.00,34829.18,1741.67,36570.85,0.15,36571.00,
"-","-","-","Panaji Navtara",2024-04-24,"TAKE AWAY",76.00,35,4038.26,0.00,0.00,4038.26,201.97,4240.23,-0.23,4240.00,
"-","-","-","Panaji Navtara",2024-04-25,"ZOMATO",424.00,159,39514.65,8930.04,0.00,30584.61,0.00,30584.61,0.39,30585.00,
"-","-","-","Panaji Navtara",2024-04-25,"SWIGGY",560.00,192,51844.32,10443.17,0.00,41401.15,0.00,41401.15,-0.15,41401.00,
"-","-","-","Panaji Navtara",2024-04-25,"AC",339.00,58,29638.64,0.00,0.00,29638.64,1482.12,31120.76,0.24,31121.00,
"-","-","-","Panaji Navtara",2024-04-25,"NON AC",1023.00,237,60902.61,466.69,0.00,60435.92,3022.28,63458.20,-0.20,63458.00,
"-","-","-","Panaji Navtara",2024-04-25,"TAKE AWAY",54.00,35,4285.81,0.00,0.00,4285.81,214.32,4500.13,-0.13,4500.00,
"-","-","-","Panaji Navtara",2024-04-26,"SWIGGY",487.00,162,43682.25,9026.57,0.00,34655.68,0.00,34655.68,0.32,34656.00,
"-","-","-","Panaji Navtara",2024-04-26,"AC",372.00,55,34486.37,0.00,0.00,34486.37,1724.66,36211.03,-0.03,36211.00,
"-","-","-","Panaji Navtara",2024-04-26,"ZOMATO",366.00,131,33690.94,7506.86,0.00,26184.08,0.00,26184.08,-0.08,26184.00,
"-","-","-","Panaji Navtara",2024-04-26,"TAKE AWAY",56.00,26,4219.20,0.00,0.00,4219.20,210.95,4430.15,-0.15,4430.00,
"-","-","-","Panaji Navtara",2024-04-26,"NON AC",951.00,228,51736.03,1171.44,0.00,50564.59,2528.91,53093.50,-0.50,53093.00,
"-","-","-","Panaji Navtara",2024-04-27,"SWIGGY",593.00,213,53395.56,11704.87,0.00,41690.69,0.00,41690.69,0.31,41691.00,
"-","-","-","Panaji Navtara",2024-04-27,"ZOMATO",436.00,152,38433.15,8886.97,0.00,29546.18,0.00,29546.18,-0.18,29546.00,
"-","-","-","Panaji Navtara",2024-04-27,"AC",639.00,85,56628.19,0.00,0.00,56628.19,2831.78,59459.97,0.03,59460.00,
"-","-","-","Panaji Navtara",2024-04-27,"NON AC",1233.00,263,76945.84,676.23,0.00,76269.61,3813.99,80083.60,0.40,80084.00,
"-","-","-","Panaji Navtara",2024-04-27,"TAKE AWAY",78.00,34,6676.38,0.00,0.00,6676.38,333.81,7010.19,-0.19,7010.00,
"-","-","-","Panaji Navtara",2024-04-28,"SWIGGY",597.00,197,50173.29,10917.26,0.00,39256.03,0.00,39256.03,-0.03,39256.00,
"-","-","-","Panaji Navtara",2024-04-28,"NON AC",845.00,179,52545.04,590.47,0.00,51954.57,2598.35,54552.92,0.08,54553.00,
"-","-","-","Panaji Navtara",2024-04-28,"ZOMATO",506.00,155,41690.18,8516.85,0.00,33173.33,0.00,33173.33,-0.33,33173.00,
"-","-","-","Panaji Navtara",2024-04-28,"TAKE AWAY",137.00,43,8266.97,0.00,0.00,8266.97,413.34,8680.31,-0.31,8680.00,
"-","-","-","Panaji Navtara",2024-04-28,"AC",570.00,70,45637.61,0.00,0.00,45637.61,2282.18,47919.79,0.21,47920.00,
"-","-","-","Panaji Navtara",2024-04-29,"SWIGGY",603.00,206,52072.80,11384.87,0.00,40687.93,0.00,40687.93,0.07,40688.00,
"-","-","-","Panaji Navtara",2024-04-29,"ZOMATO",375.00,146,35980.11,8174.55,0.00,27805.56,0.00,27805.56,0.44,27806.00,
"-","-","-","Panaji Navtara",2024-04-29,"NON AC",1013.00,239,63721.47,619.10,0.00,63102.37,3155.56,66257.93,0.07,66258.00,
"-","-","-","Panaji Navtara",2024-04-29,"AC",489.00,75,40019.79,0.00,0.00,40019.79,2001.32,42021.11,-0.11,42021.00,
"-","-","-","Panaji Navtara",2024-04-29,"TAKE AWAY",204.00,32,11143.23,5714.50,0.00,5428.73,271.44,5700.17,-0.17,5700.00,
"-","-","-","Panaji Navtara",2024-04-30,"ZOMATO",336.00,123,30577.47,7108.75,0.00,23468.72,0.00,23468.72,0.28,23469.00,
"-","-","-","Panaji Navtara",2024-04-30,"SWIGGY",575.00,188,49634.08,10943.25,0.00,38690.83,0.00,38690.83,0.17,38691.00,
"-","-","-","Panaji Navtara",2024-04-30,"NON AC",1146.00,263,68660.00,695.28,0.00,67964.72,3398.92,71363.64,0.36,71364.00,
"-","-","-","Panaji Navtara",2024-04-30,"AC",525.00,80,47848.65,0.00,0.00,47848.65,2392.74,50241.39,-0.39,50241.00,
"-","-","-","Panaji Navtara",2024-04-30,"TAKE AWAY",83.00,31,5105.00,0.00,0.00,5105.00,255.24,5360.24,-0.24,5360.00,
"-","-","-","Panaji Navtara",2024-05-01,"ZOMATO",380.00,140,36047.32,8145.54,0.00,27901.78,0.00,27901.78,0.22,27902.00,
"-","-","-","Panaji Navtara",2024-05-01,"SWIGGY",449.00,156,38046.94,8510.22,0.00,29536.72,0.00,29536.72,0.28,29537.00,
"-","-","-","Panaji Navtara",2024-05-01,"NON FOOD",5.00,1,200.00,0.00,0.00,200.00,0.00,200.00,0.00,200.00,
"-","-","-","Panaji Navtara",2024-05-01,"NON AC",759.00,176,43573.41,761.93,0.00,42811.48,2140.98,44952.46,-0.46,44952.00,
"-","-","-","Panaji Navtara",2024-05-01,"TAKE AWAY",72.00,28,5352.55,0.00,0.00,5352.55,267.62,5620.17,-0.17,5620.00,
"-","-","-","Panaji Navtara",2024-05-01,"AC",483.00,72,40381.71,0.00,0.00,40381.71,2019.31,42401.02,-0.02,42401.00,
"-","-","-","Panaji Navtara",2024-05-02,"SWIGGY",615.00,210,53603.73,12231.76,0.00,41371.97,0.00,41371.97,0.03,41372.00,
"-","-","-","Panaji Navtara",2024-05-02,"ZOMATO",402.00,157,38688.50,9045.26,0.00,29643.24,0.00,29643.24,-0.24,29643.00,
"-","-","-","Panaji Navtara",2024-05-02,"AC",496.00,70,44100.82,0.00,0.00,44100.82,2205.33,46306.15,-0.15,46306.00,
"-","-","-","Panaji Navtara",2024-05-02,"NON AC",1159.00,254,75031.12,1171.46,0.00,73859.66,3693.41,77553.07,-0.07,77553.00,
"-","-","-","Panaji Navtara",2024-05-02,"TAKE AWAY",122.00,51,8495.54,0.00,0.00,8495.54,424.81,8920.35,-0.35,8920.00,
"-","-","-","Panaji Navtara",2024-05-03,"SWIGGY",456.00,158,38030.13,8885.43,0.00,29144.70,0.00,29144.70,0.30,29145.00,
"-","-","-","Panaji Navtara",2024-05-03,"ZOMATO",364.00,138,34038.44,7831.57,0.00,26206.87,0.00,26206.87,0.13,26207.00,
"-","-","-","Panaji Navtara",2024-05-03,"NON AC",1041.00,237,61821.86,1295.27,0.00,60526.59,3026.93,63553.52,0.48,63554.00,
"-","-","-","Panaji Navtara",2024-05-03,"TAKE AWAY",127.00,53,8905.03,190.48,0.00,8714.55,435.74,9150.29,-0.29,9150.00,
"-","-","-","Panaji Navtara",2024-05-03,"AC",429.00,60,38318.15,0.00,0.00,38318.15,1916.14,40234.29,-0.29,40234.00,
"-","-","-","Panaji Navtara",2024-05-04,"SWIGGY",616.00,202,52627.16,11697.52,0.00,40929.64,0.00,40929.64,0.36,40930.00,
"-","-","-","Panaji Navtara",2024-05-04,"ZOMATO",397.00,138,37163.36,8488.07,0.00,28675.29,0.00,28675.29,-0.29,28675.00,
"-","-","-","Panaji Navtara",2024-05-04,"NON AC",1098.00,230,70840.90,190.49,0.00,70650.41,3533.14,74183.55,0.45,74184.00,
"-","-","-","Panaji Navtara",2024-05-04,"TAKE AWAY",47.00,25,3923.88,0.00,0.00,3923.88,196.19,4120.07,-0.07,4120.00,
"-","-","-","Panaji Navtara",2024-05-04,"AC",455.00,68,39391.09,0.00,0.00,39391.09,1969.81,41360.90,0.10,41361.00,
"-","-","-","Panaji Navtara",2024-05-04,"NON FOOD",3.00,1,120.00,0.00,0.00,120.00,0.00,120.00,0.00,120.00,
"-","-","-","Panaji Navtara",2024-05-05,"NON AC",1027.00,199,67078.79,314.31,0.00,66764.48,3338.71,70103.19,-0.19,70103.00,
"-","-","-","Panaji Navtara",2024-05-05,"ZOMATO",391.00,130,34058.97,7535.82,0.00,26523.15,0.00,26523.15,-0.15,26523.00,
"-","-","-","Panaji Navtara",2024-05-05,"SWIGGY",556.00,188,46034.72,10288.19,0.00,35746.53,0.00,35746.53,0.47,35747.00,
"-","-","-","Panaji Navtara",2024-05-05,"TAKE AWAY",81.00,30,5647.83,0.00,0.00,5647.83,282.40,5930.23,-0.23,5930.00,
"-","-","-","Panaji Navtara",2024-05-05,"AC",468.00,55,38394.32,0.00,0.00,38394.32,1919.90,40314.22,-0.22,40314.00,
"-","-","-","Panaji Navtara",2024-05-06,"SWIGGY",570.00,206,54292.04,11503.97,0.00,42788.07,0.00,42788.07,-0.07,42788.00,
"-","-","-","Panaji Navtara",2024-05-06,"TAKE AWAY",64.00,38,5257.31,0.00,0.00,5257.31,262.87,5520.18,-0.18,5520.00,
"-","-","-","Panaji Navtara",2024-05-06,"ZOMATO",320.00,130,33667.66,7671.88,0.00,25995.78,0.00,25995.78,0.22,25996.00,
