  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Porvorim Navtara",2021-10-05,"NON AC",427.00,99,23345.09,2333.53,0.00,21011.56,1050.76,22062.32,-0.32,22062.00,
"-","-","-","Porvorim Navtara",2021-10-05,"TAKE AWAY",127.00,43,8743.18,880.99,0.00,7862.19,393.13,8255.32,-0.32,8255.00,
"-","-","-","Porvorim Navtara",2021-10-05,"ZOMATO",85.00,29,6399.39,918.57,0.00,5480.82,274.09,5754.91,0.09,5755.00,
"-","-","-","Porvorim Navtara",2021-10-05,"AC",134.00,16,9019.69,76.20,0.00,8943.49,447.27,9390.76,0.24,9391.00,
"-","-","-","Porvorim Navtara",2021-10-06,"SWIGGY",144.00,66,14209.88,3442.34,0.00,10767.54,538.40,11305.94,0.06,11306.00,
"-","-","-","Porvorim Navtara",2021-10-06,"TAKE AWAY",108.00,27,6676.63,1333.42,0.00,5343.21,267.21,5610.42,-0.42,5610.00,
"-","-","-","Porvorim Navtara",2021-10-06,"ZOMATO",66.00,22,5532.66,1122.87,0.00,4409.79,210.89,4620.68,0.32,4621.00,
"-","-","-","Porvorim Navtara",2021-10-06,"NON AC",344.00,63,18115.93,3266.96,0.00,14848.97,742.53,15591.50,-0.50,15591.00,
"-","-","-","Porvorim Navtara",2021-10-06,"AC",95.00,8,7219.49,0.00,0.00,7219.49,361.04,7580.53,0.47,7581.00,
"-","-","-","Porvorim Navtara",2021-10-06,"NON FOOD",10.00,1,400.00,0.00,0.00,400.00,0.00,400.00,0.00,400.00,
"-","-","-","Porvorim Navtara",2021-10-07,"NON AC",419.00,97,23392.70,2343.11,0.00,21049.59,1052.72,22102.31,-0.31,22102.00,
"-","-","-","Porvorim Navtara",2021-10-07,"ZOMATO",67.00,28,5447.81,1154.27,0.00,4293.54,213.36,4506.90,0.10,4507.00,
"-","-","-","Porvorim Navtara",2021-10-07,"SWIGGY",286.00,117,29208.80,5950.67,0.00,23258.13,1163.03,24421.16,-0.16,24421.00,
"-","-","-","Porvorim Navtara",2021-10-07,"AC",270.00,31,20810.77,0.00,0.00,20810.77,1040.63,21851.40,-0.40,21851.00,
"-","-","-","Porvorim Navtara",2021-10-07,"TAKE AWAY",117.00,36,5762.24,1128.64,0.00,4633.60,231.70,4865.30,-0.30,4865.00,
"-","-","-","Porvorim Navtara",2021-10-08,"ZOMATO",112.00,45,9808.99,2137.17,0.00,7671.82,382.28,8054.10,-0.10,8054.00,
"-","-","-","Porvorim Navtara",2021-10-08,"NON AC",407.00,94,24278.19,2609.80,0.00,21668.39,1083.63,22752.02,-0.02,22752.00,
"-","-","-","Porvorim Navtara",2021-10-08,"SWIGGY",244.00,101,20992.57,4604.69,0.00,16387.88,819.44,17207.32,-0.32,17207.00,
"-","-","-","Porvorim Navtara",2021-10-08,"TAKE AWAY",118.00,37,8486.04,1461.99,0.00,7024.05,351.22,7375.27,-0.27,7375.00,
"-","-","-","Porvorim Navtara",2021-10-08,"NON FOOD",48.00,1,1920.00,0.00,0.00,1920.00,0.00,1920.00,0.00,1920.00,
"-","-","-","Porvorim Navtara",2021-10-08,"AC",281.00,28,19982.12,0.00,0.00,19982.12,999.23,20981.35,-0.35,20981.00,
"-","-","-","Porvorim Navtara",2021-10-09,"NON AC",577.00,113,37385.69,2876.43,0.00,34509.26,1725.71,36234.97,0.03,36235.00,
"-","-","-","Porvorim Navtara",2021-10-09,"ZOMATO",135.00,46,11235.70,2199.72,0.00,9035.98,443.99,9479.97,0.03,9480.00,
"-","-","-","Porvorim Navtara",2021-10-09,"SWIGGY",211.00,97,21160.91,4552.99,0.00,16607.92,830.48,17438.40,-0.40,17438.00,
"-","-","-","Porvorim Navtara",2021-10-09,"TAKE AWAY",126.00,33,9467.21,1047.70,0.00,8419.51,421.00,8840.51,0.49,8841.00,
"-","-","-","Porvorim Navtara",2021-10-09,"AC",339.00,31,26201.62,0.00,0.00,26201.62,1310.21,27511.83,0.17,27512.00,
"-","-","-","Porvorim Navtara",2021-10-10,"TAKE AWAY",172.00,50,11733.93,3371.67,0.00,8362.26,418.15,8780.41,-0.41,8780.00,
"-","-","-","Porvorim Navtara",2021-10-10,"NON AC",724.00,119,38345.78,3647.93,0.00,34697.85,1735.35,36433.20,-0.20,36433.00,
"-","-","-","Porvorim Navtara",2021-10-10,"SWIGGY",327.00,113,30703.11,6029.82,0.00,24673.29,1233.69,25906.98,0.02,25907.00,
"-","-","-","Porvorim Navtara",2021-10-10,"ZOMATO",128.00,46,10987.94,2245.15,0.00,8742.79,435.81,9178.60,0.40,9179.00,
"-","-","-","Porvorim Navtara",2021-10-10,"AC",255.00,25,19325.16,0.00,0.00,19325.16,966.42,20291.58,0.42,20292.00,
"-","-","-","Porvorim Navtara",2021-10-11,"NON AC",599.00,134,34812.13,2443.14,0.00,32368.99,1618.75,33987.74,0.26,33988.00,
"-","-","-","Porvorim Navtara",2021-10-11,"TAKE AWAY",94.00,35,5876.59,628.61,0.00,5247.98,262.40,5510.38,-0.38,5510.00,
"-","-","-","Porvorim Navtara",2021-10-11,"SWIGGY",262.00,122,25829.49,5840.73,0.00,19988.76,999.43,20988.19,-0.19,20988.00,
"-","-","-","Porvorim Navtara",2021-10-11,"ZOMATO",125.00,43,10532.00,2262.87,0.00,8269.13,407.42,8676.55,0.45,8677.00,
"-","-","-","Porvorim Navtara",2021-10-11,"AC",302.00,25,23506.11,47.62,0.00,23458.49,1173.05,24631.54,0.46,24632.00,
"-","-","-","Porvorim Navtara",2021-10-12,"TAKE AWAY",123.00,33,8305.18,1090.53,0.00,7214.65,360.77,7575.42,-0.42,7575.00,
"-","-","-","Porvorim Navtara",2021-10-12,"SWIGGY",246.00,93,22792.10,4460.02,0.00,18332.08,916.64,19248.72,0.28,19249.00,
"-","-","-","Porvorim Navtara",2021-10-12,"NON AC",515.00,123,30278.60,2838.35,0.00,27440.25,1372.33,28812.58,0.42,28813.00,
"-","-","-","Porvorim Navtara",2021-10-12,"ZOMATO",133.00,42,9893.74,2056.59,0.00,7837.15,374.45,8211.60,0.40,8212.00,
"-","-","-","Porvorim Navtara",2021-10-12,"AC",105.00,16,8990.96,0.00,0.00,8990.96,449.60,9440.56,0.44,9441.00,
"-","-","-","Porvorim Navtara",2021-10-13,"SWIGGY",222.00,94,22123.79,5006.14,0.00,17117.65,855.85,17973.50,-0.50,17973.00,
"-","-","-","Porvorim Navtara",2021-10-13,"ZOMATO",149.00,42,13579.60,2259.74,0.00,11319.86,546.21,11866.07,-0.07,11866.00,
"-","-","-","Porvorim Navtara",2021-10-13,"TAKE AWAY",152.00,34,8896.57,576.22,0.00,8320.35,416.05,8736.40,-0.40,8736.00,
"-","-","-","Porvorim Navtara",2021-10-13,"AC",208.00,26,14943.82,0.00,0.00,14943.82,747.29,15691.11,-0.11,15691.00,
"-","-","-","Porvorim Navtara",2021-10-13,"NON AC",458.00,104,23649.57,3524.14,0.00,20125.43,1006.43,21131.86,0.14,21132.00,
"-","-","-","Porvorim Navtara",2021-10-14,"NON AC",576.00,102,31259.85,3414.59,0.00,27845.26,1392.49,29237.75,0.25,29238.00,
"-","-","-","Porvorim Navtara",2021-10-14,"TAKE AWAY",128.00,37,7324.27,1690.62,0.00,5633.65,281.74,5915.39,-0.39,5915.00,
"-","-","-","Porvorim Navtara",2021-10-14,"SWIGGY",283.00,112,27344.07,5938.30,0.00,21405.77,1070.36,22476.13,-0.13,22476.00,
"-","-","-","Porvorim Navtara",2021-10-14,"AC",295.00,25,22544.13,0.00,0.00,22544.13,1127.29,23671.42,-0.42,23671.00,
"-","-","-","Porvorim Navtara",2021-10-14,"ZOMATO",63.00,24,5284.02,1157.14,0.00,4126.88,206.37,4333.25,-0.25,4333.00,
"-","-","-","Porvorim Navtara",2021-10-15,"NON FOOD",6.00,3,240.00,0.00,0.00,240.00,0.00,240.00,0.00,240.00,
"-","-","-","Porvorim Navtara",2021-10-15,"SWIGGY",328.00,129,33028.96,6801.35,0.00,26227.61,1311.56,27539.17,-0.17,27539.00,
"-","-","-","Porvorim Navtara",2021-10-15,"TAKE AWAY",161.00,49,10848.09,1904.88,0.00,8943.21,447.18,9390.39,-0.39,9390.00,
"-","-","-","Porvorim Navtara",2021-10-15,"NON AC",560.00,107,31459.13,2952.63,0.00,28506.50,1425.64,29932.14,-0.14,29932.00,
"-","-","-","Porvorim Navtara",2021-10-15,"ZOMATO",85.00,26,9649.86,1071.15,0.00,8578.71,428.95,9007.66,0.34,9008.00,
"-","-","-","Porvorim Navtara",2021-10-15,"AC",322.00,27,25830.16,0.00,0.00,25830.16,1291.63,27121.79,0.21,27122.00,
"-","-","-","Porvorim Navtara",2021-10-16,"TAKE AWAY",122.00,28,7029.03,2262.08,0.00,4766.95,238.38,5005.33,-0.33,5005.00,
"-","-","-","Porvorim Navtara",2021-10-16,"SWIGGY",224.00,94,23268.63,5289.77,0.00,17978.86,899.04,18877.90,0.10,18878.00,
"-","-","-","Porvorim Navtara",2021-10-16,"AC",444.00,30,37735.18,679.55,0.00,37055.63,1852.87,38908.50,0.50,38909.00,
"-","-","-","Porvorim Navtara",2021-10-16,"NON AC",569.00,94,33250.17,3033.58,0.00,30216.59,1511.09,31727.68,0.32,31728.00,
"-","-","-","Porvorim Navtara",2021-10-16,"ZOMATO",95.00,28,6903.15,1279.99,0.00,5623.16,281.18,5904.34,-0.34,5904.00,
"-","-","-","Porvorim Navtara",2021-10-17,"NON AC",864.00,152,46937.01,4438.59,0.00,42498.42,2125.37,44623.79,0.21,44624.00,
"-","-","-","Porvorim Navtara",2021-10-17,"SWIGGY",232.00,81,21842.51,4104.11,0.00,17738.40,886.95,18625.35,-0.35,18625.00,
"-","-","-","Porvorim Navtara",2021-10-17,"AC",327.00,34,21468.15,0.00,0.00,21468.15,1073.56,22541.71,0.29,22542.00,
"-","-","-","Porvorim Navtara",2021-10-17,"TAKE AWAY",184.00,53,12838.75,2947.84,0.00,9890.91,494.65,10385.56,0.44,10386.00,
"-","-","-","Porvorim Navtara",2021-10-17,"ZOMATO",92.00,29,10201.25,1416.31,0.00,8784.94,429.88,9214.82,0.18,9215.00,
"-","-","-","Porvorim Navtara",2021-10-18,"NON AC",623.00,129,32717.05,3552.70,0.00,29164.35,1458.61,30622.96,0.04,30623.00,
"-","-","-","Porvorim Navtara",2021-10-18,"TAKE AWAY",136.00,43,8895.63,1866.80,0.00,7028.83,351.50,7380.33,-0.33,7380.00,
"-","-","-","Porvorim Navtara",2021-10-18,"SWIGGY",331.00,127,30118.31,6876.29,0.00,23242.02,1162.25,24404.27,-0.27,24404.00,
"-","-","-","Porvorim Navtara",2021-10-18,"ZOMATO",48.00,20,4627.76,1045.71,0.00,3582.05,171.07,3753.12,-0.12,3753.00,
"-","-","-","Porvorim Navtara",2021-10-18,"AC",356.00,37,25334.93,0.00,0.00,25334.93,1266.95,26601.88,0.12,26602.00,
"-","-","-","Porvorim Navtara",2021-10-19,"NON AC",600.00,112,32012.14,3571.70,0.00,28440.44,1422.42,29862.86,0.14,29863.00,
"-","-","-","Porvorim Navtara",2021-10-19,"AC",191.00,26,15686.65,0.00,0.00,15686.65,784.41,16471.06,-0.06,16471.00,
"-","-","-","Porvorim Navtara",2021-10-19,"TAKE AWAY",118.00,29,7933.80,1295.35,0.00,6638.45,331.94,6970.39,-0.39,6970.00,
"-","-","-","Porvorim Navtara",2021-10-19,"SWIGGY",165.00,76,15896.00,3849.57,0.00,12046.43,602.39,12648.82,0.18,12649.00,
"-","-","-","Porvorim Navtara",2021-10-19,"ZOMATO",74.00,26,5484.05,1334.32,0.00,4149.73,206.17,4355.90,0.10,4356.00,
"-","-","-","Porvorim Navtara",2021-10-20,"NON AC",536.00,107,27011.69,3014.51,0.00,23997.18,1200.08,25197.26,-0.26,25197.00,
"-","-","-","Porvorim Navtara",2021-10-20,"SWIGGY",187.00,82,17133.07,3984.01,0.00,13149.05,657.58,13806.63,0.37,13807.00,
"-","-","-","Porvorim Navtara",2021-10-20,"TAKE AWAY",84.00,36,5895.49,781.00,0.00,5114.49,255.75,5370.24,-0.24,5370.00,
"-","-","-","Porvorim Navtara",2021-10-20,"AC",149.00,20,10791.22,38.10,0.00,10753.12,537.76,11290.88,0.12,11291.00,
"-","-","-","Porvorim Navtara",2021-10-20,"ZOMATO",75.00,27,6274.55,1054.30,0.00,5220.25,261.02,5481.27,-0.27,5481.00,
"-","-","-","Porvorim Navtara",2021-10-21,"SWIGGY",230.00,98,21933.43,5147.11,0.00,16786.32,839.40,17625.72,0.28,17626.00,
"-","-","-","Porvorim Navtara",2021-10-21,"ZOMATO",140.00,35,10468.29,1715.73,0.00,8752.56,436.36,9188.92,0.08,9189.00,
"-","-","-","Porvorim Navtara",2021-10-21,"NON AC",568.00,128,31193.06,1976.40,0.00,29216.66,1461.06,30677.72,0.28,30678.00,
"-","-","-","Porvorim Navtara",2021-10-21,"TAKE AWAY",112.00,38,7019.35,1390.59,0.00,5628.76,281.52,5910.28,-0.28,5910.00,
"-","-","-","Porvorim Navtara",2021-10-21,"AC",333.00,27,22849.28,0.00,0.00,22849.28,1142.68,23991.96,0.04,23992.00,
"-","-","-","Porvorim Navtara",2021-10-21,"NON FOOD",1.00,1,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,
"-","-","-","Porvorim Navtara",2021-10-22,"SWIGGY",233.00,86,22695.24,4211.45,0.00,18483.79,924.32,19408.11,-0.11,19408.00,
"-","-","-","Porvorim Navtara",2021-10-22,"NON FOOD",1.00,1,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,
"-","-","-","Porvorim Navtara",2021-10-22,"ZOMATO",105.00,35,9075.64,1768.58,0.00,7307.06,365.38,7672.44,-0.44,7672.00,
"-","-","-","Porvorim Navtara",2021-10-22,"NON AC",422.00,101,23125.58,2376.44,0.00,20749.14,1037.57,21786.71,0.29,21787.00,
"-","-","-","Porvorim Navtara",2021-10-22,"TAKE AWAY",82.00,26,4838.37,481.00,0.00,4357.37,217.89,4575.26,-0.26,4575.00,
"-","-","-","Porvorim Navtara",2021-10-22,"AC",107.00,14,7943.35,0.00,0.00,7943.35,397.24,8340.59,0.41,8341.00,
"-","-","-","Porvorim Navtara",2021-10-23,"NON FOOD",1.00,1,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,
"-","-","-","Porvorim Navtara",2021-10-23,"NON AC",635.00,120,34345.83,3728.91,0.00,30616.92,1531.11,32148.03,-0.03,32148.00,
"-","-","-","Porvorim Navtara",2021-10-23,"ZOMATO",154.00,42,12429.18,1834.31,0.00,10594.87,519.05,11113.92,0.08,11114.00,
"-","-","-","Porvorim Navtara",2021-10-23,"AC",270.00,31,20515.41,0.00,0.00,20515.41,1025.98,21541.39,-0.39,21541.00,
"-","-","-","Porvorim Navtara",2021-10-23,"TAKE AWAY",143.00,42,9286.28,1619.17,0.00,7667.11,383.42,8050.53,0.47,8051.00,
"-","-","-","Porvorim Navtara",2021-10-23,"SWIGGY",215.00,88,20810.46,4768.49,0.00,16041.97,802.24,16844.21,-0.21,16844.00,
"-","-","-","Porvorim Navtara",2021-10-24,"NON AC",744.00,124,38679.50,4824.22,0.00,33855.28,1693.21,35548.49,-0.49,35548.00,
"-","-","-","Porvorim Navtara",2021-10-24,"AC",283.00,29,20991.78,400.03,0.00,20591.75,1029.67,21621.42,-0.42,21621.00,
"-","-","-","Porvorim Navtara",2021-10-24,"ZOMATO",182.00,59,15105.44,2980.02,0.00,12125.42,600.79,12726.21,-0.21,12726.00,
"-","-","-","Porvorim Navtara",2021-10-24,"SWIGGY",268.00,116,27288.60,6008.04,0.00,21280.56,1064.12,22344.68,0.32,22345.00,
"-","-","-","Porvorim Navtara",2021-10-24,"TAKE AWAY",197.00,59,12305.62,3252.63,0.00,9052.99,452.77,9505.76,0.24,9506.00,
"-","-","-","Porvorim Navtara",2021-10-25,"SWIGGY",206.00,99,20754.17,4952.33,0.00,15801.84,790.18,16592.02,-0.02,16592.00,
"-","-","-","Porvorim Navtara",2021-10-25,"TAKE AWAY",116.00,35,7505.16,1166.76,0.00,6338.40,316.95,6655.35,-0.35,6655.00,
"-","-","-","Porvorim Navtara",2021-10-25,"ZOMATO",102.00,33,8914.74,1460.05,0.00,7454.69,368.46,7823.15,-0.15,7823.00,
"-","-","-","Porvorim Navtara",2021-10-25,"NON AC",511.00,108,26845.13,2719.25,0.00,24125.88,1206.60,25332.48,-0.48,25332.00,
"-","-","-","Porvorim Navtara",2021-10-25,"AC",241.00,27,17991.64,0.00,0.00,17991.64,899.74,18891.38,-0.38,18891.00,
"-","-","-","Porvorim Navtara",2021-10-26,"NON AC",638.00,133,34441.41,2900.25,0.00,31541.16,1577.37,33118.53,0.47,33119.00,
"-","-","-","Porvorim Navtara",2021-10-26,"ZOMATO",99.00,43,9524.17,2094.33,0.00,7429.84,367.14,7796.98,0.02,7797.00,
"-","-","-","Porvorim Navtara",2021-10-26,"TAKE AWAY",103.00,36,7076.54,1009.58,0.00,6066.96,303.36,6370.32,-0.32,6370.00,
"-","-","-","Porvorim Navtara",2021-10-26,"AC",445.00,26,29402.31,2476.25,0.00,26926.06,1346.48,28272.54,0.46,28273.00,
"-","-","-","Porvorim Navtara",2021-10-26,"SWIGGY",175.00,84,16257.74,3936.92,0.00,12320.81,616.08,12936.89,0.11,12937.00,
"-","-","-","Porvorim Navtara",2021-10-26,"NON FOOD",5.00,1,200.00,0.00,0.00,200.00,0.00,200.00,0.00,200.00,
"-","-","-","Porvorim Navtara",2021-10-27,"SWIGGY",165.00,72,18362.49,3876.89,0.00,14485.60,724.40,15210.00,0.00,15210.00,
"-","-","-","Porvorim Navtara",2021-10-27,"ZOMATO",90.00,34,6943.13,1571.44,0.00,5371.69,265.84,5637.53,0.47,5638.00,
"-","-","-","Porvorim Navtara",2021-10-27,"NON AC",518.00,112,25459.59,2805.10,0.00,22654.49,1132.91,23787.40,-0.40,23787.00,
"-","-","-","Porvorim Navtara",2021-10-27,"TAKE AWAY",103.00,30,6266.93,904.80,0.00,5362.13,268.16,5630.29,-0.29,5630.00,
"-","-","-","Porvorim Navtara",2021-10-27,"AC",203.00,23,12848.54,38.10,0.00,12810.44,640.65,13451.09,-0.09,13451.00,
"-","-","-","Porvorim Navtara",2021-10-28,"SWIGGY",220.00,100,21762.81,5288.84,0.00,16473.97,823.81,17297.78,0.22,17298.00,
"-","-","-","Porvorim Navtara",2021-10-28,"AC",274.00,29,20496.60,0.00,0.00,20496.60,1024.92,21521.52,0.48,21522.00,
"-","-","-","Porvorim Navtara",2021-10-28,"NON AC",494.00,105,26983.37,2162.09,0.00,24821.28,1241.12,26062.40,-0.40,26062.00,
"-","-","-","Porvorim Navtara",2021-10-28,"TAKE AWAY",96.00,23,5943.23,1461.99,0.00,4481.24,224.09,4705.33,-0.33,4705.00,
"-","-","-","Porvorim Navtara",2021-10-28,"ZOMATO",143.00,50,11581.50,2488.59,0.00,9092.91,450.68,9543.59,0.41,9544.00,
"-","-","-","Porvorim Navtara",2021-10-29,"SWIGGY",164.00,66,15412.91,3560.76,0.00,11852.15,592.66,12444.81,0.19,12445.00,
"-","-","-","Porvorim Navtara",2021-10-29,"NON AC",490.00,116,26649.60,2909.79,0.00,23739.81,1187.19,24927.00,0.00,24927.00,
"-","-","-","Porvorim Navtara",2021-10-29,"ZOMATO",90.00,35,8076.55,1631.43,0.00,6445.12,312.34,6757.46,-0.46,6757.00,
"-","-","-","Porvorim Navtara",2021-10-29,"TAKE AWAY",162.00,43,11067.10,2400.10,0.00,8667.00,433.35,9100.35,-0.35,9100.00,
"-","-","-","Porvorim Navtara",2021-10-29,"AC",268.00,31,18583.66,0.00,0.00,18583.66,929.31,19512.97,0.03,19513.00,
"-","-","-","Porvorim Navtara",2021-10-30,"SWIGGY",252.00,105,23621.37,5202.62,0.00,18418.74,920.98,19339.72,0.28,19340.00,
"-","-","-","Porvorim Navtara",2021-10-30,"ZOMATO",111.00,41,11648.06,2094.33,0.00,9553.73,476.37,10030.10,-0.10,10030.00,
"-","-","-","Porvorim Navtara",2021-10-30,"NON AC",661.00,128,35388.08,2514.56,0.00,32873.52,1643.96,34517.48,-0.48,34517.00,
"-","-","-","Porvorim Navtara",2021-10-30,"TAKE AWAY",173.00,48,11134.00,2023.98,0.00,9110.02,455.54,9565.56,0.44,9566.00,
"-","-","-","Porvorim Navtara",2021-10-30,"AC",280.00,36,22401.36,0.00,0.00,22401.36,1120.26,23521.62,0.38,23522.00,
"-","-","-","Porvorim Navtara",2021-10-31,"NON AC",648.00,124,34202.88,3871.80,0.00,30331.08,1516.96,31848.04,-0.04,31848.00,
"-","-","-","Porvorim Navtara",2021-10-31,"ZOMATO",158.00,55,12486.39,2771.48,0.00,9714.91,476.64,10191.55,0.45,10192.00,
"-","-","-","Porvorim Navtara",2021-10-31,"SWIGGY",245.00,101,23583.92,4867.97,0.00,18715.95,935.88,19651.83,0.17,19652.00,
"-","-","-","Porvorim Navtara",2021-10-31,"AC",376.00,39,27220.92,604.85,0.00,26616.07,1330.97,27947.04,-0.04,27947.00,
"-","-","-","Porvorim Navtara",2021-10-31,"TAKE AWAY",215.00,55,15353.19,3228.83,0.00,12124.36,606.24,12730.60,0.40,12731.00,
"-","-","-","Porvorim Navtara",2021-10-31,"NON FOOD",1.00,1,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,
"-","-","-","Porvorim Navtara",2021-11-01,"ZOMATO",136.00,44,11152.95,2068.56,0.00,9084.39,445.77,9530.16,-0.16,9530.00,
"-","-","-","Porvorim Navtara",2021-11-01,"NON AC",739.00,146,42121.96,4976.52,0.00,37145.44,1857.72,39003.16,-0.16,39003.00,
"-","-","-","Porvorim Navtara",2021-11-01,"TAKE AWAY",150.00,44,10895.92,909.57,0.00,9986.35,499.36,10485.71,0.29,10486.00,
"-","-","-","Porvorim Navtara",2021-11-01,"SWIGGY",251.00,105,26011.80,5226.60,0.00,20785.20,1039.31,21824.51,0.49,21825.00,
"-","-","-","Porvorim Navtara",2021-11-01,"AC",382.00,45,28163.73,171.44,0.00,27992.29,1399.90,29392.19,-0.19,29392.00,
"-","-","-","Porvorim Navtara",2021-11-02,"TAKE AWAY",130.00,37,7200.45,1743.04,0.00,5457.41,272.92,5730.33,-0.33,5730.00,
"-","-","-","Porvorim Navtara",2021-11-02,"SWIGGY",264.00,118,28213.10,6381.44,0.00,21831.66,1091.64,22923.30,-0.30,22923.00,
"-","-","-","Porvorim Navtara",2021-11-02,"ZOMATO",94.00,30,8209.88,1725.71,0.00,6484.17,312.96,6797.13,-0.13,6797.00,
"-","-","-","Porvorim Navtara",2021-11-02,"NON AC",621.00,125,33993.02,4248.01,0.00,29745.01,1487.54,31232.55,0.45,31233.00,
"-","-","-","Porvorim Navtara",2021-11-02,"AC",154.00,23,10772.07,0.00,0.00,10772.07,538.69,11310.76,0.24,11311.00,
"-","-","-","Porvorim Navtara",2021-11-03,"NON AC",500.00,108,26197.51,2795.48,0.00,23402.03,1170.26,24572.29,-0.29,24572.00,
"-","-","-","Porvorim Navtara",2021-11-03,"TAKE AWAY",125.00,39,7581.41,1666.79,0.00,5914.62,295.78,6210.40,-0.40,6210.00,
"-","-","-","Porvorim Navtara",2021-11-03,"ZOMATO",48.00,18,5457.35,837.15,0.00,4620.20,229.64,4849.84,0.16,4850.00,
"-","-","-","Porvorim Navtara",2021-11-03,"SWIGGY",148.00,56,13852.85,2936.28,0.00,10916.57,545.85,11462.42,-0.42,11462.00,
"-","-","-","Porvorim Navtara",2021-11-03,"AC",319.00,31,26477.59,0.00,0.00,26477.59,1324.04,27801.63,0.37,27802.00,
"-","-","-","Porvorim Navtara",2021-11-04,"SWIGGY",324.00,121,31153.17,6169.94,0.00,24983.23,1249.20,26232.43,-0.43,26232.00,
"-","-","-","Porvorim Navtara",2021-11-04,"ZOMATO",140.00,42,12124.36,2019.99,0.00,10104.37,499.91,10604.28,-0.28,10604.00,
