  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Baga Navtara",2021-04-01,"SWIGGY",151.00,55,12476.80,2328.04,0.00,10148.76,507.48,10656.24,-0.24,10656.00,
"-","-","-","Baga Navtara",2021-04-01,"NON AC",541.00,83,33802.57,1166.76,0.00,32635.81,1631.98,34267.79,0.21,34268.00,
"-","-","-","Baga Navtara",2021-04-01,"TAKE AWAY",49.00,17,3314.46,161.91,0.00,3152.55,157.60,3310.15,-0.15,3310.00,
"-","-","-","Baga Navtara",2021-04-01,"ZOMATO",79.00,14,7419.39,0.00,0.00,7419.39,371.00,7790.39,-0.39,7790.00,
"-","-","-","Baga Navtara",2021-04-01,"DINE OUT",6.00,1,390.51,195.26,0.00,195.25,9.76,205.01,-0.01,205.00,
"-","-","-","Baga Navtara",2021-04-02,"NON FOOD",5.00,1,200.00,0.00,0.00,200.00,0.00,200.00,0.00,200.00,
"-","-","-","Baga Navtara",2021-04-02,"TAKE AWAY",66.00,20,4038.32,723.86,0.00,3314.46,165.74,3480.20,-0.20,3480.00,
"-","-","-","Baga Navtara",2021-04-02,"NON AC",579.00,89,37269.54,2333.49,0.00,34936.05,1747.00,36683.05,-0.05,36683.00,
"-","-","-","Baga Navtara",2021-04-02,"SWIGGY",123.00,44,11162.54,2332.72,0.00,8829.82,441.50,9271.32,-0.32,9271.00,
"-","-","-","Baga Navtara",2021-04-02,"ZOMATO",60.00,15,5504.99,0.00,0.00,5504.99,275.24,5780.23,-0.23,5780.00,
"-","-","-","Baga Navtara",2021-04-02,"AC",131.00,13,11600.52,964.80,0.00,10635.72,531.79,11167.51,0.49,11168.00,
"-","-","-","Baga Navtara",2021-04-03,"NON AC",616.00,91,42679.50,1123.88,0.00,41555.62,2078.03,43633.65,0.35,43634.00,
"-","-","-","Baga Navtara",2021-04-03,"SWIGGY",141.00,47,13095.84,2563.12,0.00,10532.72,526.68,11059.40,-0.40,11059.00,
"-","-","-","Baga Navtara",2021-04-03,"TAKE AWAY",45.00,17,3438.24,590.52,0.00,2847.72,142.39,2990.11,-0.11,2990.00,
"-","-","-","Baga Navtara",2021-04-03,"ZOMATO",28.00,7,2933.49,0.00,0.00,2933.49,146.67,3080.16,-0.16,3080.00,
"-","-","-","Baga Navtara",2021-04-03,"AC",19.00,1,1628.69,0.00,0.00,1628.69,81.44,1710.13,-0.13,1710.00,
"-","-","-","Baga Navtara",2021-04-04,"NON AC",526.00,69,34002.33,971.53,0.00,33030.80,1651.67,34682.47,-0.47,34682.00,
"-","-","-","Baga Navtara",2021-04-04,"SWIGGY",102.00,31,9619.52,1645.92,0.00,7973.60,398.71,8372.31,-0.31,8372.00,
"-","-","-","Baga Navtara",2021-04-04,"TAKE AWAY",93.00,27,5943.21,861.97,0.00,5081.24,254.09,5335.33,-0.33,5335.00,
"-","-","-","Baga Navtara",2021-04-04,"ZOMATO",37.00,9,3533.56,0.00,0.00,3533.56,176.69,3710.25,-0.25,3710.00,
"-","-","-","Baga Navtara",2021-04-05,"SWIGGY",115.00,34,8029.11,1249.91,0.00,6779.20,339.01,7118.21,-0.21,7118.00,
"-","-","-","Baga Navtara",2021-04-05,"NON AC",452.00,67,27983.01,523.86,0.00,27459.15,1373.22,28832.37,-0.37,28832.00,
"-","-","-","Baga Navtara",2021-04-05,"TAKE AWAY",23.00,9,1447.67,242.87,0.00,1204.80,60.22,1265.02,-0.02,1265.00,
"-","-","-","Baga Navtara",2021-04-05,"ZOMATO",28.00,6,2085.84,0.00,0.00,2085.84,104.31,2190.15,-0.15,2190.00,
"-","-","-","Baga Navtara",2021-04-08,"TAKE AWAY",27.00,16,1771.51,190.50,0.00,1581.01,79.07,1660.08,-0.08,1660.00,
"-","-","-","Baga Navtara",2021-04-08,"SWIGGY",97.00,38,8724.22,1652.39,0.00,7071.83,353.64,7425.47,-0.47,7425.00,
"-","-","-","Baga Navtara",2021-04-08,"NON AC",251.00,43,16191.77,419.09,0.00,15772.68,788.69,16561.37,-0.37,16561.00,
"-","-","-","Baga Navtara",2021-04-08,"AC",62.00,6,5133.64,0.00,0.00,5133.64,256.74,5390.38,-0.38,5390.00,
"-","-","-","Baga Navtara",2021-04-08,"ZOMATO",32.00,7,2343.03,0.00,0.00,2343.03,117.16,2460.19,-0.19,2460.00,
"-","-","-","Baga Navtara",2021-04-09,"NON FOOD",1.00,1,40.00,0.00,0.00,40.00,0.00,40.00,0.00,40.00,
"-","-","-","Baga Navtara",2021-04-09,"AC",120.00,11,10143.37,0.00,0.00,10143.37,507.19,10650.56,0.44,10651.00,
"-","-","-","Baga Navtara",2021-04-09,"NON AC",134.00,31,8343.38,538.11,0.00,7805.27,390.29,8195.56,0.44,8196.00,
"-","-","-","Baga Navtara",2021-04-09,"TAKE AWAY",36.00,10,2295.39,123.82,0.00,2171.57,108.58,2280.15,-0.15,2280.00,
"-","-","-","Baga Navtara",2021-04-09,"SWIGGY",71.00,27,5924.10,566.79,0.00,5357.31,267.90,5625.21,-0.21,5625.00,
"-","-","-","Baga Navtara",2021-04-09,"ZOMATO",42.00,9,3676.45,0.00,0.00,3676.45,183.83,3860.28,-0.28,3860.00,
"-","-","-","Baga Navtara",2021-04-10,"NON AC",344.00,56,23173.09,452.45,0.00,22720.64,1136.14,23856.78,0.22,23857.00,
"-","-","-","Baga Navtara",2021-04-10,"SWIGGY",108.00,30,8314.82,1490.72,0.00,6824.10,341.27,7165.37,-0.37,7165.00,
"-","-","-","Baga Navtara",2021-04-10,"AC",80.00,7,7305.12,0.00,0.00,7305.12,365.30,7670.42,-0.42,7670.00,
"-","-","-","Baga Navtara",2021-04-10,"TAKE AWAY",20.00,11,1447.70,219.08,0.00,1228.62,61.43,1290.05,-0.05,1290.00,
"-","-","-","Baga Navtara",2021-04-10,"ZOMATO",57.00,10,4457.45,0.00,0.00,4457.45,222.91,4680.36,-0.36,4680.00,
"-","-","-","Baga Navtara",2021-04-10,"DINE OUT",45.00,1,3324.02,0.00,0.00,3324.02,166.22,3490.24,-0.24,3490.00,
"-","-","-","Baga Navtara",2021-04-11,"NON AC",367.00,67,22030.21,395.26,0.00,21634.95,1081.82,22716.77,0.23,22717.00,
"-","-","-","Baga Navtara",2021-04-11,"SWIGGY",155.00,35,11134.18,1749.65,0.00,9384.53,469.28,9853.81,0.19,9854.00,
"-","-","-","Baga Navtara",2021-04-11,"TAKE AWAY",26.00,10,1914.40,71.43,0.00,1842.97,92.16,1935.13,-0.13,1935.00,
"-","-","-","Baga Navtara",2021-04-11,"AC",161.00,16,14495.89,0.00,0.00,14495.89,724.84,15220.73,0.27,15221.00,
"-","-","-","Baga Navtara",2021-04-11,"DINE OUT",0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
"-","-","-","Baga Navtara",2021-04-11,"ZOMATO",39.00,9,2819.30,0.00,0.00,2819.30,140.99,2960.29,-0.29,2960.00,
"-","-","-","Baga Navtara",2021-04-12,"NON AC",303.00,51,18239.62,833.41,0.00,17406.21,870.41,18276.62,0.38,18277.00,
"-","-","-","Baga Navtara",2021-04-12,"SWIGGY",141.00,43,12229.13,2021.46,0.00,10207.67,510.40,10718.07,-0.07,10718.00,
"-","-","-","Baga Navtara",2021-04-12,"TAKE AWAY",27.00,11,2209.62,66.67,0.00,2142.95,107.14,2250.09,-0.09,2250.00,
"-","-","-","Baga Navtara",2021-04-12,"ZOMATO",25.00,7,1904.88,0.00,0.00,1904.88,95.26,2000.14,-0.14,2000.00,
"-","-","-","Baga Navtara",2021-04-13,"NON AC",289.00,59,17572.86,1166.78,0.00,16406.08,820.49,17226.57,0.43,17227.00,
"-","-","-","Baga Navtara",2021-04-13,"SWIGGY",164.00,43,13343.73,2428.18,0.00,10915.55,545.79,11461.34,-0.34,11461.00,
"-","-","-","Baga Navtara",2021-04-13,"TAKE AWAY",37.00,12,2914.41,295.26,0.00,2619.15,130.98,2750.13,-0.13,2750.00,
"-","-","-","Baga Navtara",2021-04-13,"ZOMATO",40.00,14,3009.73,0.00,0.00,3009.73,150.48,3160.21,-0.21,3160.00,
"-","-","-","Baga Navtara",2021-04-13,"AC",33.00,5,2514.48,0.00,0.00,2514.48,125.73,2640.21,-0.21,2640.00,
"-","-","-","Baga Navtara",2021-04-14,"NON AC",144.00,28,8848.16,581.01,0.00,8267.15,413.42,8680.57,0.43,8681.00,
"-","-","-","Baga Navtara",2021-04-14,"SWIGGY",95.00,35,7752.74,1611.89,0.00,6140.85,307.07,6447.92,0.08,6448.00,
"-","-","-","Baga Navtara",2021-04-14,"ZOMATO",6.00,2,342.89,0.00,0.00,342.89,17.15,360.04,-0.04,360.00,
"-","-","-","Baga Navtara",2021-04-14,"TAKE AWAY",49.00,19,2343.07,280.98,0.00,2062.09,103.11,2165.20,-0.20,2165.00,
"-","-","-","Baga Navtara",2021-04-14,"AC",2.00,1,304.77,0.00,0.00,304.77,15.23,320.00,0.00,320.00,
"-","-","-","Baga Navtara",2021-04-15,"ZOMATO",35.00,12,2781.09,0.00,0.00,2781.09,139.09,2920.18,-0.18,2920.00,
"-","-","-","Baga Navtara",2021-04-15,"NON AC",119.00,28,8048.14,990.52,0.00,7057.62,352.95,7410.57,0.43,7411.00,
"-","-","-","Baga Navtara",2021-04-15,"SWIGGY",112.00,44,9295.72,1974.10,0.00,7321.62,366.12,7687.74,0.26,7688.00,
"-","-","-","Baga Navtara",2021-04-15,"TAKE AWAY",24.00,12,1733.40,128.58,0.00,1604.82,80.25,1685.07,-0.07,1685.00,
"-","-","-","Baga Navtara",2021-04-15,"AC",20.00,2,1390.58,0.00,0.00,1390.58,69.53,1460.11,-0.11,1460.00,
"-","-","-","Baga Navtara",2021-04-16,"NON AC",150.00,34,10181.76,309.55,0.00,9872.21,493.71,10365.92,0.08,10366.00,
"-","-","-","Baga Navtara",2021-04-16,"SWIGGY",94.00,40,8686.12,1998.97,0.00,6687.15,334.41,7021.56,0.44,7022.00,
"-","-","-","Baga Navtara",2021-04-16,"ZOMATO",41.00,13,3162.11,0.00,0.00,3162.11,158.12,3320.23,-0.23,3320.00,
"-","-","-","Baga Navtara",2021-04-16,"AC",72.00,6,5828.89,0.00,0.00,5828.89,291.46,6120.35,-0.35,6120.00,
"-","-","-","Baga Navtara",2021-04-16,"TAKE AWAY",15.00,6,980.99,242.87,0.00,738.12,36.91,775.03,-0.03,775.00,
"-","-","-","Baga Navtara",2021-04-17,"SWIGGY",135.00,55,10610.02,1968.42,0.00,8641.60,432.13,9073.73,0.27,9074.00,
"-","-","-","Baga Navtara",2021-04-17,"ZOMATO",9.00,6,714.34,0.00,0.00,714.34,35.72,750.06,-0.06,750.00,
"-","-","-","Baga Navtara",2021-04-17,"NON AC",175.00,36,11286.50,1233.40,0.00,10053.10,502.69,10555.79,0.21,10556.00,
"-","-","-","Baga Navtara",2021-04-17,"TAKE AWAY",10.00,6,438.12,128.58,0.00,309.54,15.48,325.02,-0.02,325.00,
"-","-","-","Baga Navtara",2021-04-17,"AC",121.00,12,10448.16,0.00,0.00,10448.16,522.46,10970.62,0.38,10971.00,
"-","-","-","Baga Navtara",2021-04-18,"SWIGGY",181.00,43,15686.64,1982.57,0.00,13704.07,685.20,14389.27,-0.27,14389.00,
"-","-","-","Baga Navtara",2021-04-18,"ZOMATO",42.00,11,3076.38,123.41,0.00,2952.97,147.65,3100.62,0.38,3101.00,
"-","-","-","Baga Navtara",2021-04-18,"NON AC",165.00,34,9572.10,1781.07,0.00,7791.03,389.63,8180.66,0.34,8181.00,
"-","-","-","Baga Navtara",2021-04-18,"TAKE AWAY",36.00,15,2076.31,271.44,0.00,1804.87,90.24,1895.11,-0.11,1895.00,
"-","-","-","Baga Navtara",2021-04-18,"AC",95.00,11,7838.54,0.00,0.00,7838.54,391.97,8230.51,0.49,8231.00,
"-","-","-","Baga Navtara",2021-04-19,"NON AC",155.00,30,8933.99,338.13,0.00,8595.86,429.84,9025.70,0.30,9026.00,
"-","-","-","Baga Navtara",2021-04-19,"ZOMATO",46.00,14,3181.22,0.00,0.00,3181.22,159.07,3340.29,-0.29,3340.00,
"-","-","-","Baga Navtara",2021-04-19,"AC",13.00,3,1000.06,0.00,0.00,1000.06,50.00,1050.06,-0.06,1050.00,
"-","-","-","Baga Navtara",2021-04-19,"SWIGGY",149.00,55,12867.25,2459.54,0.00,10407.71,520.45,10928.16,-0.16,10928.00,
"-","-","-","Baga Navtara",2021-04-19,"TAKE AWAY",26.00,9,1190.53,361.92,0.00,828.61,41.43,870.04,-0.04,870.00,
"-","-","-","Baga Navtara",2021-04-19,"DINE OUT",13.00,1,1009.58,0.00,0.00,1009.58,50.48,1060.06,-0.06,1060.00,
"-","-","-","Baga Navtara",2021-04-20,"SWIGGY",130.00,51,12419.62,2535.20,0.00,9884.42,494.26,10378.68,0.32,10379.00,
"-","-","-","Baga Navtara",2021-04-20,"NON AC",123.00,25,7305.32,1052.43,0.00,6252.89,312.67,6565.56,0.44,6566.00,
"-","-","-","Baga Navtara",2021-04-20,"TAKE AWAY",38.00,15,2809.66,257.16,0.00,2552.50,127.63,2680.13,-0.13,2680.00,
"-","-","-","Baga Navtara",2021-04-20,"ZOMATO",33.00,9,2447.75,0.00,0.00,2447.75,122.42,2570.17,-0.17,2570.00,
"-","-","-","Baga Navtara",2021-04-20,"AC",54.00,5,4324.07,0.00,0.00,4324.07,216.19,4540.26,-0.26,4540.00,
"-","-","-","Baga Navtara",2021-04-21,"SWIGGY",104.00,42,9428.98,1709.03,0.00,7719.95,386.02,8105.97,0.03,8106.00,
"-","-","-","Baga Navtara",2021-04-21,"ZOMATO",18.00,7,1304.82,0.00,0.00,1304.82,65.25,1370.07,-0.07,1370.00,
"-","-","-","Baga Navtara",2021-04-21,"NON AC",216.00,36,12410.49,628.62,0.00,11781.87,589.24,12371.11,-0.11,12371.00,
"-","-","-","Baga Navtara",2021-04-21,"TAKE AWAY",18.00,7,1181.01,347.65,0.00,833.36,41.68,875.04,-0.04,875.00,
"-","-","-","Baga Navtara",2021-04-21,"AC",56.00,6,3981.26,0.00,0.00,3981.26,199.10,4180.36,-0.36,4180.00,
"-","-","-","Baga Navtara",2021-04-22,"NON AC",131.00,30,7781.60,1057.21,0.00,6724.39,336.28,7060.67,0.33,7061.00,
"-","-","-","Baga Navtara",2021-04-22,"SWIGGY",137.00,37,10714.90,1666.11,0.00,9048.79,452.48,9501.27,-0.27,9501.00,
"-","-","-","Baga Navtara",2021-04-22,"TAKE AWAY",40.00,16,2038.21,380.98,0.00,1657.23,82.87,1740.10,-0.10,1740.00,
"-","-","-","Baga Navtara",2021-04-22,"ZOMATO",35.00,8,2181.15,0.00,0.00,2181.15,109.08,2290.23,-0.23,2290.00,
"-","-","-","Baga Navtara",2021-04-22,"AC",88.00,5,5800.41,0.00,0.00,5800.41,290.08,6090.49,-0.49,6090.00,
"-","-","-","Baga Navtara",2021-04-23,"SWIGGY",108.00,35,9705.33,1705.87,0.00,7999.46,400.01,8399.47,-0.47,8399.00,
"-","-","-","Baga Navtara",2021-04-23,"TAKE AWAY",26.00,12,1447.70,257.16,0.00,1190.54,59.55,1250.09,-0.09,1250.00,
"-","-","-","Baga Navtara",2021-04-23,"NON AC",140.00,28,6705.41,1481.12,0.00,5224.29,261.24,5485.53,0.47,5486.00,
"-","-","-","Baga Navtara",2021-04-23,"AC",71.00,9,5333.73,0.00,0.00,5333.73,266.74,5600.47,-0.47,5600.00,
"-","-","-","Baga Navtara",2021-04-23,"ZOMATO",25.00,6,2133.43,0.00,0.00,2133.43,106.67,2240.10,-0.10,2240.00,
"-","-","-","Baga Navtara",2021-04-24,"NON AC",101.00,26,5648.07,71.44,0.00,5576.63,278.87,5855.50,0.50,5856.00,
"-","-","-","Baga Navtara",2021-04-24,"TAKE AWAY",62.00,21,4276.48,361.94,0.00,3914.54,195.75,4110.29,-0.29,4110.00,
"-","-","-","Baga Navtara",2021-04-24,"SWIGGY",98.00,37,7590.97,1602.75,0.00,5988.22,299.46,6287.68,0.32,6288.00,
"-","-","-","Baga Navtara",2021-04-24,"ZOMATO",16.00,5,1371.51,0.00,0.00,1371.51,68.57,1440.08,-0.08,1440.00,
"-","-","-","Baga Navtara",2021-04-24,"AC",73.00,6,6124.13,0.00,0.00,6124.13,306.23,6430.36,-0.36,6430.00,
"-","-","-","Baga Navtara",2021-04-25,"SWIGGY",131.00,37,9924.35,1727.72,0.00,8196.63,409.93,8606.56,0.44,8607.00,
"-","-","-","Baga Navtara",2021-04-25,"NON AC",139.00,33,8581.67,785.80,0.00,7795.87,389.82,8185.69,0.31,8186.00,
"-","-","-","Baga Navtara",2021-04-25,"ZOMATO",9.00,6,619.08,0.00,0.00,619.08,30.96,650.04,-0.04,650.00,
"-","-","-","Baga Navtara",2021-04-25,"TAKE AWAY",47.00,17,3009.66,714.34,0.00,2295.32,114.80,2410.12,-0.12,2410.00,
"-","-","-","Baga Navtara",2021-04-25,"AC",63.00,4,5285.98,0.00,0.00,5285.98,264.34,5550.32,-0.32,5550.00,
"-","-","-","Baga Navtara",2021-04-26,"SWIGGY",147.00,42,11914.96,2591.08,0.00,9323.88,466.24,9790.12,-0.12,9790.00,
"-","-","-","Baga Navtara",2021-04-26,"TAKE AWAY",45.00,15,2962.08,242.88,0.00,2719.20,135.98,2855.18,-0.18,2855.00,
"-","-","-","Baga Navtara",2021-04-26,"ZOMATO",35.00,12,3066.85,0.00,0.00,3066.85,153.34,3220.19,-0.19,3220.00,
"-","-","-","Baga Navtara",2021-04-26,"NON AC",91.00,24,5343.20,580.99,0.00,4762.21,238.15,5000.36,-0.36,5000.00,
"-","-","-","Baga Navtara",2021-04-26,"DINE OUT",16.00,1,885.80,0.00,0.00,885.80,44.30,930.10,-0.10,930.00,
"-","-","-","Baga Navtara",2021-04-26,"AC",8.00,2,457.20,0.00,0.00,457.20,22.87,480.07,-0.07,480.00,
"-","-","-","Baga Navtara",2021-04-27,"SWIGGY",113.00,46,9838.60,1836.09,0.00,8002.51,400.19,8402.70,0.30,8403.00,
"-","-","-","Baga Navtara",2021-04-27,"NON AC",128.00,34,8010.05,628.62,0.00,7381.43,369.13,7750.56,0.44,7751.00,
"-","-","-","Baga Navtara",2021-04-27,"TAKE AWAY",67.00,21,4019.27,804.80,0.00,3214.47,160.73,3375.20,-0.20,3375.00,
"-","-","-","Baga Navtara",2021-04-27,"AC",46.00,4,3390.70,0.00,0.00,3390.70,169.58,3560.28,-0.28,3560.00,
"-","-","-","Baga Navtara",2021-04-27,"ZOMATO",32.00,7,2590.64,0.00,0.00,2590.64,129.54,2720.18,-0.18,2720.00,
"-","-","-","Baga Navtara",2021-04-28,"SWIGGY",118.00,39,10352.95,1703.44,0.00,8649.51,432.52,9082.03,-0.03,9082.00,
"-","-","-","Baga Navtara",2021-04-28,"ZOMATO",20.00,5,1371.53,0.00,0.00,1371.53,68.58,1440.11,-0.11,1440.00,
"-","-","-","Baga Navtara",2021-04-28,"TAKE AWAY",50.00,10,3209.72,276.22,0.00,2933.50,146.71,3080.21,-0.21,3080.00,
"-","-","-","Baga Navtara",2021-04-28,"NON AC",85.00,22,4800.39,209.53,0.00,4590.86,229.59,4820.45,-0.45,4820.00,
"-","-","-","Baga Navtara",2021-04-28,"AC",50.00,3,3857.36,0.00,0.00,3857.36,192.89,4050.25,-0.25,4050.00,
"-","-","-","Baga Navtara",2021-04-29,"SWIGGY",129.00,40,11486.32,2275.20,0.00,9211.12,460.57,9671.69,0.31,9672.00,
"-","-","-","Baga Navtara",2021-04-29,"TAKE AWAY",31.00,11,1266.76,47.62,0.00,1219.14,60.96,1280.10,-0.10,1280.00,
"-","-","-","Baga Navtara",2021-04-29,"ZOMATO",87.00,12,7038.75,0.00,0.00,7038.75,351.99,7390.74,0.26,7391.00,
"-","-","-","Baga Navtara",2021-04-29,"NON AC",23.00,9,1247.70,347.65,0.00,900.05,45.01,945.06,-0.06,945.00,
"-","-","-","Baga Navtara",2021-04-30,"SWIGGY",174.00,53,13734.26,2020.81,0.00,11713.45,585.72,12299.17,-0.17,12299.00,
"-","-","-","Baga Navtara",2021-04-30,"ZOMATO",14.00,5,923.88,0.00,0.00,923.88,46.21,970.09,-0.09,970.00,
"-","-","-","Baga Navtara",2021-04-30,"TAKE AWAY",68.00,18,3485.97,1223.92,0.00,2262.05,113.14,2375.19,-0.19,2375.00,
"-","-","-","Baga Navtara",2021-04-30,"NON AC",1.00,1,47.62,47.62,0.00,0.00,0.00,0.00,0.00,0.00,
"-","-","-","Baga Navtara",2021-05-01,"SWIGGY",102.00,33,9048.00,1385.65,0.00,7662.35,383.14,8045.49,-0.49,8045.00,
"-","-","-","Baga Navtara",2021-05-01,"TAKE AWAY",73.00,25,4562.20,509.55,0.00,4052.65,202.68,4255.33,-0.33,4255.00,
"-","-","-","Baga Navtara",2021-05-01,"ZOMATO",37.00,9,3114.48,0.00,0.00,3114.48,155.72,3270.20,-0.20,3270.00,
"-","-","-","Baga Navtara",2021-05-02,"SWIGGY",132.00,39,9086.38,1972.64,0.00,7113.74,355.71,7469.45,-0.45,7469.00,
"-","-","-","Baga Navtara",2021-05-02,"TAKE AWAY",54.00,20,3666.92,904.83,0.00,2762.09,138.16,2900.25,-0.25,2900.00,
"-","-","-","Baga Navtara",2021-05-02,"ZOMATO",9.00,3,752.41,0.00,0.00,752.41,37.61,790.02,-0.02,790.00,
"-","-","-","Baga Navtara",2021-05-03,"SWIGGY",123.00,41,9238.67,1611.32,0.00,7627.35,381.43,8008.78,0.22,8009.00,
"-","-","-","Baga Navtara",2021-05-03,"ZOMATO",31.00,8,2228.72,0.00,0.00,2228.72,111.45,2340.17,-0.17,2340.00,
"-","-","-","Baga Navtara",2021-05-03,"TAKE AWAY",112.00,29,6390.85,538.12,0.00,5852.73,292.68,6145.41,-0.41,6145.00,
"-","-","-","Baga Navtara",2021-05-04,"SWIGGY",64.00,29,5885.98,955.64,0.00,4930.34,246.53,5176.87,0.13,5177.00,
"-","-","-","Baga Navtara",2021-05-04,"ZOMATO",21.00,6,1685.84,0.00,0.00,1685.84,84.31,1770.15,-0.15,1770.00,
"-","-","-","Baga Navtara",2021-05-04,"TAKE AWAY",28.00,13,1980.98,347.63,0.00,1633.35,81.68,1715.03,-0.03,1715.00,
"-","-","-","Baga Navtara",2021-05-05,"ZOMATO",21.00,7,1638.17,0.00,0.00,1638.17,81.92,1720.09,-0.09,1720.00,
"-","-","-","Baga Navtara",2021-05-05,"SWIGGY",108.00,33,9705.32,1669.23,0.00,8036.09,401.83,8437.92,0.08,8438.00,
"-","-","-","Baga Navtara",2021-05-05,"TAKE AWAY",38.00,14,1781.11,376.21,0.00,1404.90,70.27,1475.17,-0.17,1475.00,
"-","-","-","Baga Navtara",2021-05-06,"SWIGGY",142.00,50,11276.84,2147.30,0.00,9129.54,456.51,9586.05,-0.05,9586.00,
"-","-","-","Baga Navtara",2021-05-06,"ZOMATO",35.00,12,2504.99,0.00,0.00,2504.99,125.26,2630.25,-0.25,2630.00,
"-","-","-","Baga Navtara",2021-05-06,"TAKE AWAY",60.00,17,2904.95,919.12,0.00,1985.83,99.30,2085.13,-0.13,2085.00,
"-","-","-","Baga Navtara",2021-05-07,"TAKE AWAY",52.00,23,2514.49,314.32,0.00,2200.17,110.04,2310.21,-0.21,2310.00,
"-","-","-","Baga Navtara",2021-05-07,"SWIGGY",105.00,33,9371.94,1408.67,0.00,7963.27,398.22,8361.49,-0.49,8361.00,
"-","-","-","Baga Navtara",2021-05-07,"ZOMATO",44.00,12,3162.15,0.00,0.00,3162.15,158.14,3320.29,-0.29,3320.00,
"-","-","-","Baga Navtara",2021-05-08,"SWIGGY",107.00,34,9295.70,1893.44,0.00,7402.26,370.13,7772.39,-0.39,7772.00,
"-","-","-","Baga Navtara",2021-05-08,"TAKE AWAY",65.00,28,3285.91,628.60,0.00,2657.31,132.90,2790.21,-0.21,2790.00,
"-","-","-","Baga Navtara",2021-05-08,"ZOMATO",2.00,1,142.87,0.00,0.00,142.87,7.15,150.02,-0.02,150.00,
"-","-","-","Baga Navtara",2021-05-09,"SWIGGY",108.00,39,8162.28,1705.61,0.00,6456.67,322.86,6779.53,0.47,6780.00,
"-","-","-","Baga Navtara",2021-05-09,"TAKE AWAY",45.00,15,2171.62,523.84,0.00,1647.78,82.39,1730.17,-0.17,1730.00,
"-","-","-","Baga Navtara",2021-05-09,"ZOMATO",18.00,5,1333.44,0.00,0.00,1333.44,66.68,1400.12,-0.12,1400.00,
"-","-","-","Baga Navtara",2021-05-10,"SWIGGY",136.00,49,10333.89,1909.36,0.00,8424.53,421.25,8845.78,0.22,8846.00,
"-","-","-","Baga Navtara",2021-05-10,"TAKE AWAY",48.00,18,2476.29,547.66,0.00,1928.63,96.43,2025.06,-0.06,2025.00,
"-","-","-","Baga Navtara",2021-05-10,"ZOMATO",19.00,8,1390.60,0.00,0.00,1390.60,69.56,1460.16,-0.16,1460.00,
"-","-","-","Baga Navtara",2021-05-10,"NON AC",2.00,1,19.06,19.06,0.00,0.00,0.00,0.00,0.00,0.00,
"-","-","-","Baga Navtara",2021-05-11,"SWIGGY",129.00,41,8048.14,1511.62,0.00,6536.52,326.88,6863.40,-0.40,6863.00,
"-","-","-","Baga Navtara",2021-05-11,"TAKE AWAY",40.00,17,2171.60,314.30,0.00,1857.30,92.86,1950.16,-0.16,1950.00,
"-","-","-","Baga Navtara",2021-05-11,"ZOMATO",11.00,3,838.14,0.00,0.00,838.14,41.92,880.06,-0.06,880.00,
"-","-","-","Baga Navtara",2021-05-12,"SWIGGY",94.00,31,6695.65,1089.62,0.00,5606.03,280.36,5886.39,-0.39,5886.00,
"-","-","-","Baga Navtara",2021-05-12,"TAKE AWAY",35.00,12,1981.11,380.99,0.00,1600.12,80.01,1680.13,-0.13,1680.00,
"-","-","-","Baga Navtara",2021-05-12,"ZOMATO",19.00,5,1219.13,0.00,0.00,1219.13,60.95,1280.08,-0.08,1280.00,
"-","-","-","Baga Navtara",2021-05-13,"SWIGGY",87.00,30,6695.54,1008.53,0.00,5687.01,284.42,5971.43,-0.43,5971.00,
"-","-","-","Baga Navtara",2021-05-13,"ZOMATO",24.00,9,2009.65,0.00,0.00,2009.65,100.49,2110.14,-0.14,2110.00,
"-","-","-","Baga Navtara",2021-05-13,"TAKE AWAY",55.00,17,3200.19,428.60,0.00,2771.59,138.63,2910.22,-0.22,2910.00,
"-","-","-","Baga Navtara",2021-05-14,"SWIGGY",136.00,44,11886.15,2367.46,0.00,9518.69,475.99,9994.68,0.32,9995.00,
"-","-","-","Baga Navtara",2021-05-14,"TAKE AWAY",39.00,17,1781.02,300.02,0.00,1481.00,74.08,1555.08,-0.08,1555.00,
"-","-","-","Baga Navtara",2021-05-14,"ZOMATO",19.00,6,1581.08,0.00,0.00,1581.08,79.06,1660.14,-0.14,1660.00,
"-","-","-","Baga Navtara",2021-05-15,"SWIGGY",96.00,35,7448.01,1402.73,0.00,6045.28,302.33,6347.61,0.39,6348.00,
"-","-","-","Baga Navtara",2021-05-15,"ZOMATO",30.00,9,2152.52,0.00,0.00,2152.52,107.61,2260.13,-0.13,2260.00,
"-","-","-","Baga Navtara",2021-05-15,"TAKE AWAY",36.00,17,1895.39,323.84,0.00,1571.55,78.59,1650.14,-0.14,1650.00,
"-","-","-","Baga Navtara",2021-05-16,"TAKE AWAY",74.00,23,4381.28,257.17,0.00,4124.11,206.25,4330.36,-0.36,4330.00,
"-","-","-","Baga Navtara",2021-05-16,"ZOMATO",3.00,1,180.96,0.00,0.00,180.96,9.05,190.01,-0.01,190.00,
