  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Panaji Navtara",2023-04-05,"NON AC",1206.00,259,66412.92,733.36,0.00,65679.56,3284.72,68964.28,-0.28,68964.00,
"-","-","-","Panaji Navtara",2023-04-05,"AC",446.00,60,32778.42,0.00,0.00,32778.42,1639.17,34417.59,0.41,34418.00,
"-","-","-","Panaji Navtara",2023-04-06,"NON AC",1471.00,293,87179.69,1361.92,0.00,85817.77,4291.80,90109.57,0.43,90110.00,
"-","-","-","Panaji Navtara",2023-04-06,"SWIGGY",574.00,215,52410.68,12174.93,0.00,40235.75,0.00,40235.75,0.25,40236.00,
"-","-","-","Panaji Navtara",2023-04-06,"ZOMATO",161.00,66,14514.43,3582.60,0.00,10931.83,0.00,10931.83,0.17,10932.00,
"-","-","-","Panaji Navtara",2023-04-06,"AC",526.00,69,41662.62,0.00,0.00,41662.62,2083.39,43746.01,-0.01,43746.00,
"-","-","-","Panaji Navtara",2023-04-06,"TAKE AWAY",144.00,45,10781.34,0.00,0.00,10781.34,539.14,11320.48,-0.48,11320.00,
"-","-","-","Panaji Navtara",2023-04-07,"ZOMATO",105.00,39,8909.70,2138.56,0.00,6771.14,0.00,6771.14,-0.14,6771.00,
"-","-","-","Panaji Navtara",2023-04-07,"TAKE AWAY",141.00,33,9371.75,0.00,0.00,9371.75,468.63,9840.38,-0.38,9840.00,
"-","-","-","Panaji Navtara",2023-04-07,"NON AC",1090.00,195,63831.50,1142.86,0.00,62688.64,3135.18,65823.82,0.18,65824.00,
"-","-","-","Panaji Navtara",2023-04-07,"SWIGGY",614.00,217,53729.71,11351.35,0.00,42378.36,0.00,42378.36,-0.36,42378.00,
"-","-","-","Panaji Navtara",2023-04-07,"NON FOOD",11.00,1,440.00,0.00,0.00,440.00,0.00,440.00,0.00,440.00,
"-","-","-","Panaji Navtara",2023-04-07,"AC",655.00,70,53015.31,0.00,0.00,53015.31,2650.94,55666.25,-0.25,55666.00,
"-","-","-","Panaji Navtara",2023-04-08,"NON AC",1432.00,302,84118.25,1133.37,0.00,82984.88,4149.90,87134.78,0.22,87135.00,
"-","-","-","Panaji Navtara",2023-04-08,"TAKE AWAY",148.00,42,9266.82,180.95,0.00,9085.87,454.36,9540.23,-0.23,9540.00,
"-","-","-","Panaji Navtara",2023-04-08,"SWIGGY",525.00,198,45805.50,10532.96,0.00,35272.54,0.00,35272.54,0.46,35273.00,
"-","-","-","Panaji Navtara",2023-04-08,"ZOMATO",175.00,57,13709.78,3120.30,0.00,10589.48,0.00,10589.48,-0.48,10589.00,
"-","-","-","Panaji Navtara",2023-04-08,"AC",769.00,99,65301.51,0.00,0.00,65301.51,3265.49,68567.00,0.00,68567.00,
"-","-","-","Panaji Navtara",2023-04-09,"SWIGGY",558.00,172,43867.27,9507.13,0.00,34360.13,0.00,34360.13,-0.13,34360.00,
"-","-","-","Panaji Navtara",2023-04-09,"NON AC",1077.00,183,67659.88,400.01,0.00,67259.87,3363.64,70623.51,0.49,70624.00,
"-","-","-","Panaji Navtara",2023-04-09,"ZOMATO",180.00,63,14833.58,3324.00,0.00,11509.58,0.00,11509.58,0.42,11510.00,
"-","-","-","Panaji Navtara",2023-04-09,"AC",609.00,65,52800.99,0.00,0.00,52800.99,2640.30,55441.29,-0.29,55441.00,
"-","-","-","Panaji Navtara",2023-04-09,"TAKE AWAY",129.00,39,9152.65,171.43,0.00,8981.22,449.16,9430.38,-0.38,9430.00,
"-","-","-","Panaji Navtara",2023-04-09,"DINE OUT",11.00,1,514.33,0.00,0.00,514.33,25.71,540.04,-0.04,540.00,
"-","-","-","Panaji Navtara",2023-04-10,"SWIGGY",593.00,231,50486.29,12189.19,0.00,38297.10,0.00,38297.10,-0.10,38297.00,
"-","-","-","Panaji Navtara",2023-04-10,"ZOMATO",157.00,54,12671.63,3031.43,0.00,9640.20,0.00,9640.20,-0.20,9640.00,
"-","-","-","Panaji Navtara",2023-04-10,"TAKE AWAY",57.00,30,3485.86,171.43,0.00,3314.43,165.78,3480.21,-0.21,3480.00,
"-","-","-","Panaji Navtara",2023-04-10,"NON AC",1122.00,264,63412.48,961.90,0.00,62450.58,3123.24,65573.82,0.18,65574.00,
"-","-","-","Panaji Navtara",2023-04-10,"AC",673.00,88,53549.29,0.00,0.00,53549.29,2677.82,56227.11,-0.11,56227.00,
"-","-","-","Panaji Navtara",2023-04-11,"ZOMATO",209.00,80,17524.01,4418.58,0.00,13105.43,0.00,13105.43,-0.43,13105.00,
"-","-","-","Panaji Navtara",2023-04-11,"SWIGGY",505.00,196,43267.05,10403.61,0.00,32863.44,0.00,32863.44,-0.44,32863.00,
"-","-","-","Panaji Navtara",2023-04-11,"NON AC",1031.00,236,60431.10,885.75,0.00,59545.35,2977.79,62523.14,-0.14,62523.00,
"-","-","-","Panaji Navtara",2023-04-11,"TAKE AWAY",163.00,47,12667.02,0.00,0.00,12667.02,633.38,13300.40,-0.40,13300.00,
"-","-","-","Panaji Navtara",2023-04-11,"AC",525.00,77,39524.98,123.81,0.00,39401.17,1970.27,41371.44,-0.44,41371.00,
"-","-","-","Panaji Navtara",2023-04-12,"NON FOOD",7.00,1,280.00,0.00,0.00,280.00,0.00,280.00,0.00,280.00,
"-","-","-","Panaji Navtara",2023-04-12,"SWIGGY",455.00,172,39819.39,8803.04,0.00,31016.35,0.00,31016.35,-0.35,31016.00,
"-","-","-","Panaji Navtara",2023-04-12,"ZOMATO",121.00,52,10914.37,2626.58,0.00,8287.79,0.00,8287.79,0.21,8288.00,
"-","-","-","Panaji Navtara",2023-04-12,"NON AC",973.00,218,55054.81,1228.61,0.00,53826.20,2691.83,56518.03,-0.03,56518.00,
"-","-","-","Panaji Navtara",2023-04-12,"TAKE AWAY",81.00,37,5904.89,171.43,0.00,5733.46,286.67,6020.13,-0.13,6020.00,
"-","-","-","Panaji Navtara",2023-04-12,"AC",517.00,70,39553.49,0.00,0.00,39553.49,1977.92,41531.41,-0.41,41531.00,
"-","-","-","Panaji Navtara",2023-04-13,"SWIGGY",572.00,214,50638.78,11382.82,0.00,39255.96,0.00,39255.96,0.04,39256.00,
"-","-","-","Panaji Navtara",2023-04-13,"NON AC",1215.00,264,69364.98,2142.92,0.00,67222.06,3361.74,70583.80,0.20,70584.00,
"-","-","-","Panaji Navtara",2023-04-13,"ZOMATO",141.00,59,12476.38,3076.28,0.00,9400.10,0.00,9400.10,-0.10,9400.00,
"-","-","-","Panaji Navtara",2023-04-13,"TAKE AWAY",112.00,44,7124.04,0.00,0.00,7124.04,356.24,7480.28,-0.28,7480.00,
"-","-","-","Panaji Navtara",2023-04-13,"AC",560.00,84,45658.17,114.29,0.00,45543.88,2277.40,47821.28,-0.28,47821.00,
"-","-","-","Panaji Navtara",2023-04-13,"DINE OUT",12.00,1,1476.19,0.00,0.00,1476.19,73.80,1549.99,0.01,1550.00,
"-","-","-","Panaji Navtara",2023-04-14,"SWIGGY",587.00,208,48948.39,11379.94,0.00,37568.45,0.00,37568.45,-0.45,37568.00,
"-","-","-","Panaji Navtara",2023-04-14,"TAKE AWAY",139.00,32,12009.73,2019.20,0.00,9990.53,499.58,10490.11,-0.11,10490.00,
"-","-","-","Panaji Navtara",2023-04-14,"NON AC",1029.00,223,56388.31,409.54,0.00,55978.77,2799.69,58778.46,-0.46,58778.00,
"-","-","-","Panaji Navtara",2023-04-14,"ZOMATO",104.00,42,10158.74,2181.44,0.00,7977.30,0.00,7977.30,-0.30,7977.00,
"-","-","-","Panaji Navtara",2023-04-14,"AC",689.00,87,52973.22,0.00,0.00,52973.22,2648.95,55622.17,-0.17,55622.00,
"-","-","-","Panaji Navtara",2023-04-15,"SWIGGY",467.00,173,39567.29,9171.63,0.00,30395.66,0.00,30395.66,0.34,30396.00,
"-","-","-","Panaji Navtara",2023-04-15,"NON AC",1120.00,237,65888.78,971.44,0.00,64917.34,3246.41,68163.75,0.25,68164.00,
"-","-","-","Panaji Navtara",2023-04-15,"TAKE AWAY",97.00,38,6143.17,0.00,0.00,6143.17,307.25,6450.42,-0.42,6450.00,
"-","-","-","Panaji Navtara",2023-04-15,"AC",902.00,107,66663.66,0.00,0.00,66663.66,3333.57,69997.23,-0.23,69997.00,
"-","-","-","Panaji Navtara",2023-04-15,"DINE OUT",14.00,1,1028.60,0.00,0.00,1028.60,51.42,1080.02,-0.02,1080.00,
"-","-","-","Panaji Navtara",2023-04-15,"ZOMATO",77.00,28,6900.10,1545.99,0.00,5354.11,0.00,5354.11,-0.11,5354.00,
"-","-","-","Panaji Navtara",2023-04-16,"SWIGGY",459.00,145,37610.03,8027.26,0.00,29582.77,0.00,29582.77,0.23,29583.00,
"-","-","-","Panaji Navtara",2023-04-16,"TAKE AWAY",78.00,29,5038.11,0.00,0.00,5038.11,251.94,5290.05,-0.05,5290.00,
"-","-","-","Panaji Navtara",2023-04-16,"AC",923.00,89,70587.63,0.00,0.00,70587.63,3529.68,74117.31,-0.31,74117.00,
"-","-","-","Panaji Navtara",2023-04-16,"NON AC",1169.00,234,76497.61,0.00,0.00,76497.61,3825.43,80323.04,-0.04,80323.00,
"-","-","-","Panaji Navtara",2023-04-16,"ZOMATO",159.00,59,12709.78,2843.73,0.00,9866.05,0.00,9866.05,-0.05,9866.00,
"-","-","-","Panaji Navtara",2023-04-17,"SWIGGY",472.00,169,40229.50,9097.18,0.00,31132.32,0.00,31132.32,-0.32,31132.00,
"-","-","-","Panaji Navtara",2023-04-17,"NON AC",1203.00,272,67679.34,923.81,0.00,66755.53,3338.59,70094.12,-0.12,70094.00,
"-","-","-","Panaji Navtara",2023-04-17,"TAKE AWAY",106.00,37,8800.21,0.00,0.00,8800.21,440.07,9240.28,-0.28,9240.00,
"-","-","-","Panaji Navtara",2023-04-17,"ZOMATO",186.00,68,14820.20,3588.85,0.00,11231.35,0.00,11231.35,-0.35,11231.00,
"-","-","-","Panaji Navtara",2023-04-17,"AC",627.00,85,45767.80,0.00,0.00,45767.80,2288.68,48056.48,-0.48,48056.00,
"-","-","-","Panaji Navtara",2023-04-18,"SWIGGY",494.00,183,42881.12,9887.76,0.00,32993.36,0.00,32993.36,-0.36,32993.00,
"-","-","-","Panaji Navtara",2023-04-18,"ZOMATO",128.00,49,10667.21,2712.87,0.00,7954.34,0.00,7954.34,-0.34,7954.00,
"-","-","-","Panaji Navtara",2023-04-18,"NON AC",1097.00,241,64340.68,1257.15,0.00,63083.53,3154.80,66238.33,-0.33,66238.00,
"-","-","-","Panaji Navtara",2023-04-18,"AC",489.00,73,39162.98,0.00,0.00,39162.98,1958.49,41121.47,-0.47,41121.00,
"-","-","-","Panaji Navtara",2023-04-18,"TAKE AWAY",120.00,45,7333.63,0.00,0.00,7333.63,366.71,7700.34,-0.34,7700.00,
"-","-","-","Panaji Navtara",2023-04-19,"SWIGGY",420.00,167,36953.13,8854.16,0.00,28098.97,0.00,28098.97,0.03,28099.00,
"-","-","-","Panaji Navtara",2023-04-19,"ZOMATO",148.00,63,13901.37,3300.84,0.00,10600.53,0.00,10600.53,0.47,10601.00,
"-","-","-","Panaji Navtara",2023-04-19,"NON FOOD",9.00,1,360.00,0.00,0.00,360.00,0.00,360.00,0.00,360.00,
"-","-","-","Panaji Navtara",2023-04-19,"NON AC",1208.00,240,69736.23,1361.91,0.00,68374.32,3419.27,71793.59,0.41,71794.00,
"-","-","-","Panaji Navtara",2023-04-19,"AC",616.00,81,45323.29,0.00,0.00,45323.29,2266.52,47589.81,0.19,47590.00,
"-","-","-","Panaji Navtara",2023-04-19,"TAKE AWAY",85.00,38,4838.30,247.63,0.00,4590.67,229.56,4820.23,-0.23,4820.00,
"-","-","-","Panaji Navtara",2023-04-20,"SWIGGY",553.00,203,46914.78,11014.34,0.00,35900.44,0.00,35900.44,-0.44,35900.00,
"-","-","-","Panaji Navtara",2023-04-20,"NON AC",1283.00,269,73636.28,1257.16,0.00,72379.12,3619.71,75998.83,0.17,75999.00,
"-","-","-","Panaji Navtara",2023-04-20,"TAKE AWAY",96.00,37,5857.38,180.95,0.00,5676.43,283.87,5960.30,-0.30,5960.00,
"-","-","-","Panaji Navtara",2023-04-20,"AC",567.00,89,43448.56,0.00,0.00,43448.56,2172.73,45621.29,-0.29,45621.00,
"-","-","-","Panaji Navtara",2023-04-20,"ZOMATO",199.00,81,18733.83,4514.59,0.00,14219.24,0.00,14219.24,-0.24,14219.00,
"-","-","-","Panaji Navtara",2023-04-21,"SWIGGY",448.00,161,37276.41,8182.34,0.00,29094.07,0.00,29094.07,-0.07,29094.00,
"-","-","-","Panaji Navtara",2023-04-21,"ZOMATO",137.00,56,11450.08,2924.86,0.00,8525.22,0.00,8525.22,-0.22,8525.00,
"-","-","-","Panaji Navtara",2023-04-21,"NON AC",1080.00,259,62097.73,914.33,0.00,61183.40,3059.79,64243.19,-0.19,64243.00,
"-","-","-","Panaji Navtara",2023-04-21,"AC",506.00,72,36886.70,0.00,0.00,36886.70,1844.63,38731.33,-0.33,38731.00,
"-","-","-","Panaji Navtara",2023-04-21,"TAKE AWAY",98.00,37,7095.48,0.00,0.00,7095.48,354.81,7450.29,-0.29,7450.00,
"-","-","-","Panaji Navtara",2023-04-22,"ZOMATO",140.00,61,13870.51,3516.56,0.00,10353.95,0.00,10353.95,0.05,10354.00,
"-","-","-","Panaji Navtara",2023-04-22,"NON AC",1204.00,232,74583.80,714.30,0.00,73869.50,3694.17,77563.67,0.33,77564.00,
"-","-","-","Panaji Navtara",2023-04-22,"SWIGGY",545.00,186,47809.03,9694.84,0.00,38114.19,0.00,38114.19,-0.19,38114.00,
"-","-","-","Panaji Navtara",2023-04-22,"AC",549.00,60,46801.05,0.00,0.00,46801.05,2340.33,49141.38,-0.38,49141.00,
"-","-","-","Panaji Navtara",2023-04-22,"TAKE AWAY",141.00,24,7209.67,0.00,0.00,7209.67,360.50,7570.17,-0.17,7570.00,
"-","-","-","Panaji Navtara",2023-04-23,"ZOMATO",198.00,77,17857.37,4049.19,0.00,13808.18,0.00,13808.18,-0.18,13808.00,
"-","-","-","Panaji Navtara",2023-04-23,"SWIGGY",455.00,150,35305.21,7810.85,0.00,27494.36,0.00,27494.36,-0.36,27494.00,
"-","-","-","Panaji Navtara",2023-04-23,"NON AC",1174.00,205,69255.32,0.00,0.00,69255.32,3463.34,72718.66,0.34,72719.00,
"-","-","-","Panaji Navtara",2023-04-23,"AC",689.00,77,50977.59,0.00,0.00,50977.59,2549.20,53526.79,0.21,53527.00,
"-","-","-","Panaji Navtara",2023-04-23,"TAKE AWAY",134.00,44,7667.06,0.00,0.00,7667.06,383.47,8050.53,0.47,8051.00,
"-","-","-","Panaji Navtara",2023-04-23,"DINE OUT",22.00,3,1666.71,0.00,0.00,1666.71,83.33,1750.04,-0.04,1750.00,
"-","-","-","Panaji Navtara",2023-04-23,"NON FOOD",6.00,1,240.00,0.00,0.00,240.00,0.00,240.00,0.00,240.00,
"-","-","-","Panaji Navtara",2023-04-24,"TAKE AWAY",95.00,37,6562.08,180.95,0.00,6381.13,319.11,6700.24,-0.24,6700.00,
"-","-","-","Panaji Navtara",2023-04-24,"SWIGGY",509.00,194,43524.20,10058.65,0.00,33465.55,0.00,33465.55,0.45,33466.00,
"-","-","-","Panaji Navtara",2023-04-24,"ZOMATO",184.00,73,15170.65,3841.74,0.00,11328.91,0.00,11328.91,0.09,11329.00,
"-","-","-","Panaji Navtara",2023-04-24,"NON AC",1468.00,293,83550.81,961.92,0.00,82588.89,4130.46,86719.35,-0.35,86719.00,
"-","-","-","Panaji Navtara",2023-04-24,"AC",602.00,87,47610.72,0.00,0.00,47610.72,2380.92,49991.64,0.36,49992.00,
"-","-","-","Panaji Navtara",2023-04-25,"SWIGGY",435.00,170,40095.59,8878.64,0.00,31216.95,0.00,31216.95,0.05,31217.00,
"-","-","-","Panaji Navtara",2023-04-25,"NON AC",1122.00,249,66650.37,923.83,0.00,65726.54,3286.94,69013.48,-0.48,69013.00,
"-","-","-","Panaji Navtara",2023-04-25,"ZOMATO",186.00,69,15666.94,3680.90,0.00,11986.04,0.00,11986.04,-0.04,11986.00,
"-","-","-","Panaji Navtara",2023-04-25,"AC",488.00,72,36891.56,0.00,0.00,36891.56,1844.86,38736.42,-0.42,38736.00,
"-","-","-","Panaji Navtara",2023-04-25,"DINE OUT",11.00,1,1152.41,0.00,0.00,1152.41,57.64,1210.05,-0.05,1210.00,
"-","-","-","Panaji Navtara",2023-04-25,"TAKE AWAY",121.00,44,8295.43,0.00,0.00,8295.43,414.81,8710.24,-0.24,8710.00,
"-","-","-","Panaji Navtara",2023-04-26,"TAKE AWAY",87.00,33,5495.46,0.00,0.00,5495.46,274.77,5770.23,-0.23,5770.00,
"-","-","-","Panaji Navtara",2023-04-26,"ZOMATO",172.00,67,14608.67,3380.87,0.00,11227.80,0.00,11227.80,0.20,11228.00,
"-","-","-","Panaji Navtara",2023-04-26,"SWIGGY",454.00,159,35967.27,8285.89,0.00,27681.38,0.00,27681.38,-0.38,27681.00,
"-","-","-","Panaji Navtara",2023-04-26,"NON AC",1013.00,226,60773.62,695.25,0.00,60078.37,3004.54,63082.91,0.09,63083.00,
"-","-","-","Panaji Navtara",2023-04-26,"AC",448.00,75,36396.09,0.00,0.00,36396.09,1820.03,38216.12,-0.12,38216.00,
"-","-","-","Panaji Navtara",2023-04-26,"NON FOOD",3.00,1,120.00,0.00,0.00,120.00,0.00,120.00,0.00,120.00,
"-","-","-","Panaji Navtara",2023-04-26,"DINE OUT",1.00,1,161.90,0.00,0.00,161.90,8.10,170.00,0.00,170.00,
"-","-","-","Panaji Navtara",2023-04-27,"NON AC",1275.00,286,74064.81,1057.20,0.00,73007.61,3651.12,76658.73,0.27,76659.00,
"-","-","-","Panaji Navtara",2023-04-27,"ZOMATO",155.00,63,14903.94,3189.16,0.00,11714.78,0.00,11714.78,0.22,11715.00,
"-","-","-","Panaji Navtara",2023-04-27,"SWIGGY",495.00,178,41533.59,9729.37,0.00,31804.22,0.00,31804.22,-0.22,31804.00,
"-","-","-","Panaji Navtara",2023-04-27,"AC",550.00,71,45558.14,0.00,0.00,45558.14,2278.25,47836.39,-0.39,47836.00,
"-","-","-","Panaji Navtara",2023-04-27,"TAKE AWAY",123.00,35,8219.28,161.90,0.00,8057.38,402.94,8460.32,-0.32,8460.00,
"-","-","-","Panaji Navtara",2023-04-28,"ZOMATO",156.00,65,14086.31,3202.17,0.00,10884.14,0.00,10884.14,-0.14,10884.00,
"-","-","-","Panaji Navtara",2023-04-28,"SWIGGY",490.00,181,40856.57,9300.74,0.00,31555.83,0.00,31555.83,0.17,31556.00,
"-","-","-","Panaji Navtara",2023-04-28,"TAKE AWAY",80.00,34,5581.01,247.63,0.00,5333.38,266.71,5600.09,-0.09,5600.00,
"-","-","-","Panaji Navtara",2023-04-28,"AC",529.00,84,43153.32,0.00,0.00,43153.32,2157.99,45311.31,-0.31,45311.00,
"-","-","-","Panaji Navtara",2023-04-28,"NON AC",1171.00,271,65593.64,1561.93,0.00,64031.71,3202.21,67233.92,0.08,67234.00,
"-","-","-","Panaji Navtara",2023-04-28,"DINE OUT",24.00,2,2666.69,0.00,0.00,2666.69,133.35,2800.04,-0.04,2800.00,
"-","-","-","Panaji Navtara",2023-04-29,"SWIGGY",410.00,153,33409.95,7913.04,0.00,25496.91,0.00,25496.91,0.09,25497.00,
"-","-","-","Panaji Navtara",2023-04-29,"NON AC",1262.00,267,72212.62,1104.81,0.00,71107.81,3555.98,74663.79,0.21,74664.00,
"-","-","-","Panaji Navtara",2023-04-29,"ZOMATO",231.00,78,20610.69,4095.84,0.00,16514.85,0.00,16514.85,0.15,16515.00,
"-","-","-","Panaji Navtara",2023-04-29,"TAKE AWAY",89.00,31,6581.09,0.00,0.00,6581.09,329.08,6910.17,-0.17,6910.00,
"-","-","-","Panaji Navtara",2023-04-29,"AC",626.00,72,47801.10,0.00,0.00,47801.10,2390.49,50191.59,0.41,50192.00,
"-","-","-","Panaji Navtara",2023-04-29,"DINE OUT",10.00,2,704.79,0.00,0.00,704.79,35.23,740.02,-0.02,740.00,
"-","-","-","Panaji Navtara",2023-04-30,"NON FOOD",29.00,1,1160.00,0.00,0.00,1160.00,0.00,1160.00,0.00,1160.00,
"-","-","-","Panaji Navtara",2023-04-30,"SWIGGY",528.00,160,42172.12,9229.35,0.00,32942.77,0.00,32942.77,0.23,32943.00,
"-","-","-","Panaji Navtara",2023-04-30,"ZOMATO",223.00,72,17828.87,4014.59,0.00,13814.28,0.00,13814.28,-0.28,13814.00,
"-","-","-","Panaji Navtara",2023-04-30,"NON AC",1114.00,200,66768.74,0.00,0.00,66768.74,3339.16,70107.90,0.10,70108.00,
"-","-","-","Panaji Navtara",2023-04-30,"AC",740.00,72,56177.56,0.00,0.00,56177.56,2809.25,58986.81,0.19,58987.00,
"-","-","-","Panaji Navtara",2023-04-30,"TAKE AWAY",96.00,37,7362.10,0.00,0.00,7362.10,368.14,7730.24,-0.24,7730.00,
"-","-","-","Panaji Navtara",2023-04-30,"DINE OUT",17.00,2,1371.49,0.00,0.00,1371.49,68.61,1440.10,-0.10,1440.00,
"-","-","-","Panaji Navtara",2023-05-01,"SWIGGY",166.00,68,17923.97,3401.20,0.00,14522.77,0.00,14522.77,0.23,14523.00,
"-","-","-","Panaji Navtara",2023-05-01,"NON AC",1809.00,289,117984.96,95.24,0.00,117889.72,5895.44,123785.16,-0.16,123785.00,
"-","-","-","Panaji Navtara",2023-05-01,"ZOMATO",38.00,21,4595.26,990.29,0.00,3604.97,0.00,3604.97,0.03,3605.00,
"-","-","-","Panaji Navtara",2023-05-01,"TAKE AWAY",2017.00,34,102036.81,51862.47,0.00,50174.34,2508.74,52683.08,-0.08,52683.00,
"-","-","-","Panaji Navtara",2023-05-01,"AC",731.00,41,73767.74,4495.26,0.00,69272.48,3463.75,72736.23,-0.23,72736.00,
"-","-","-","Panaji Navtara",2023-05-01,"DINE OUT",27.00,5,2314.31,0.00,0.00,2314.31,115.74,2430.05,-0.05,2430.00,
"-","-","-","Panaji Navtara",2023-05-02,"TAKE AWAY",323.00,37,16058.39,190.46,0.00,15867.93,793.39,16661.32,-0.32,16661.00,
"-","-","-","Panaji Navtara",2023-05-02,"SWIGGY",495.00,185,41900.69,9786.39,0.00,32114.30,0.00,32114.30,-0.30,32114.00,
"-","-","-","Panaji Navtara",2023-05-02,"ZOMATO",208.00,73,16400.24,3968.91,0.00,12431.33,0.00,12431.33,-0.33,12431.00,
"-","-","-","Panaji Navtara",2023-05-02,"NON AC",1306.00,281,76441.09,1885.77,0.00,74555.32,3728.62,78283.94,0.06,78284.00,
"-","-","-","Panaji Navtara",2023-05-02,"DINE OUT",17.00,2,1266.70,0.00,0.00,1266.70,63.33,1330.03,-0.03,1330.00,
"-","-","-","Panaji Navtara",2023-05-02,"AC",587.00,78,49767.49,0.00,0.00,49767.49,2488.79,52256.28,-0.28,52256.00,
"-","-","-","Panaji Navtara",2023-05-03,"SWIGGY",372.00,131,30581.20,7213.09,0.00,23368.11,0.00,23368.11,-0.11,23368.00,
"-","-","-","Panaji Navtara",2023-05-03,"NON AC",1096.00,228,63507.42,1266.69,0.00,62240.73,3112.76,65353.49,-0.49,65353.00,
"-","-","-","Panaji Navtara",2023-05-03,"ZOMATO",162.00,59,12227.34,3135.01,0.00,9092.33,0.00,9092.33,-0.33,9092.00,
"-","-","-","Panaji Navtara",2023-05-03,"TAKE AWAY",75.00,32,5761.90,85.73,0.00,5676.17,283.85,5960.02,-0.02,5960.00,
"-","-","-","Panaji Navtara",2023-05-03,"AC",416.00,60,30624.60,0.00,0.00,30624.60,1531.43,32156.03,-0.03,32156.00,
"-","-","-","Panaji Navtara",2023-05-04,"SWIGGY",589.00,205,47376.28,10877.79,0.00,36498.49,0.00,36498.49,-0.49,36498.00,
"-","-","-","Panaji Navtara",2023-05-04,"ZOMATO",177.00,65,16301.71,3294.29,0.00,13007.42,0.00,13007.42,-0.42,13007.00,
