Panaji Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:48 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Panaji Navtara,24-25/T1-228543,-,200334881827569,2025-03-07,10:06:53 PM,10:19:44 PM,10:51:44 PM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Panaji Navtara,24-25/T1-228544,-,200335306319163,2025-03-07,10:12:53 PM,10:29:16 PM,10:51:52 PM,SWIGGY,NA,-,257.00,59.99,197.00,207.50,10.00,0.25,0.25,0,197.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,208.00,0,-,
Panaji Navtara,24-25/T1-228545,-,200335918313244,2025-03-07,10:22:55 PM,10:29:11 PM,10:51:49 PM,SWIGGY,NA,-,217.00,59.99,157.00,167.50,10.00,0.25,0.25,0,157.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,168.00,0,-,
Panaji Navtara,24-25/T1-228551,-,200372316869271,2025-03-08,08:28:53 AM,08:59:49 AM,09:46:55 AM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Panaji Navtara,24-25/T1-228554,-,200374624990855,2025-03-08,09:08:08 AM,09:23:24 AM,09:47:00 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Panaji Navtara,24-25/T1-228555,-,200374739875154,2025-03-08,09:10:08 AM,09:23:31 AM,09:47:04 AM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,97.79,90.21,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,-,
Panaji Navtara,24-25/T1-228560,-,200376042859408,2025-03-08,09:31:28 AM,09:54:47 AM,10:52:20 AM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,96.34,80.66,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,-,
Panaji Navtara,24-25/T1-228561,-,200376266391578,2025-03-08,09:34:28 AM,10:04:35 AM,11:18:50 AM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
Panaji Navtara,24-25/T1-228563,-,200378673609316,2025-03-08,10:15:29 AM,10:34:36 AM,11:18:54 AM,SWIGGY,NA,-,295.00,59.99,235.01,246.67,10.00,0.25,0.25,0,235.00,0.58,0.58,0,0.00,0.33,0,0,0,0,0,0,0,247.00,0,-,
Panaji Navtara,24-25/T1-228564,-,200379110406411,2025-03-08,10:22:29 AM,10:38:11 AM,11:18:59 AM,SWIGGY,NA,-,283.00,59.99,223.00,235.79,10.00,0.25,0.25,92.20,130.80,1.15,1.15,0,0.00,0.21,0,0,0,0,0,0,0,236.00,0,-,
Panaji Navtara,24-25/T1-228565,-,200379589238677,2025-03-08,10:30:23 AM,10:57:14 AM,11:19:04 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
Panaji Navtara,24-25/T1-228567,-,200379810719487,2025-03-08,10:34:23 AM,10:44:29 AM,11:43:04 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Panaji Navtara,24-25/T1-228569,-,200380565891308,2025-03-08,10:47:26 AM,11:23:42 AM,11:43:23 AM,SWIGGY,NA,-,267.00,59.99,207.00,217.50,10.00,0.25,0.25,69.00,138.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,218.00,0,-,
Panaji Navtara,24-25/T1-228572,-,200380702954958,2025-03-08,10:49:27 AM,11:37:59 AM,11:43:28 AM,SWIGGY,NA,-,216.00,60.00,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,-,
Panaji Navtara,24-25/T1-228573,-,200380775237568,2025-03-08,10:50:26 AM,11:15:57 AM,11:48:51 AM,SWIGGY,NA,-,258.00,59.99,198.00,208.50,10.00,0.25,0.25,0,198.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,-,
Panaji Navtara,24-25/T1-228574,-,200380917983686,2025-03-08,10:52:26 AM,11:07:35 AM,12:05:41 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
Panaji Navtara,24-25/T1-228577,-,200381233548121,2025-03-08,10:57:42 AM,11:18:30 AM,12:05:49 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Panaji Navtara,24-25/T1-228579,-,200381676138626,2025-03-08,11:04:45 AM,11:30:46 AM,12:05:55 PM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Panaji Navtara,24-25/T1-228580,-,200381987608411,2025-03-08,11:10:16 AM,11:26:20 AM,12:06:59 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,41.98,106.02,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
Panaji Navtara,24-25/T1-228581,-,200382229409910,2025-03-08,11:14:15 AM,11:47:01 AM,12:07:04 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228583,-,200382602219974,2025-03-08,11:20:45 AM,11:36:52 AM,12:07:10 PM,SWIGGY,NA,-,119.00,0.00,119.00,129.50,10.00,0.25,0.25,0,119.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,130.00,0,-,
Panaji Navtara,24-25/T1-228586,-,200383093772039,2025-03-08,11:28:15 AM,11:41:48 AM,12:07:14 PM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,96.48,81.52,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Panaji Navtara,24-25/T1-228587,-,200383928450049,2025-03-08,11:42:15 AM,12:03:35 PM,12:07:19 PM,SWIGGY,NA,-,831.00,103.87,727.13,737.63,10.00,0.25,0.25,0,727.17,0,0,0,0.00,0.37,0,0,0,0,0,0,0,738.00,0,-,
Panaji Navtara,24-25/T1-228588,-,200384467906631,2025-03-08,11:51:15 AM,12:05:32 PM,12:20:56 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
Panaji Navtara,24-25/T1-228594,-,200385182752668,2025-03-08,12:03:52 PM,12:06:01 PM,12:21:00 PM,SWIGGY,NA,-,246.00,59.99,186.01,196.51,10.00,0.25,0.25,97.54,88.47,0,0,0,0.00,0.49,0,0,0,0,0,0,0,197.00,0,-,
Panaji Navtara,24-25/T1-228595,-,200385253453127,2025-03-08,12:04:49 PM,12:31:43 PM,12:50:17 PM,SWIGGY,NA,-,368.00,75.00,293.00,303.50,10.00,0.25,0.25,0,293.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,304.00,0,-,
Panaji Navtara,24-25/T1-228599,-,200385745364636,2025-03-08,12:12:49 PM,12:27:29 PM,12:50:22 PM,SWIGGY,NA,-,179.00,53.70,125.30,135.80,10.00,0.25,0.25,0,125.30,0,0,0,0.00,0.20,0,0,0,0,0,0,0,136.00,0,-,
Panaji Navtara,24-25/T1-228601,-,200385821559565,2025-03-08,12:14:16 PM,12:20:48 PM,12:50:27 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228604,-,200386524178273,2025-03-08,12:25:49 PM,12:38:49 PM,01:03:37 PM,SWIGGY,NA,-,247.00,59.99,187.00,197.50,10.00,0.25,0.25,0,187.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,198.00,0,-,
Panaji Navtara,24-25/T1-228605,-,200386556428944,2025-03-08,12:26:49 PM,12:34:47 PM,01:37:46 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,65.58,102.42,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
Panaji Navtara,24-25/T1-228608,-,200386883983716,2025-03-08,12:31:50 PM,12:37:07 PM,01:03:44 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228609,-,200387276256775,2025-03-08,12:38:25 PM,12:47:49 PM,01:03:50 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
Panaji Navtara,24-25/T1-228610,-,200387353962002,2025-03-08,12:40:23 PM,12:55:10 PM,01:14:40 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
Panaji Navtara,24-25/T1-228611,-,200387451799048,2025-03-08,12:41:23 PM,12:55:16 PM,01:14:46 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
Panaji Navtara,24-25/T1-228612,-,200387496066051,2025-03-08,12:42:49 PM,12:58:37 PM,01:37:52 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Panaji Navtara,24-25/T1-228613,-,200387590695160,2025-03-08,12:43:49 PM,12:52:44 PM,01:14:53 PM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Panaji Navtara,24-25/T1-228615,-,200387713741004,2025-03-08,12:45:23 PM,12:50:07 PM,01:14:58 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228616,-,200387820677930,2025-03-08,12:47:23 PM,01:14:29 PM,02:04:03 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
Panaji Navtara,24-25/T1-228619,-,200388131250798,2025-03-08,12:53:08 PM,01:03:28 PM,01:15:07 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228620,-,200388133378005,2025-03-08,12:53:09 PM,01:01:50 PM,01:37:57 PM,SWIGGY,NA,-,368.00,75.00,293.00,303.50,10.00,0.25,0.25,102.71,190.29,0,0,0,0.00,0.50,0,0,0,0,0,0,0,304.00,0,-,
Panaji Navtara,24-25/T1-228621,-,200388341102827,2025-03-08,12:56:08 PM,01:14:03 PM,01:38:09 PM,SWIGGY,NA,-,488.00,100.00,388.00,398.50,10.00,0.25,0.25,0,388.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,399.00,0,-,
Panaji Navtara,24-25/T1-228623,-,200388394675292,2025-03-08,12:58:08 PM,01:13:15 PM,02:04:08 PM,SWIGGY,NA,-,338.00,59.99,278.00,288.50,10.00,0.25,0.25,0,278.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,289.00,0,-,
Panaji Navtara,24-25/T1-228629,-,200389712402296,2025-03-08,01:18:47 PM,01:23:58 PM,01:38:21 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228631,-,200390096085056,2025-03-08,01:25:47 PM,01:31:03 PM,02:04:12 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,41.30,97.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Panaji Navtara,24-25/T1-228633,-,200390401713141,2025-03-08,01:30:49 PM,01:56:08 PM,02:20:33 PM,SWIGGY,NA,-,497.00,99.99,397.01,407.51,10.00,0.25,0.25,79.08,317.92,0,0,0,0.00,0.49,0,0,0,0,0,0,0,408.00,0,-,
Panaji Navtara,24-25/T1-228635,-,200390670120982,2025-03-08,01:35:47 PM,01:48:14 PM,02:57:06 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Panaji Navtara,24-25/T1-228636,-,200390643978181,2025-03-08,01:35:48 PM,01:52:19 PM,02:20:39 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Panaji Navtara,24-25/T1-228638,-,200391043030469,2025-03-08,01:41:47 PM,01:54:39 PM,02:20:45 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Panaji Navtara,24-25/T1-228641,-,200391213773845,2025-03-08,01:43:47 PM,02:07:23 PM,02:20:51 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
Panaji Navtara,24-25/T1-228642,-,200391231616925,2025-03-08,01:44:47 PM,01:54:47 PM,02:35:10 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228645,-,200392265321224,2025-03-08,02:01:51 PM,02:33:34 PM,03:25:04 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,24-25/T1-228646,-,200392402519089,2025-03-08,02:03:50 PM,02:12:26 PM,02:57:13 PM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,0,177.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,-,
Panaji Navtara,24-25/T1-228650,-,200393923273080,2025-03-08,02:29:55 PM,02:37:13 PM,02:57:22 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
Panaji Navtara,24-25/T1-228652,-,200394176416751,2025-03-08,02:33:55 PM,03:17:58 PM,04:30:55 PM,SWIGGY,NA,-,745.00,100.00,645.00,655.50,10.00,0.25,0.25,0,645.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,656.00,0,-,
Panaji Navtara,24-25/T1-228656,-,200396569090673,2025-03-08,03:12:56 PM,03:37:09 PM,04:30:47 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,0,208.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
Panaji Navtara,24-25/T1-228658,-,200396992260968,2025-03-08,03:20:57 PM,03:27:50 PM,04:31:03 PM,SWIGGY,NA,-,109.00,0.00,109.00,119.50,10.00,0.25,0.25,0,109.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,120.00,0,-,
Panaji Navtara,24-25/T1-228660,-,200397156083578,2025-03-08,03:22:57 PM,03:34:46 PM,04:31:11 PM,SWIGGY,NA,-,478.00,100.00,378.00,388.50,10.00,0.25,0.25,0,378.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,389.00,0,-,
Panaji Navtara,24-25/T1-228666,-,200401318038737,2025-03-08,04:32:59 PM,04:48:25 PM,05:24:56 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,34.30,97.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Panaji Navtara,24-25/T1-228667,-,200401925101582,2025-03-08,04:43:02 PM,04:52:13 PM,05:25:07 PM,SWIGGY,NA,-,208.00,0.00,208.00,218.50,10.00,0.25,0.25,0,208.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
Panaji Navtara,24-25/T1-228673,-,200404212869316,2025-03-08,05:22:10 PM,05:29:51 PM,05:49:42 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Panaji Navtara,24-25/T1-228674,-,200402922153559,2025-03-08,05:23:47 PM,05:37:27 PM,06:10:28 PM,SWIGGY,NA,-,456.00,100.00,356.00,366.50,10.00,0.25,0.25,0,356.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,367.00,0,-,
Panaji Navtara,24-25/T1-228675,-,200403098334297,2025-03-08,05:23:54 PM,05:38:45 PM,06:10:34 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
Panaji Navtara,24-25/T1-228676,-,200403414166592,2025-03-08,05:24:00 PM,05:40:54 PM,05:54:52 PM,SWIGGY,NA,-,227.00,59.99,167.00,177.50,10.00,0.25,0.25,0,167.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,178.00,0,-,
