KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:16 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,24-25/T1-127083,-,201160228428970,2025-03-17,11:21:35 AM,11:31:19 AM,11:48:37 AM,SWIGGY,NA,-,432.00,62.49,369.51,382.49,10.00,0.25,0.25,0,369.50,1.24,1.24,0,0.00,-0.49,0,0,0,0,0,0,0,382.00,0,-,
KTC Navtara,24-25/T1-127085,-,201161973751024,2025-03-17,11:50:37 AM,12:07:17 PM,12:13:52 PM,SWIGGY,NA,-,418.00,75.00,343.00,353.50,10.00,0.25,0.25,0,343.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,354.00,0,-,
KTC Navtara,24-25/T1-127086,-,201162509774741,2025-03-17,11:58:39 AM,12:08:41 PM,12:13:57 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,41.30,97.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
KTC Navtara,24-25/T1-127087,-,201162823329026,2025-03-17,12:04:39 PM,12:11:44 PM,12:14:02 PM,SWIGGY,NA,-,197.00,59.09,137.91,148.41,10.00,0.25,0.25,0,137.90,0,0,0,0.00,-0.41,0,0,0,0,0,0,0,148.00,0,-,
KTC Navtara,24-25/T1-127089,-,201163164902000,2025-03-17,12:10:39 PM,12:41:04 PM,01:35:06 PM,SWIGGY,NA,-,127.00,0.00,127.00,137.50,10.00,0.25,0.25,0,127.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,138.00,0,-,
KTC Navtara,24-25/T1-127092,-,201163745087722,2025-03-17,12:19:40 PM,12:34:50 PM,01:35:15 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,24-25/T1-127093,-,201163839027188,2025-03-17,12:21:40 PM,12:35:17 PM,01:35:39 PM,SWIGGY,NA,-,59.00,0.00,59.00,69.50,10.00,0.25,0.25,0,59.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,70.00,0,-,
KTC Navtara,24-25/T1-127095,-,201164213928232,2025-03-17,12:27:40 PM,12:45:54 PM,01:35:55 PM,SWIGGY,NA,-,338.00,62.49,275.50,286.00,10.00,0.25,0.25,0,275.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,286.00,0,-,
KTC Navtara,24-25/T1-127099,-,201164803073598,2025-03-17,12:37:40 PM,12:48:19 PM,01:55:03 PM,SWIGGY,NA,-,158.00,0.00,158.00,174.95,10.00,0.25,0.25,29.00,129.00,3.23,3.23,0,0.00,0.05,0,0,0,0,0,0,0,175.00,0,-,
KTC Navtara,24-25/T1-127101,-,201165355504628,2025-03-17,12:46:40 PM,01:10:40 PM,01:55:11 PM,SWIGGY,NA,-,1021.00,0.00,1021.00,1031.50,10.00,0.25,0.25,0,1021.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,1032.00,0,-,
KTC Navtara,24-25/T1-127102,-,201165490475415,2025-03-17,12:49:40 PM,01:11:00 PM,01:55:23 PM,SWIGGY,NA,-,327.00,62.49,264.50,275.00,10.00,0.25,0.25,0,264.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,275.00,0,-,
KTC Navtara,24-25/T1-127103,-,201165911010094,2025-03-17,12:55:40 PM,01:19:52 PM,01:55:39 PM,SWIGGY,NA,-,238.00,59.99,178.00,193.32,10.00,0.25,0.25,0,178.00,2.41,2.41,0,0.00,-0.32,0,0,0,0,0,0,0,193.00,0,-,
KTC Navtara,24-25/T1-127108,-,201166706899370,2025-03-17,01:09:41 PM,01:31:45 PM,01:55:50 PM,SWIGGY,NA,-,217.00,59.99,157.01,167.51,10.00,0.25,0.25,0,157.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,168.00,0,-,
KTC Navtara,24-25/T1-127110,-,201166947847911,2025-03-17,01:13:41 PM,01:30:47 PM,01:57:14 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
KTC Navtara,24-25/T1-127111,-,201166977316634,2025-03-17,01:13:42 PM,01:32:06 PM,03:34:04 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,41.30,97.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
KTC Navtara,24-25/T1-127117,-,201169020678340,2025-03-17,01:47:43 PM,02:26:29 PM,05:39:19 PM,SWIGGY,NA,-,206.00,59.99,146.01,156.51,10.00,0.25,0.25,0,146.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,157.00,0,-,
KTC Navtara,24-25/T1-127119,-,201169589580450,2025-03-17,01:56:45 PM,02:23:40 PM,05:39:27 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
