Baga Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:04 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Baga Navtara,24-25/T1-155286,-,201699553197946,2025-03-23,05:09:43 PM,05:33:00 PM,06:51:44 PM,SWIGGY,NA,-,324.00,77.98,246.01,259.48,10.00,0.25,0.25,0,246.02,1.48,1.48,0,0.00,-0.48,0,0,0,0,0,0,0,259.00,0,-,
Baga Navtara,24-25/T1-155292,-,201702552856199,2025-03-23,05:59:44 PM,06:27:32 PM,06:52:01 PM,SWIGGY,NA,-,527.00,100.00,427.00,437.50,10.00,0.25,0.25,0,427.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,438.00,0,-,
Baga Navtara,24-25/T1-155296,-,201704125555508,2025-03-23,06:26:45 PM,06:33:04 PM,07:18:01 PM,SWIGGY,NA,-,297.00,0.00,297.00,307.50,10.00,0.25,0.25,0,297.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,308.00,0,-,
Baga Navtara,24-25/T1-155300,-,201706270506897,2025-03-23,07:01:45 PM,07:15:25 PM,07:18:07 PM,SWIGGY,NA,-,444.00,77.99,366.01,376.51,10.00,0.25,0.25,0,366.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,377.00,0,-,
Baga Navtara,24-25/T1-155301,-,201706331199595,2025-03-23,07:02:45 PM,07:16:20 PM,07:19:38 PM,SWIGGY,NA,-,218.00,71.94,146.06,156.56,10.00,0.25,0.25,0,146.06,0,0,0,0.00,0.44,0,0,0,0,0,0,0,157.00,0,-,
Baga Navtara,24-25/T1-155304,-,201706866034871,2025-03-23,07:11:45 PM,07:31:22 PM,08:59:03 PM,SWIGGY,NA,-,128.00,0.00,128.00,138.50,10.00,0.25,0.25,0,128.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,139.00,0,-,
Baga Navtara,24-25/T1-155305,-,201707231640438,2025-03-23,07:17:46 PM,07:31:31 PM,08:59:11 PM,SWIGGY,NA,-,249.00,78.00,171.00,181.50,10.00,0.25,0.25,0,171.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,182.00,0,-,
Baga Navtara,24-25/T1-155307,-,201707780549039,2025-03-23,07:26:46 PM,07:35:35 PM,08:59:43 PM,SWIGGY,NA,-,218.00,71.94,146.06,156.56,10.00,0.25,0.25,0,146.06,0,0,0,0.00,0.44,0,0,0,0,0,0,0,157.00,0,-,
Baga Navtara,24-25/T1-155308,-,201709458564282,2025-03-23,07:55:46 PM,08:07:46 PM,09:44:55 PM,SWIGGY,NA,-,498.00,100.00,398.00,408.50,10.00,0.25,0.25,0,398.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,409.00,0,-,
Baga Navtara,24-25/T1-155319,-,201713855117672,2025-03-23,09:07:48 PM,09:20:32 PM,09:45:00 PM,SWIGGY,NA,-,119.00,0.00,119.00,129.50,10.00,0.25,0.25,0,119.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,130.00,0,-,
