  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Panaji Navtara",2019-04-01,"NON AC",1111.00,158,68908.48,0.00,0.00,68908.48,3437.91,72346.39,-0.39,72346.00,
"-","-","-","Panaji Navtara",2019-04-01,"AC",352.00,61,27447.73,0.00,0.00,27447.73,1372.52,28820.25,-0.25,28820.00,
"-","-","-","Panaji Navtara",2019-04-01,"TAKE AWAY",127.00,47,7710.26,0.00,0.00,7710.26,373.63,8083.89,0.11,8084.00,
"-","-","-","Panaji Navtara",2019-04-01,"DELIVERY",3.00,2,209.52,0.00,0.00,209.52,10.47,219.99,0.01,220.00,
"-","-","-","Panaji Navtara",2019-04-02,"NON AC",1127.00,296,66183.62,753.15,0.00,65430.47,3271.58,68702.05,-0.05,68702.00,
"-","-","-","Panaji Navtara",2019-04-02,"AC",449.00,85,33657.27,542.87,0.00,33114.40,1656.05,34770.45,-0.45,34770.00,
"-","-","-","Panaji Navtara",2019-04-02,"TAKE AWAY",109.00,49,7031.23,0.00,0.00,7031.23,351.63,7382.86,0.14,7383.00,
"-","-","-","Panaji Navtara",2019-04-02,"DELIVERY",24.00,11,1430.24,0.00,0.00,1430.24,71.51,1501.75,0.25,1502.00,
"-","-","-","Panaji Navtara",2019-04-03,"NON AC",1023.00,293,58847.36,1048.77,0.00,57798.59,2889.95,60688.54,0.46,60689.00,
"-","-","-","Panaji Navtara",2019-04-03,"TAKE AWAY",127.00,57,6562.53,0.00,0.00,6562.53,328.20,6890.73,0.27,6891.00,
"-","-","-","Panaji Navtara",2019-04-03,"AC",400.00,75,32057.87,266.66,0.00,31791.21,1589.80,33381.01,-0.01,33381.00,
"-","-","-","Panaji Navtara",2019-04-03,"DELIVERY",47.00,24,3440.33,0.00,0.00,3440.33,172.04,3612.37,-0.37,3612.00,
"-","-","-","Panaji Navtara",2019-04-04,"NON AC",1207.00,345,72010.04,1307.41,0.00,70702.63,3535.11,74237.74,0.26,74238.00,
"-","-","-","Panaji Navtara",2019-04-04,"AC",504.00,92,42381.03,628.57,0.00,41752.46,2087.94,43840.40,-0.40,43840.00,
"-","-","-","Panaji Navtara",2019-04-04,"TAKE AWAY",89.00,47,5573.57,0.00,0.00,5573.57,278.72,5852.29,-0.29,5852.00,
"-","-","-","Panaji Navtara",2019-04-04,"DELIVERY",18.00,7,1153.14,0.00,0.00,1153.14,57.64,1210.78,0.22,1211.00,
"-","-","-","Panaji Navtara",2019-04-05,"NON AC",1182.00,320,70239.82,846.70,0.00,69393.12,3469.13,72862.25,-0.25,72862.00,
"-","-","-","Panaji Navtara",2019-04-05,"AC",399.00,70,29659.59,104.77,0.00,29554.82,1477.97,31032.79,0.21,31033.00,
"-","-","-","Panaji Navtara",2019-04-05,"TAKE AWAY",128.00,66,7486.11,0.00,0.00,7486.11,374.27,7860.38,-0.38,7860.00,
"-","-","-","Panaji Navtara",2019-04-05,"ZOMATO",20.00,4,1184.85,0.00,0.00,1184.85,59.26,1244.11,-0.11,1244.00,
"-","-","-","Panaji Navtara",2019-04-05,"SWIGGY",14.00,4,731.48,0.00,0.00,731.48,36.57,768.05,-0.05,768.00,
"-","-","-","Panaji Navtara",2019-04-06,"NON AC",1103.00,288,65952.86,342.87,0.00,65609.99,3280.61,68890.60,0.40,68891.00,
"-","-","-","Panaji Navtara",2019-04-06,"SWIGGY",76.00,33,5800.33,0.00,0.00,5800.33,290.03,6090.36,-0.36,6090.00,
"-","-","-","Panaji Navtara",2019-04-06,"AC",473.00,76,37650.48,0.00,0.00,37650.48,1882.79,39533.27,-0.27,39533.00,
"-","-","-","Panaji Navtara",2019-04-06,"TAKE AWAY",110.00,59,7467.25,0.00,0.00,7467.25,373.44,7840.69,0.31,7841.00,
"-","-","-","Panaji Navtara",2019-04-06,"ZOMATO",5.00,2,314.31,0.00,0.00,314.31,15.71,330.02,-0.02,330.00,
"-","-","-","Panaji Navtara",2019-04-07,"NON AC",1255.00,281,71253.49,219.06,0.00,71034.43,3552.04,74586.47,-0.47,74586.00,
"-","-","-","Panaji Navtara",2019-04-07,"AC",557.00,90,43565.33,0.00,0.00,43565.33,2178.58,45743.91,0.09,45744.00,
"-","-","-","Panaji Navtara",2019-04-07,"SWIGGY",88.00,35,7427.09,0.00,0.00,7427.09,371.33,7798.42,-0.42,7798.00,
"-","-","-","Panaji Navtara",2019-04-07,"ZOMATO",40.00,15,2838.30,0.00,0.00,2838.30,141.94,2980.24,-0.24,2980.00,
"-","-","-","Panaji Navtara",2019-04-07,"TAKE AWAY",81.00,34,4657.61,0.00,0.00,4657.61,232.92,4890.53,0.47,4891.00,
"-","-","-","Panaji Navtara",2019-04-07,"DINE OUT",7.00,1,590.51,0.00,0.00,590.51,29.53,620.04,-0.04,620.00,
"-","-","-","Panaji Navtara",2019-04-08,"NON AC",1245.00,358,74129.67,1323.86,0.00,72805.81,3640.50,76446.31,-0.31,76446.00,
"-","-","-","Panaji Navtara",2019-04-08,"SWIGGY",101.00,36,8826.19,0.00,0.00,8826.19,441.33,9267.52,0.48,9268.00,
"-","-","-","Panaji Navtara",2019-04-08,"TAKE AWAY",190.00,70,11496.03,0.00,0.00,11496.03,574.86,12070.89,0.11,12071.00,
"-","-","-","Panaji Navtara",2019-04-08,"AC",416.00,79,31945.30,0.00,0.00,31945.30,1597.48,33542.78,0.22,33543.00,
"-","-","-","Panaji Navtara",2019-04-08,"ZOMATO",9.00,2,276.22,0.00,0.00,276.22,13.81,290.03,-0.03,290.00,
"-","-","-","Panaji Navtara",2019-04-09,"SWIGGY",94.00,32,7810.00,0.00,0.00,7810.00,390.54,8200.54,0.46,8201.00,
"-","-","-","Panaji Navtara",2019-04-09,"NON AC",1341.00,350,79146.22,1466.73,0.00,77679.49,3884.19,81563.68,0.32,81564.00,
"-","-","-","Panaji Navtara",2019-04-09,"AC",572.00,98,45155.78,76.20,0.00,45079.58,2254.33,47333.91,0.09,47334.00,
"-","-","-","Panaji Navtara",2019-04-09,"ZOMATO",7.00,3,722.90,0.00,0.00,722.90,36.15,759.05,-0.05,759.00,
"-","-","-","Panaji Navtara",2019-04-09,"TAKE AWAY",154.00,79,9522.71,0.00,0.00,9522.71,476.21,9998.92,0.08,9999.00,
"-","-","-","Panaji Navtara",2019-04-10,"NON AC",1204.00,360,71585.45,1095.28,0.00,70490.17,3524.61,74014.78,0.22,74015.00,
"-","-","-","Panaji Navtara",2019-04-10,"SWIGGY",100.00,30,6448.03,0.00,0.00,6448.03,322.42,6770.45,-0.45,6770.00,
"-","-","-","Panaji Navtara",2019-04-10,"TAKE AWAY",128.00,56,7933.03,0.00,0.00,7933.03,396.68,8329.71,0.29,8330.00,
"-","-","-","Panaji Navtara",2019-04-10,"ZOMATO",9.00,4,628.62,0.00,0.00,628.62,31.43,660.05,-0.05,660.00,
"-","-","-","Panaji Navtara",2019-04-10,"AC",407.00,72,32173.79,0.00,0.00,32173.79,1608.93,33782.72,0.28,33783.00,
"-","-","-","Panaji Navtara",2019-04-11,"NON AC",1263.00,340,76377.32,933.37,0.00,75443.95,3772.56,79216.51,0.49,79217.00,
"-","-","-","Panaji Navtara",2019-04-11,"SWIGGY",110.00,40,8333.86,0.00,0.00,8333.86,416.71,8750.57,0.43,8751.00,
"-","-","-","Panaji Navtara",2019-04-11,"AC",530.00,99,42698.34,0.00,0.00,42698.34,2135.25,44833.59,0.41,44834.00,
"-","-","-","Panaji Navtara",2019-04-11,"TAKE AWAY",147.00,67,8619.86,0.00,0.00,8619.86,431.04,9050.90,0.10,9051.00,
"-","-","-","Panaji Navtara",2019-04-11,"ZOMATO",14.00,7,1162.00,0.00,0.00,1162.00,58.11,1220.11,-0.11,1220.00,
"-","-","-","Panaji Navtara",2019-04-12,"NON AC",997.00,308,58852.37,914.33,0.00,57938.04,2897.08,60835.12,-0.12,60835.00,
"-","-","-","Panaji Navtara",2019-04-12,"TAKE AWAY",146.00,64,9134.10,0.00,0.00,9134.10,456.77,9590.87,0.13,9591.00,
"-","-","-","Panaji Navtara",2019-04-12,"AC",631.00,90,47270.44,342.89,0.00,46927.55,2346.77,49274.32,-0.32,49274.00,
"-","-","-","Panaji Navtara",2019-04-12,"SWIGGY",89.00,40,7305.20,0.00,0.00,7305.20,365.30,7670.50,-0.50,7670.00,
"-","-","-","Panaji Navtara",2019-04-12,"ZOMATO",15.00,5,723.92,0.00,0.00,723.92,36.21,760.13,-0.13,760.00,
"-","-","-","Panaji Navtara",2019-04-13,"NON AC",1274.00,321,78996.61,390.49,0.00,78606.12,3930.46,82536.58,0.42,82537.00,
"-","-","-","Panaji Navtara",2019-04-13,"SWIGGY",68.00,36,6095.55,0.00,0.00,6095.55,304.79,6400.34,-0.34,6400.00,
"-","-","-","Panaji Navtara",2019-04-13,"TAKE AWAY",170.00,84,10219.86,0.00,0.00,10219.86,511.04,10730.90,0.10,10731.00,
"-","-","-","Panaji Navtara",2019-04-13,"AC",678.00,108,52784.81,0.00,0.00,52784.81,2639.61,55424.42,-0.42,55424.00,
"-","-","-","Panaji Navtara",2019-04-13,"ZOMATO",11.00,3,752.43,0.00,0.00,752.43,37.62,790.05,-0.05,790.00,
"-","-","-","Panaji Navtara",2019-04-14,"TAKE AWAY",108.00,49,6895.71,0.00,0.00,6895.71,344.81,7240.52,0.48,7241.00,
"-","-","-","Panaji Navtara",2019-04-14,"NON AC",1275.00,281,71005.90,114.29,0.00,70891.61,3544.78,74436.39,-0.39,74436.00,
"-","-","-","Panaji Navtara",2019-04-14,"AC",707.00,116,52232.87,0.00,0.00,52232.87,2612.02,54844.89,0.11,54845.00,
"-","-","-","Panaji Navtara",2019-04-14,"ZOMATO",10.00,3,800.05,0.00,0.00,800.05,40.02,840.07,-0.07,840.00,
"-","-","-","Panaji Navtara",2019-04-14,"SWIGGY",61.00,23,5400.30,0.00,0.00,5400.30,270.00,5670.30,-0.30,5670.00,
"-","-","-","Panaji Navtara",2019-04-15,"NON AC",1305.00,362,77167.92,295.25,0.00,76872.67,3843.88,80716.55,0.45,80717.00,
"-","-","-","Panaji Navtara",2019-04-15,"AC",627.00,116,48384.71,0.00,0.00,48384.71,2419.55,50804.26,-0.26,50804.00,
"-","-","-","Panaji Navtara",2019-04-15,"TAKE AWAY",159.00,80,11134.13,0.00,0.00,11134.13,556.78,11690.91,0.09,11691.00,
"-","-","-","Panaji Navtara",2019-04-15,"SWIGGY",24.00,9,2152.53,0.00,0.00,2152.53,107.62,2260.15,-0.15,2260.00,
"-","-","-","Panaji Navtara",2019-04-16,"NON AC",1218.00,345,72091.45,933.38,0.00,71158.07,3558.11,74716.18,-0.18,74716.00,
"-","-","-","Panaji Navtara",2019-04-16,"AC",612.00,118,46155.93,76.20,0.00,46079.73,2304.43,48384.16,-0.16,48384.00,
"-","-","-","Panaji Navtara",2019-04-16,"TAKE AWAY",185.00,75,11981.89,0.00,0.00,11981.89,599.10,12580.99,0.01,12581.00,
"-","-","-","Panaji Navtara",2019-04-16,"SWIGGY",25.00,11,1781.08,0.00,0.00,1781.08,89.07,1870.15,-0.15,1870.00,
"-","-","-","Panaji Navtara",2019-04-16,"ZOMATO",19.00,7,1304.85,0.00,0.00,1304.85,65.25,1370.10,-0.10,1370.00,
"-","-","-","Panaji Navtara",2019-04-17,"TAKE AWAY",119.00,57,7372.05,0.00,0.00,7372.05,368.66,7740.71,0.29,7741.00,
"-","-","-","Panaji Navtara",2019-04-17,"NON AC",1189.00,334,70367.27,885.75,0.00,69481.52,3474.10,72955.62,0.38,72956.00,
"-","-","-","Panaji Navtara",2019-04-17,"AC",547.00,100,40822.35,0.00,0.00,40822.35,2041.48,42863.83,0.17,42864.00,
"-","-","-","Panaji Navtara",2019-04-17,"SWIGGY",33.00,16,3066.87,0.00,0.00,3066.87,153.38,3220.25,-0.25,3220.00,
"-","-","-","Panaji Navtara",2019-04-17,"ZOMATO",22.00,8,1638.21,0.00,0.00,1638.21,81.93,1720.14,-0.14,1720.00,
"-","-","-","Panaji Navtara",2019-04-18,"NON AC",1204.00,340,73186.58,800.03,0.00,72386.55,3619.44,76005.99,0.01,76006.00,
"-","-","-","Panaji Navtara",2019-04-18,"AC",468.00,87,37545.75,0.00,0.00,37545.75,1877.63,39423.38,-0.38,39423.00,
"-","-","-","Panaji Navtara",2019-04-18,"SWIGGY",51.00,21,4143.19,0.00,0.00,4143.19,207.16,4350.35,-0.35,4350.00,
"-","-","-","Panaji Navtara",2019-04-18,"TAKE AWAY",141.00,69,8581.59,0.00,0.00,8581.59,429.12,9010.71,0.29,9011.00,
"-","-","-","Panaji Navtara",2019-04-18,"ZOMATO",5.00,3,485.73,0.00,0.00,485.73,24.27,510.00,0.00,510.00,
"-","-","-","Panaji Navtara",2019-04-19,"NON AC",1237.00,299,77320.61,1923.99,0.00,75396.62,3769.89,79166.51,0.49,79167.00,
"-","-","-","Panaji Navtara",2019-04-19,"TAKE AWAY",168.00,60,11953.25,0.00,0.00,11953.25,597.74,12550.99,0.01,12551.00,
"-","-","-","Panaji Navtara",2019-04-19,"SWIGGY",107.00,37,8172.01,0.00,0.00,8172.01,408.63,8580.64,0.36,8581.00,
"-","-","-","Panaji Navtara",2019-04-19,"AC",583.00,90,46612.89,57.16,0.00,46555.73,2328.05,48883.78,0.22,48884.00,
"-","-","-","Panaji Navtara",2019-04-19,"ZOMATO",14.00,6,1114.34,0.00,0.00,1114.34,55.71,1170.05,-0.05,1170.00,
"-","-","-","Panaji Navtara",2019-04-19,"DINE OUT",7.00,3,352.42,0.00,0.00,352.42,17.63,370.05,-0.05,370.00,
"-","-","-","Panaji Navtara",2019-04-20,"AC",605.00,105,49003.62,514.32,0.00,48489.30,2424.86,50914.16,-0.16,50914.00,
"-","-","-","Panaji Navtara",2019-04-20,"NON AC",1346.00,342,83339.60,1000.04,0.00,82339.56,4117.12,86456.68,0.32,86457.00,
"-","-","-","Panaji Navtara",2019-04-20,"SWIGGY",32.00,17,3076.33,0.00,0.00,3076.33,153.82,3230.15,-0.15,3230.00,
"-","-","-","Panaji Navtara",2019-04-20,"TAKE AWAY",112.00,55,8038.67,0.00,0.00,8038.67,401.99,8440.66,0.34,8441.00,
"-","-","-","Panaji Navtara",2019-04-20,"NON FOOD",86.00,1,2005.00,0.00,0.00,2005.00,0.00,2005.00,0.00,2005.00,
"-","-","-","Panaji Navtara",2019-04-20,"ZOMATO",16.00,4,847.70,0.00,0.00,847.70,42.39,890.09,-0.09,890.00,
"-","-","-","Panaji Navtara",2019-04-20,"DINE OUT",3.00,1,285.73,0.00,0.00,285.73,14.29,300.02,-0.02,300.00,
"-","-","-","Panaji Navtara",2019-04-21,"NON AC",1047.00,260,59452.74,504.78,0.00,58947.96,2947.57,61895.53,0.47,61896.00,
"-","-","-","Panaji Navtara",2019-04-21,"TAKE AWAY",127.00,44,7848.15,0.00,0.00,7848.15,392.42,8240.57,0.43,8241.00,
"-","-","-","Panaji Navtara",2019-04-21,"SWIGGY",43.00,24,3466.92,0.00,0.00,3466.92,173.36,3640.28,-0.28,3640.00,
"-","-","-","Panaji Navtara",2019-04-21,"AC",584.00,82,45060.64,0.00,0.00,45060.64,2253.34,47313.98,0.02,47314.00,
"-","-","-","Panaji Navtara",2019-04-21,"ZOMATO",27.00,7,2133.48,0.00,0.00,2133.48,106.68,2240.16,-0.16,2240.00,
"-","-","-","Panaji Navtara",2019-04-22,"NON AC",1221.00,347,73329.49,933.37,0.00,72396.12,3619.97,76016.09,-0.09,76016.00,
"-","-","-","Panaji Navtara",2019-04-22,"SWIGGY",55.00,24,5447.89,0.00,0.00,5447.89,272.42,5720.31,-0.31,5720.00,
"-","-","-","Panaji Navtara",2019-04-22,"ZOMATO",18.00,9,1419.11,0.00,0.00,1419.11,70.96,1490.07,-0.07,1490.00,
"-","-","-","Panaji Navtara",2019-04-22,"TAKE AWAY",161.00,63,11267.35,0.00,0.00,11267.35,563.44,11830.79,0.21,11831.00,
"-","-","-","Panaji Navtara",2019-04-22,"AC",555.00,91,43012.92,0.00,0.00,43012.92,2151.05,45163.97,0.03,45164.00,
"-","-","-","Panaji Navtara",2019-04-23,"NON AC",1260.00,324,76472.57,561.93,0.00,75910.64,3795.54,79706.18,-0.18,79706.00,
"-","-","-","Panaji Navtara",2019-04-23,"TAKE AWAY",165.00,62,10076.99,0.00,0.00,10076.99,503.93,10580.92,0.08,10581.00,
"-","-","-","Panaji Navtara",2019-04-23,"AC",567.00,98,42108.26,0.00,0.00,42108.26,2105.86,44214.12,-0.12,44214.00,
"-","-","-","Panaji Navtara",2019-04-23,"SWIGGY",43.00,17,3209.78,0.00,0.00,3209.78,160.50,3370.28,-0.28,3370.00,
"-","-","-","Panaji Navtara",2019-04-23,"DINE OUT",2.00,1,295.24,0.00,0.00,295.24,14.76,310.00,0.00,310.00,
"-","-","-","Panaji Navtara",2019-04-23,"ZOMATO",19.00,9,1476.28,0.00,0.00,1476.28,73.82,1550.10,-0.10,1550.00,
"-","-","-","Panaji Navtara",2019-04-24,"NON AC",1263.00,349,71539.18,952.43,0.00,70586.75,3529.43,74116.18,-0.18,74116.00,
"-","-","-","Panaji Navtara",2019-04-24,"TAKE AWAY",95.00,55,5638.56,0.00,0.00,5638.56,281.95,5920.51,0.49,5921.00,
"-","-","-","Panaji Navtara",2019-04-24,"AC",426.00,85,31850.04,400.01,0.00,31450.03,1572.76,33022.79,0.21,33023.00,
"-","-","-","Panaji Navtara",2019-04-24,"SWIGGY",20.00,10,1533.44,0.00,0.00,1533.44,76.68,1610.12,-0.12,1610.00,
"-","-","-","Panaji Navtara",2019-04-24,"ZOMATO",2.00,1,161.91,0.00,0.00,161.91,8.09,170.00,0.00,170.00,
"-","-","-","Panaji Navtara",2019-04-25,"NON AC",1330.00,337,79101.23,828.61,0.00,78272.62,3913.67,82186.29,-0.29,82186.00,
"-","-","-","Panaji Navtara",2019-04-25,"AC",592.00,104,45898.75,0.00,0.00,45898.75,2295.39,48194.14,-0.14,48194.00,
"-","-","-","Panaji Navtara",2019-04-25,"TAKE AWAY",108.00,52,6333.92,0.00,0.00,6333.92,316.76,6650.68,0.32,6651.00,
"-","-","-","Panaji Navtara",2019-04-25,"SWIGGY",36.00,12,3257.34,0.00,0.00,3257.34,162.88,3420.22,-0.22,3420.00,
"-","-","-","Panaji Navtara",2019-04-25,"ZOMATO",3.00,3,276.21,0.00,0.00,276.21,13.81,290.02,-0.02,290.00,
"-","-","-","Panaji Navtara",2019-04-26,"NON AC",1294.00,344,72640.36,1523.91,0.00,71116.45,3556.11,74672.56,0.44,74673.00,
"-","-","-","Panaji Navtara",2019-04-26,"SWIGGY",31.00,13,2362.07,0.00,0.00,2362.07,118.11,2480.18,-0.18,2480.00,
"-","-","-","Panaji Navtara",2019-04-26,"AC",569.00,105,41879.61,0.00,0.00,41879.61,2094.40,43974.01,-0.01,43974.00,
"-","-","-","Panaji Navtara",2019-04-26,"TAKE AWAY",134.00,69,7772.25,0.00,0.00,7772.25,388.67,8160.92,0.08,8161.00,
"-","-","-","Panaji Navtara",2019-04-26,"ZOMATO",18.00,7,1162.00,0.00,0.00,1162.00,58.09,1220.09,-0.09,1220.00,
"-","-","-","Panaji Navtara",2019-04-27,"NON AC",1242.00,309,71348.46,533.36,0.00,70815.10,3541.09,74356.19,-0.19,74356.00,
"-","-","-","Panaji Navtara",2019-04-27,"TAKE AWAY",115.00,48,7057.67,0.00,0.00,7057.67,352.90,7410.57,0.43,7411.00,
"-","-","-","Panaji Navtara",2019-04-27,"AC",689.00,126,52508.93,0.00,0.00,52508.93,2625.91,55134.84,0.16,55135.00,
"-","-","-","Panaji Navtara",2019-04-27,"SWIGGY",21.00,12,2095.35,0.00,0.00,2095.35,104.77,2200.12,-0.12,2200.00,
"-","-","-","Panaji Navtara",2019-04-27,"ZOMATO",8.00,3,571.46,0.00,0.00,571.46,28.57,600.03,-0.03,600.00,
"-","-","-","Panaji Navtara",2019-04-28,"AC",549.00,91,41974.76,0.00,0.00,41974.76,2099.17,44073.93,0.07,44074.00,
"-","-","-","Panaji Navtara",2019-04-28,"SWIGGY",59.00,24,5895.58,0.00,0.00,5895.58,294.81,6190.39,-0.39,6190.00,
"-","-","-","Panaji Navtara",2019-04-28,"NON AC",1051.00,276,61688.66,228.58,0.00,61460.08,3073.15,64533.23,-0.23,64533.00,
"-","-","-","Panaji Navtara",2019-04-28,"TAKE AWAY",180.00,57,9781.73,0.00,0.00,9781.73,489.11,10270.84,0.16,10271.00,
"-","-","-","Panaji Navtara",2019-04-28,"DINE OUT",13.00,2,1142.93,0.00,0.00,1142.93,57.15,1200.08,-0.08,1200.00,
"-","-","-","Panaji Navtara",2019-04-28,"ZOMATO",16.00,5,1123.90,0.00,0.00,1123.90,56.21,1180.11,-0.11,1180.00,
"-","-","-","Panaji Navtara",2019-04-29,"NON AC",1267.00,322,75667.84,647.65,0.00,75020.19,3751.17,78771.36,-0.36,78771.00,
"-","-","-","Panaji Navtara",2019-04-29,"AC",717.00,113,58299.40,0.00,0.00,58299.40,2915.41,61214.81,0.19,61215.00,
"-","-","-","Panaji Navtara",2019-04-29,"TAKE AWAY",209.00,94,13123.93,0.00,0.00,13123.93,656.28,13780.21,-0.21,13780.00,
"-","-","-","Panaji Navtara",2019-04-29,"ZOMATO",17.00,7,1133.42,0.00,0.00,1133.42,56.69,1190.11,-0.11,1190.00,
"-","-","-","Panaji Navtara",2019-04-29,"SWIGGY",28.00,14,2419.22,0.00,0.00,2419.22,120.99,2540.21,-0.21,2540.00,
"-","-","-","Panaji Navtara",2019-04-30,"SWIGGY",37.00,14,3238.33,0.00,0.00,3238.33,161.96,3400.29,-0.29,3400.00,
"-","-","-","Panaji Navtara",2019-04-30,"AC",623.00,112,50384.68,0.00,0.00,50384.68,2519.55,52904.23,-0.23,52904.00,
"-","-","-","Panaji Navtara",2019-04-30,"NON AC",1133.00,323,66418.67,752.41,0.00,65666.26,3283.53,68949.79,0.21,68950.00,
"-","-","-","Panaji Navtara",2019-04-30,"TAKE AWAY",131.00,60,8448.19,0.00,0.00,8448.19,422.39,8870.58,0.42,8871.00,
"-","-","-","Panaji Navtara",2019-04-30,"ZOMATO",10.00,5,581.01,0.00,0.00,581.01,29.07,610.08,-0.08,610.00,
"-","-","-","Panaji Navtara",2019-05-01,"NON AC",1228.00,327,68739.03,580.98,0.00,68158.05,3408.05,71566.10,-0.10,71566.00,
"-","-","-","Panaji Navtara",2019-05-01,"SWIGGY",32.00,14,2904.91,0.00,0.00,2904.91,145.24,3050.15,-0.15,3050.00,
"-","-","-","Panaji Navtara",2019-05-01,"AC",445.00,80,33374.07,0.00,0.00,33374.07,1669.02,35043.09,-0.09,35043.00,
"-","-","-","Panaji Navtara",2019-05-01,"TAKE AWAY",113.00,54,6571.99,0.00,0.00,6571.99,328.64,6900.63,0.37,6901.00,
"-","-","-","Panaji Navtara",2019-05-01,"ZOMATO",7.00,3,361.94,0.00,0.00,361.94,18.10,380.04,-0.04,380.00,
"-","-","-","Panaji Navtara",2019-05-02,"NON AC",1356.00,357,85317.75,828.61,0.00,84489.14,4224.70,88713.84,0.16,88714.00,
"-","-","-","Panaji Navtara",2019-05-02,"AC",513.00,91,36898.50,0.00,0.00,36898.50,1845.20,38743.70,0.30,38744.00,
"-","-","-","Panaji Navtara",2019-05-02,"TAKE AWAY",112.00,53,6808.22,0.00,0.00,6808.22,340.45,7148.67,0.33,7149.00,
"-","-","-","Panaji Navtara",2019-05-02,"SWIGGY",33.00,12,2619.22,0.00,0.00,2619.22,131.00,2750.22,-0.22,2750.00,
"-","-","-","Panaji Navtara",2019-05-02,"ZOMATO",12.00,5,619.10,0.00,0.00,619.10,30.96,650.06,-0.06,650.00,
"-","-","-","Panaji Navtara",2019-05-03,"TAKE AWAY",102.00,44,6371.93,0.00,0.00,6371.93,318.64,6690.57,0.43,6691.00,
"-","-","-","Panaji Navtara",2019-05-03,"SWIGGY",14.00,6,1228.65,0.00,0.00,1228.65,61.45,1290.10,-0.10,1290.00,
"-","-","-","Panaji Navtara",2019-05-03,"NON AC",1247.00,343,74224.62,1219.10,0.00,73005.52,3650.35,76655.87,0.13,76656.00,
"-","-","-","Panaji Navtara",2019-05-03,"AC",600.00,102,45499.01,38.10,0.00,45460.91,2273.43,47734.34,-0.34,47734.00,
"-","-","-","Panaji Navtara",2019-05-03,"ZOMATO",1.00,1,123.81,0.00,0.00,123.81,6.19,130.00,0.00,130.00,
"-","-","-","Panaji Navtara",2019-05-04,"NON AC",1319.00,325,78498.32,819.08,0.00,77679.24,3884.12,81563.36,-0.36,81563.00,
"-","-","-","Panaji Navtara",2019-05-04,"AC",464.00,78,36621.63,0.00,0.00,36621.63,1831.36,38452.99,0.01,38453.00,
"-","-","-","Panaji Navtara",2019-05-04,"SWIGGY",47.00,20,4638.34,0.00,0.00,4638.34,231.94,4870.28,-0.28,4870.00,
"-","-","-","Panaji Navtara",2019-05-04,"ZOMATO",4.00,1,761.92,0.00,0.00,761.92,38.10,800.02,-0.02,800.00,
"-","-","-","Panaji Navtara",2019-05-04,"TAKE AWAY",92.00,38,6550.94,0.00,0.00,6550.94,327.57,6878.51,0.49,6879.00,
"-","-","-","Panaji Navtara",2019-05-05,"NON AC",1260.00,296,74425.15,542.88,0.00,73882.27,3694.30,77576.57,0.43,77577.00,
"-","-","-","Panaji Navtara",2019-05-05,"SWIGGY",78.00,28,6571.85,0.00,0.00,6571.85,328.62,6900.47,-0.47,6900.00,
"-","-","-","Panaji Navtara",2019-05-05,"TAKE AWAY",80.00,35,5019.41,0.00,0.00,5019.41,250.98,5270.39,-0.39,5270.00,
"-","-","-","Panaji Navtara",2019-05-05,"AC",471.00,76,41155.21,0.00,0.00,41155.21,2057.98,43213.19,-0.19,43213.00,
"-","-","-","Panaji Navtara",2019-05-05,"ZOMATO",26.00,8,1390.57,0.00,0.00,1390.57,69.53,1460.10,-0.10,1460.00,
"-","-","-","Panaji Navtara",2019-05-06,"NON AC",1266.00,332,77014.43,876.23,0.00,76138.20,3807.09,79945.29,-0.29,79945.00,
"-","-","-","Panaji Navtara",2019-05-06,"TAKE AWAY",102.00,44,6750.03,0.00,0.00,6750.03,337.54,7087.57,0.43,7088.00,
"-","-","-","Panaji Navtara",2019-05-06,"AC",620.00,113,46480.16,0.00,0.00,46480.16,2324.37,48804.53,0.47,48805.00,
"-","-","-","Panaji Navtara",2019-05-06,"SWIGGY",65.00,27,5800.41,0.00,0.00,5800.41,290.06,6090.47,-0.47,6090.00,
"-","-","-","Panaji Navtara",2019-05-06,"ZOMATO",20.00,9,1247.70,0.00,0.00,1247.70,62.39,1310.09,-0.09,1310.00,
"-","-","-","Panaji Navtara",2019-05-07,"NON AC",1229.00,336,72500.99,1533.40,0.00,70967.59,3548.54,74516.13,-0.13,74516.00,
"-","-","-","Panaji Navtara",2019-05-07,"SWIGGY",33.00,17,3333.51,0.00,0.00,3333.51,166.69,3500.20,-0.20,3500.00,
"-","-","-","Panaji Navtara",2019-05-07,"AC",512.00,106,41612.66,38.10,0.00,41574.56,2079.08,43653.64,0.36,43654.00,
"-","-","-","Panaji Navtara",2019-05-07,"TAKE AWAY",111.00,50,7181.54,0.00,0.00,7181.54,359.16,7540.70,0.30,7541.00,
"-","-","-","Panaji Navtara",2019-05-07,"ZOMATO",2.00,2,247.63,0.00,0.00,247.63,12.38,260.01,-0.01,260.00,
"-","-","-","Panaji Navtara",2019-05-08,"NON AC",1143.00,308,65889.09,1190.52,0.00,64698.57,3234.90,67933.47,-0.47,67933.00,
"-","-","-","Panaji Navtara",2019-05-08,"ZOMATO",7.00,4,723.84,0.00,0.00,723.84,36.19,760.03,-0.03,760.00,
