Margao Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.01.01--2025.01.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 11:52:00 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Margao Navtara,25-26/T1-148470,-,196830145599488,2025-01-26,08:33:01 AM,08:53:27 AM,09:17:36 AM,SWIGGY,NA,-,216.00,60.00,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,-,
Margao Navtara,25-26/T1-148474,-,196830716153807,2025-01-26,08:43:01 AM,09:00:51 AM,09:32:47 AM,SWIGGY,NA,-,247.00,59.99,187.01,197.51,10.00,0.25,0.25,21.96,165.06,0,0,0,0.00,0.49,0,0,0,0,0,0,0,198.00,0,-,
Margao Navtara,25-26/T1-148475,-,196830711330436,2025-01-26,08:43:02 AM,08:59:10 AM,09:17:42 AM,SWIGGY,NA,-,305.00,56.70,248.30,258.80,10.00,0.25,0.25,0,248.29,0,0,0,0.00,0.20,0,0,0,0,0,0,0,259.00,0,-,
Margao Navtara,25-26/T1-148479,-,196831523856602,2025-01-26,08:56:00 AM,09:13:33 AM,09:32:51 AM,SWIGGY,NA,-,401.00,99.00,302.00,314.68,10.00,0.25,0.25,0,302.00,1.09,1.09,0,0.00,0.32,0,0,0,0,0,0,0,315.00,0,-,
Margao Navtara,25-26/T1-148483,-,196832255235569,2025-01-26,09:08:00 AM,09:16:19 AM,09:32:57 AM,SWIGGY,NA,-,436.00,75.00,361.00,371.50,10.00,0.25,0.25,0,361.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,372.00,0,-,
Margao Navtara,25-26/T1-148485,-,196832559815151,2025-01-26,09:13:00 AM,09:44:32 AM,12:13:02 PM,SWIGGY,NA,-,474.00,114.00,360.00,370.50,10.00,0.25,0.25,0,360.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,371.00,0,-,
Margao Navtara,25-26/T1-148487,-,196832767458729,2025-01-26,09:17:01 AM,09:51:39 AM,12:13:25 PM,SWIGGY,NA,-,206.00,30.00,176.00,186.50,10.00,0.25,0.25,33.32,142.68,0,0,0,0.00,0.50,0,0,0,0,0,0,0,187.00,0,-,
Margao Navtara,25-26/T1-148488,-,196833057631598,2025-01-26,09:21:04 AM,09:50:28 AM,12:13:09 PM,SWIGGY,NA,-,205.00,51.00,154.00,166.68,10.00,0.25,0.25,0,154.00,1.09,1.09,0,0.00,0.32,0,0,0,0,0,0,0,167.00,0,-,
Margao Navtara,25-26/T1-148490,-,196833104550011,2025-01-26,09:22:03 AM,09:47:11 AM,12:14:25 PM,SWIGGY,NA,-,257.00,71.70,185.30,195.80,10.00,0.25,0.25,0,185.30,0,0,0,0.00,0.20,0,0,0,0,0,0,0,196.00,0,-,
Margao Navtara,25-26/T1-148496,-,196833716687851,2025-01-26,09:32:04 AM,09:53:35 AM,12:14:14 PM,SWIGGY,NA,-,274.00,45.00,229.00,241.92,10.00,0.25,0.25,0,228.99,1.21,1.21,0,0.00,0.08,0,0,0,0,0,0,0,242.00,0,-,
Margao Navtara,25-26/T1-148497,-,196833951814054,2025-01-26,09:36:04 AM,09:52:31 AM,12:13:48 PM,SWIGGY,NA,-,372.00,92.50,279.50,294.36,10.00,0.25,0.25,0,279.50,2.18,2.18,0,0.00,-0.36,0,0,0,0,0,0,0,294.00,0,-,
Margao Navtara,25-26/T1-148501,-,196834314977429,2025-01-26,09:43:05 AM,09:52:43 AM,12:28:50 PM,SWIGGY,NA,-,305.00,22.50,282.50,297.03,10.00,0.25,0.25,0,282.50,2.02,2.02,0,0.00,-0.03,0,0,0,0,0,0,0,297.00,0,-,
Margao Navtara,25-26/T1-148503,-,196834293887803,2025-01-26,09:43:07 AM,10:03:54 AM,12:47:29 PM,SWIGGY,NA,-,326.00,91.20,234.80,246.34,10.00,0.25,0.25,0,234.80,0.52,0.52,0,0.00,-0.34,0,0,0,0,0,0,0,246.00,0,-,
Margao Navtara,25-26/T1-148511,-,196835412770742,2025-01-26,10:01:05 AM,10:37:01 AM,12:47:34 PM,SWIGGY,NA,-,515.00,102.49,412.51,423.01,10.00,0.25,0.25,23.23,389.29,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,423.00,0,-,
Margao Navtara,25-26/T1-148512,-,196835461505335,2025-01-26,10:02:05 AM,10:39:56 AM,12:47:40 PM,SWIGGY,NA,-,445.00,111.00,334.00,344.50,10.00,0.25,0.25,0,334.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,345.00,0,-,
Margao Navtara,25-26/T1-148513,-,196835594221695,2025-01-26,10:04:05 AM,10:36:11 AM,12:47:45 PM,SWIGGY,NA,-,505.00,87.50,417.50,428.00,10.00,0.25,0.25,0,417.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,428.00,0,-,
Margao Navtara,25-26/T1-148516,-,196835733400637,2025-01-26,10:06:06 AM,10:33:44 AM,12:49:56 PM,SWIGGY,NA,-,199.00,59.70,139.30,149.80,10.00,0.25,0.25,0,139.30,0,0,0,0.00,0.20,0,0,0,0,0,0,0,150.00,0,-,
