KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.02.01--2025.02.28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 03:42:56 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,25-26/T1-120207,-,197365378435227,2025-02-01,01:14:02 PM,01:36:27 PM,01:47:19 PM,SWIGGY,NA,-,129.00,0.00,129.00,139.50,10.00,0.25,0.25,0,129.00,0,0,0.00,0.50,0,0,0,0,0,0,0,140.00,0,-,
KTC Navtara,25-26/T1-120211,-,197365955065544,2025-02-01,01:24:03 PM,01:46:23 PM,01:53:19 PM,SWIGGY,NA,-,275.00,74.40,200.60,211.10,10.00,0.25,0.25,0,200.59,0,0,0.00,-0.10,0,0,0,0,0,0,0,211.00,0,-,
KTC Navtara,25-26/T1-120213,-,197366546043129,2025-02-01,01:33:03 PM,01:50:50 PM,02:04:37 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,0,208.00,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
KTC Navtara,25-26/T1-120217,-,197367268898121,2025-02-01,01:46:04 PM,01:53:43 PM,02:10:02 PM,SWIGGY,NA,-,256.00,30.00,226.00,236.50,10.00,0.25,0.25,78.57,147.44,0,0,0.00,0.50,0,0,0,0,0,0,0,237.00,0,-,
KTC Navtara,25-26/T1-120218,-,197367287853129,2025-02-01,01:46:05 PM,02:20:23 PM,02:38:34 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
KTC Navtara,25-26/T1-120223,-,197367961596156,2025-02-01,01:56:03 PM,02:03:53 PM,02:23:52 PM,SWIGGY,NA,-,89.00,0.00,89.00,99.50,10.00,0.25,0.25,0,89.00,0,0,0.00,0.50,0,0,0,0,0,0,0,100.00,0,-,
KTC Navtara,25-26/T1-120224,-,197367903941872,2025-02-01,01:56:04 PM,02:07:02 PM,02:18:45 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
KTC Navtara,25-26/T1-120226,-,197368411645400,2025-02-01,02:04:03 PM,02:08:08 PM,02:23:57 PM,SWIGGY,NA,-,178.00,0.00,178.00,188.50,10.00,0.25,0.25,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
KTC Navtara,25-26/T1-120227,-,197368949561299,2025-02-01,02:13:03 PM,02:26:46 PM,04:06:17 PM,SWIGGY,NA,-,376.00,75.00,301.00,311.50,10.00,0.25,0.25,0,301.01,0,0,0.00,0.50,0,0,0,0,0,0,0,312.00,0,-,
KTC Navtara,25-26/T1-120232,-,197370158682284,2025-02-01,02:33:03 PM,02:49:23 PM,04:06:23 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
