Porvorim Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.02.01--2025.02.28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 03:43:25 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Porvorim Navtara,25-26/T1-185449,-,198130668943748,2025-02-10,09:48:11 AM,09:54:48 AM,10:35:12 AM,SWIGGY,NA,-,235.00,62.49,172.51,183.01,10.00,0.25,0.25,0,172.51,0,0,0.00,-0.01,0,0,0,0,0,0,0,183.00,0,-,
Porvorim Navtara,25-26/T1-185451,-,198131179691119,2025-02-10,09:57:11 AM,10:26:14 AM,10:35:19 AM,SWIGGY,NA,-,208.00,62.49,145.50,156.00,10.00,0.25,0.25,0,145.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,156.00,0,-,
Porvorim Navtara,25-26/T1-185452,-,198131339275471,2025-02-10,10:00:11 AM,10:32:15 AM,11:02:06 AM,SWIGGY,NA,-,467.00,87.50,379.50,390.00,10.00,0.25,0.25,0,379.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,390.00,0,-,
Porvorim Navtara,25-26/T1-185454,-,198131918021111,2025-02-10,10:09:11 AM,10:32:32 AM,11:02:12 AM,SWIGGY,NA,-,238.00,62.50,175.50,186.00,10.00,0.25,0.25,0,175.50,0,0,0.00,0.00,0,0,0,0,0,0,0,186.00,0,-,
Porvorim Navtara,25-26/T1-185455,-,198132174953619,2025-02-10,10:13:11 AM,10:47:49 AM,11:02:16 AM,SWIGGY,NA,-,207.00,62.49,144.50,155.00,10.00,0.25,0.25,0,144.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,155.00,0,-,
Porvorim Navtara,25-26/T1-185457,-,198132651563562,2025-02-10,10:21:11 AM,10:39:02 AM,11:02:22 AM,SWIGGY,NA,-,247.00,62.49,184.50,195.00,10.00,0.25,0.25,88.14,96.36,0,0,0.00,-0.00,0,0,0,0,0,0,0,195.00,0,-,
Porvorim Navtara,25-26/T1-185458,-,198132600636360,2025-02-10,10:21:12 AM,10:47:02 AM,11:02:26 AM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,61.60,76.30,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,-,
Porvorim Navtara,25-26/T1-185459,-,198132722197856,2025-02-10,10:22:11 AM,10:47:28 AM,11:02:35 AM,SWIGGY,NA,-,207.00,62.49,144.50,155.00,10.00,0.25,0.25,144.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,155.00,0,-,
Porvorim Navtara,25-26/T1-185462,-,198133245512754,2025-02-10,10:31:11 AM,10:48:30 AM,11:16:53 AM,SWIGGY,NA,-,314.00,62.49,251.50,262.00,10.00,0.25,0.25,0,251.52,0,0,0.00,-0.00,0,0,0,0,0,0,0,262.00,0,-,
Porvorim Navtara,25-26/T1-185463,-,198133275759821,2025-02-10,10:32:11 AM,10:52:26 AM,11:17:00 AM,SWIGGY,NA,-,248.00,62.49,185.50,196.00,10.00,0.25,0.25,96.49,89.01,0,0,0.00,-0.00,0,0,0,0,0,0,0,196.00,0,-,
Porvorim Navtara,25-26/T1-185464,-,198133331202005,2025-02-10,10:33:54 AM,10:54:48 AM,11:17:04 AM,SWIGGY,NA,-,147.00,0.00,147.00,157.50,10.00,0.25,0.25,0,147.00,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,-,
Porvorim Navtara,25-26/T1-185466,-,198133535406817,2025-02-10,10:36:54 AM,10:44:31 AM,11:17:09 AM,SWIGGY,NA,-,236.00,62.49,173.50,184.00,10.00,0.25,0.25,42.64,130.86,0,0,0.00,-0.00,0,0,0,0,0,0,0,184.00,0,-,
Porvorim Navtara,25-26/T1-185467,-,198133777842391,2025-02-10,10:39:54 AM,10:54:57 AM,11:17:18 AM,SWIGGY,NA,-,128.00,0.00,128.00,138.50,10.00,0.25,0.25,0,128.00,0,0,0.00,0.50,0,0,0,0,0,0,0,139.00,0,-,
Porvorim Navtara,25-26/T1-185469,-,198133907952267,2025-02-10,10:42:54 AM,10:55:12 AM,11:28:20 AM,SWIGGY,NA,-,218.00,62.49,155.50,166.00,10.00,0.25,0.25,0,155.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,166.00,0,-,
Porvorim Navtara,25-26/T1-185471,-,198134832013798,2025-02-10,10:58:55 AM,11:06:49 AM,11:39:25 AM,SWIGGY,NA,-,218.00,62.49,155.50,166.00,10.00,0.25,0.25,0,155.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,166.00,0,-,
Porvorim Navtara,25-26/T1-185472,-,198134965877156,2025-02-10,10:59:56 AM,11:11:03 AM,11:39:31 AM,SWIGGY,NA,-,208.00,62.49,145.50,156.00,10.00,0.25,0.25,0,145.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,156.00,0,-,
Porvorim Navtara,25-26/T1-185479,-,198137507968976,2025-02-10,11:43:02 AM,11:49:34 AM,12:06:57 PM,SWIGGY,NA,-,187.00,56.10,130.90,141.40,10.00,0.25,0.25,27.30,103.60,0,0,0.00,-0.40,0,0,0,0,0,0,0,141.00,0,-,
Porvorim Navtara,25-26/T1-185481,-,198138308709508,2025-02-10,11:56:03 AM,12:05:56 PM,12:31:57 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
Porvorim Navtara,25-26/T1-185483,-,198138518435415,2025-02-10,12:00:32 PM,12:12:14 PM,12:32:03 PM,SWIGGY,NA,-,236.00,0.00,236.00,246.50,10.00,0.25,0.25,236.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,247.00,0,-,
Porvorim Navtara,25-26/T1-185484,-,198138688558459,2025-02-10,12:02:32 PM,12:26:52 PM,12:49:12 PM,SWIGGY,NA,-,258.00,62.49,195.50,206.00,10.00,0.25,0.25,0,195.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,206.00,0,-,
Porvorim Navtara,25-26/T1-185487,-,198139428762103,2025-02-10,12:14:32 PM,12:25:17 PM,12:51:52 PM,SWIGGY,NA,-,208.00,62.49,145.50,156.00,10.00,0.25,0.25,90.24,55.26,0,0,0.00,-0.00,0,0,0,0,0,0,0,156.00,0,-,
Porvorim Navtara,25-26/T1-185490,-,198139661143562,2025-02-10,12:19:32 PM,12:36:29 PM,12:44:35 PM,SWIGGY,NA,-,229.00,62.50,166.50,177.00,10.00,0.25,0.25,0,166.50,0,0,0.00,0.00,0,0,0,0,0,0,0,177.00,0,-,
Porvorim Navtara,25-26/T1-185491,-,198139764631773,2025-02-10,12:20:32 PM,12:27:59 PM,12:41:39 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Porvorim Navtara,25-26/T1-185493,-,198140251678550,2025-02-10,12:28:33 PM,12:40:52 PM,01:00:39 PM,SWIGGY,NA,-,168.00,0.00,168.00,178.50,10.00,0.25,0.25,0,168.00,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
Porvorim Navtara,25-26/T1-185494,-,198140309394946,2025-02-10,12:29:33 PM,01:02:59 PM,01:09:40 PM,SWIGGY,NA,-,209.00,62.50,146.50,157.00,10.00,0.25,0.25,0,146.50,0,0,0.00,0.00,0,0,0,0,0,0,0,157.00,0,-,
Porvorim Navtara,25-26/T1-185495,-,198140470609586,2025-02-10,12:31:33 PM,12:53:55 PM,01:00:44 PM,SWIGGY,NA,-,255.00,62.48,192.51,203.01,10.00,0.25,0.25,0,192.51,0,0,0.00,-0.01,0,0,0,0,0,0,0,203.00,0,-,
Porvorim Navtara,25-26/T1-185496,-,198140522038123,2025-02-10,12:33:33 PM,12:45:02 PM,01:22:49 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185497,-,198140538262007,2025-02-10,12:33:34 PM,12:57:37 PM,01:23:00 PM,SWIGGY,NA,-,376.00,62.49,313.51,324.01,10.00,0.25,0.25,0,313.51,0,0,0.00,-0.01,0,0,0,0,0,0,0,324.00,0,-,
Porvorim Navtara,25-26/T1-185499,-,198140703559766,2025-02-10,12:35:33 PM,12:50:41 PM,01:25:59 PM,SWIGGY,NA,-,248.00,62.49,185.50,196.00,10.00,0.25,0.25,0,185.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,196.00,0,-,
Porvorim Navtara,25-26/T1-185500,-,198140720426381,2025-02-10,12:35:34 PM,01:21:44 PM,01:26:05 PM,SWIGGY,NA,-,209.00,62.50,146.50,157.00,10.00,0.25,0.25,0,146.50,0,0,0.00,0.00,0,0,0,0,0,0,0,157.00,0,-,
Porvorim Navtara,25-26/T1-185502,-,198140896126020,2025-02-10,12:39:33 PM,12:50:49 PM,01:10:57 PM,SWIGGY,NA,-,237.00,62.49,174.51,185.01,10.00,0.25,0.25,28.72,145.79,0,0,0.00,-0.01,0,0,0,0,0,0,0,185.00,0,-,
Porvorim Navtara,25-26/T1-185503,-,198141070476512,2025-02-10,12:41:33 PM,01:06:02 PM,01:35:35 PM,SWIGGY,NA,-,237.00,62.49,174.51,185.01,10.00,0.25,0.25,0,174.51,0,0,0.00,-0.01,0,0,0,0,0,0,0,185.00,0,-,
Porvorim Navtara,25-26/T1-185504,-,198141200534022,2025-02-10,12:43:33 PM,12:57:53 PM,01:35:55 PM,SWIGGY,NA,-,179.00,53.70,125.30,135.80,10.00,0.25,0.25,0,125.30,0,0,0.00,0.20,0,0,0,0,0,0,0,136.00,0,-,
Porvorim Navtara,25-26/T1-185505,-,198141315366797,2025-02-10,12:46:33 PM,01:01:22 PM,01:38:15 PM,SWIGGY,NA,-,268.00,62.49,205.50,216.00,10.00,0.25,0.25,98.92,106.59,0,0,0.00,-0.00,0,0,0,0,0,0,0,216.00,0,-,
Porvorim Navtara,25-26/T1-185507,-,198141526129238,2025-02-10,12:49:33 PM,01:29:09 PM,01:38:22 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185508,-,198141610469755,2025-02-10,12:50:33 PM,01:07:28 PM,01:38:28 PM,SWIGGY,NA,-,238.00,62.50,175.50,186.00,10.00,0.25,0.25,175.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,186.00,0,-,
Porvorim Navtara,25-26/T1-185509,-,198141597030299,2025-02-10,12:50:34 PM,01:32:13 PM,01:38:34 PM,SWIGGY,NA,-,338.00,62.49,275.50,286.00,10.00,0.25,0.25,72.54,202.96,0,0,0.00,-0.00,0,0,0,0,0,0,0,286.00,0,-,
Porvorim Navtara,25-26/T1-185511,-,198141694901987,2025-02-10,12:52:33 PM,01:33:38 PM,01:39:49 PM,SWIGGY,NA,-,317.00,62.49,254.50,265.00,10.00,0.25,0.25,0,254.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,265.00,0,-,
Porvorim Navtara,25-26/T1-185512,-,198141796026022,2025-02-10,12:53:33 PM,01:30:43 PM,01:40:02 PM,SWIGGY,NA,-,287.00,62.49,224.50,235.00,10.00,0.25,0.25,85.26,139.24,0,0,0.00,-0.00,0,0,0,0,0,0,0,235.00,0,-,
Porvorim Navtara,25-26/T1-185515,-,198142095533581,2025-02-10,12:59:33 PM,01:09:47 PM,01:40:07 PM,SWIGGY,NA,-,229.00,62.50,166.50,177.00,10.00,0.25,0.25,0,166.50,0,0,0.00,0.00,0,0,0,0,0,0,0,177.00,0,-,
Porvorim Navtara,25-26/T1-185516,-,198142339168822,2025-02-10,01:02:33 PM,01:27:44 PM,01:44:52 PM,SWIGGY,NA,-,268.00,62.49,205.50,216.00,10.00,0.25,0.25,0,205.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,216.00,0,-,
Porvorim Navtara,25-26/T1-185518,-,198142415311632,2025-02-10,01:04:33 PM,01:14:36 PM,01:41:21 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185519,-,198142414043745,2025-02-10,01:04:34 PM,01:17:12 PM,01:41:31 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,41.30,97.30,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Porvorim Navtara,25-26/T1-185520,-,198142406125053,2025-02-10,01:04:35 PM,01:17:23 PM,01:49:03 PM,SWIGGY,NA,-,219.00,62.50,156.50,167.00,10.00,0.25,0.25,0,156.50,0,0,0.00,0.00,0,0,0,0,0,0,0,167.00,0,-,
Porvorim Navtara,25-26/T1-185522,-,198142579873591,2025-02-10,01:06:33 PM,01:37:39 PM,01:49:58 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185524,-,198142541089359,2025-02-10,01:06:36 PM,01:34:09 PM,01:50:03 PM,SWIGGY,NA,-,774.00,62.49,711.50,722.00,10.00,0.25,0.25,0,711.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,722.00,0,-,
Porvorim Navtara,25-26/T1-185525,-,198142561612532,2025-02-10,01:07:33 PM,01:22:06 PM,01:50:11 PM,SWIGGY,NA,-,357.00,75.00,282.00,292.50,10.00,0.25,0.25,0,282.00,0,0,0.00,0.50,0,0,0,0,0,0,0,293.00,0,-,
Porvorim Navtara,25-26/T1-185526,-,198142720885869,2025-02-10,01:09:33 PM,01:19:40 PM,01:50:21 PM,SWIGGY,NA,-,238.00,62.50,175.50,186.00,10.00,0.25,0.25,87.75,87.75,0,0,0.00,0.00,0,0,0,0,0,0,0,186.00,0,-,
Porvorim Navtara,25-26/T1-185527,-,198142791861047,2025-02-10,01:10:33 PM,01:25:17 PM,01:50:30 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Porvorim Navtara,25-26/T1-185528,-,198142794405590,2025-02-10,01:10:36 PM,01:23:50 PM,01:50:37 PM,SWIGGY,NA,-,636.00,0.00,636.00,646.50,10.00,0.25,0.25,178.00,458.00,0,0,0.00,0.50,0,0,0,0,0,0,0,647.00,0,-,
Porvorim Navtara,25-26/T1-185530,-,198142995259438,2025-02-10,01:13:33 PM,01:23:05 PM,01:50:41 PM,SWIGGY,NA,-,229.00,62.50,166.50,177.00,10.00,0.25,0.25,0,166.50,0,0,0.00,0.00,0,0,0,0,0,0,0,177.00,0,-,
Porvorim Navtara,25-26/T1-185531,-,198143039080965,2025-02-10,01:14:34 PM,01:35:20 PM,01:50:46 PM,SWIGGY,NA,-,208.00,62.49,145.50,156.00,10.00,0.25,0.25,0,145.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,156.00,0,-,
Porvorim Navtara,25-26/T1-185533,-,198143463157265,2025-02-10,01:21:34 PM,01:40:28 PM,01:50:53 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185536,-,198143560429621,2025-02-10,01:23:35 PM,01:35:42 PM,01:50:57 PM,SWIGGY,NA,-,377.00,62.49,314.50,325.00,10.00,0.25,0.25,0,314.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,325.00,0,-,
Porvorim Navtara,25-26/T1-185538,-,198144133025503,2025-02-10,01:32:34 PM,01:48:46 PM,02:53:03 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.01,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
Porvorim Navtara,25-26/T1-185540,-,198144581367549,2025-02-10,01:40:34 PM,02:10:37 PM,02:53:09 PM,SWIGGY,NA,-,208.00,62.49,145.50,156.00,10.00,0.25,0.25,0,145.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,156.00,0,-,
Porvorim Navtara,25-26/T1-185542,-,198144713454982,2025-02-10,01:42:36 PM,02:08:28 PM,02:53:16 PM,SWIGGY,NA,-,248.00,62.49,185.50,196.00,10.00,0.25,0.25,0,185.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,196.00,0,-,
Porvorim Navtara,25-26/T1-185545,-,198144867866960,2025-02-10,01:44:36 PM,02:44:00 PM,02:53:21 PM,SWIGGY,NA,-,227.00,62.49,164.51,175.01,10.00,0.25,0.25,21.02,143.50,0,0,0.00,-0.01,0,0,0,0,0,0,0,175.00,0,-,
Porvorim Navtara,25-26/T1-185546,-,198144841881316,2025-02-10,01:44:38 PM,02:23:51 PM,02:53:27 PM,SWIGGY,NA,-,208.00,62.49,145.50,156.00,10.00,0.25,0.25,0,145.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,156.00,0,-,
Porvorim Navtara,25-26/T1-185547,-,198144881393396,2025-02-10,01:45:34 PM,02:23:39 PM,02:53:33 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185548,-,198144935711344,2025-02-10,01:46:34 PM,02:21:57 PM,02:53:40 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185549,-,198144962985492,2025-02-10,01:46:35 PM,02:36:36 PM,02:53:45 PM,SWIGGY,NA,-,239.00,62.50,176.50,187.00,10.00,0.25,0.25,0,176.50,0,0,0.00,0.00,0,0,0,0,0,0,0,187.00,0,-,
Porvorim Navtara,25-26/T1-185551,-,198145049795156,2025-02-10,01:48:34 PM,02:07:36 PM,02:53:49 PM,SWIGGY,NA,-,258.00,62.49,195.50,206.00,10.00,0.25,0.25,0,195.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,206.00,0,-,
Porvorim Navtara,25-26/T1-185554,-,198145127166495,2025-02-10,01:49:35 PM,02:20:47 PM,02:53:56 PM,SWIGGY,NA,-,228.00,62.49,165.50,176.00,10.00,0.25,0.25,0,165.51,0,0,0.00,-0.00,0,0,0,0,0,0,0,176.00,0,-,
Porvorim Navtara,25-26/T1-185556,-,198146097675320,2025-02-10,02:05:35 PM,02:16:56 PM,02:54:13 PM,SWIGGY,NA,-,209.00,62.50,146.50,157.00,10.00,0.25,0.25,0,146.50,0,0,0.00,0.00,0,0,0,0,0,0,0,157.00,0,-,
Porvorim Navtara,25-26/T1-185557,-,198146482850652,2025-02-10,02:12:36 PM,02:27:09 PM,02:55:04 PM,SWIGGY,NA,-,278.00,62.50,215.50,226.00,10.00,0.25,0.25,0,215.50,0,0,0.00,0.00,0,0,0,0,0,0,0,226.00,0,-,
Porvorim Navtara,25-26/T1-185558,-,198146536240152,2025-02-10,02:13:36 PM,02:35:12 PM,02:55:09 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Porvorim Navtara,25-26/T1-185559,-,198146666656383,2025-02-10,02:15:37 PM,02:54:35 PM,03:11:51 PM,SWIGGY,NA,-,139.00,0.00,139.00,149.50,10.00,0.25,0.25,0,139.00,0,0,0.00,0.50,0,0,0,0,0,0,0,150.00,0,-,
Porvorim Navtara,25-26/T1-185560,-,198146666300583,2025-02-10,02:15:38 PM,02:31:34 PM,02:58:59 PM,SWIGGY,NA,-,229.00,62.50,166.50,177.00,10.00,0.25,0.25,0,166.50,0,0,0.00,0.00,0,0,0,0,0,0,0,177.00,0,-,
Porvorim Navtara,25-26/T1-185565,-,198147641669740,2025-02-10,02:31:37 PM,02:49:20 PM,02:59:04 PM,SWIGGY,NA,-,229.00,62.50,166.50,177.00,10.00,0.25,0.25,0,166.50,0,0,0.00,0.00,0,0,0,0,0,0,0,177.00,0,-,
Porvorim Navtara,25-26/T1-185570,-,198148359709172,2025-02-10,02:43:38 PM,02:51:46 PM,03:23:54 PM,SWIGGY,NA,-,187.00,56.10,130.90,141.40,10.00,0.25,0.25,0,130.90,0,0,0.00,-0.40,0,0,0,0,0,0,0,141.00,0,-,
Porvorim Navtara,25-26/T1-185571,-,198148584411073,2025-02-10,02:47:38 PM,03:00:07 PM,03:23:59 PM,SWIGGY,NA,-,265.00,62.49,202.51,215.23,10.00,0.25,0.25,98.58,103.93,1.11,1.11,0.00,-0.23,0,0,0,0,0,0,0,215.00,0,-,
Porvorim Navtara,25-26/T1-185572,-,198149108006172,2025-02-10,02:55:40 PM,03:15:09 PM,03:29:27 PM,SWIGGY,NA,-,218.00,62.49,155.50,166.00,10.00,0.25,0.25,63.49,92.02,0,0,0.00,-0.00,0,0,0,0,0,0,0,166.00,0,-,
Porvorim Navtara,25-26/T1-185573,-,198149358831435,2025-02-10,02:59:39 PM,03:04:26 PM,03:29:32 PM,SWIGGY,NA,-,338.00,59.99,278.00,288.50,10.00,0.25,0.25,0,278.00,0,0,0.00,0.50,0,0,0,0,0,0,0,289.00,0,-,
