Panaji Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.02.01--2025.02.28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 03:43:21 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Panaji Navtara,25-26/T1-220539,-,197780238885638,2025-02-06,08:28:23 AM,08:36:57 AM,09:13:59 AM,SWIGGY,NA,-,206.00,59.99,146.01,156.51,10.00,0.25,0.25,0,146.01,0,0,0.00,0.49,0,0,0,0,0,0,0,157.00,0,-,
Panaji Navtara,25-26/T1-220541,-,197780630186605,2025-02-06,08:34:23 AM,08:46:06 AM,09:14:03 AM,SWIGGY,NA,-,206.00,59.99,146.00,156.50,10.00,0.25,0.25,34.73,111.28,0,0,0.00,0.50,0,0,0,0,0,0,0,157.00,0,-,
Panaji Navtara,25-26/T1-220542,-,197780615212830,2025-02-06,08:34:25 AM,08:40:29 AM,09:21:13 AM,SWIGGY,NA,-,197.00,59.10,137.90,149.42,10.00,0.25,0.25,0,137.90,0.51,0.51,0.00,-0.42,0,0,0,0,0,0,0,149.00,0,-,
Panaji Navtara,25-26/T1-220543,-,197780670579498,2025-02-06,08:35:23 AM,08:46:17 AM,09:21:18 AM,SWIGGY,NA,-,207.00,59.99,147.00,157.50,10.00,0.25,0.25,55.39,91.61,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,-,
Panaji Navtara,25-26/T1-220545,-,197781304724235,2025-02-06,08:45:25 AM,08:54:29 AM,09:21:22 AM,SWIGGY,NA,-,225.00,59.99,165.00,175.50,10.00,0.25,0.25,57.20,107.80,0,0,0.00,0.50,0,0,0,0,0,0,0,176.00,0,-,
Panaji Navtara,25-26/T1-220547,-,197781974789020,2025-02-06,08:57:26 AM,09:07:57 AM,09:21:26 AM,SWIGGY,NA,-,327.00,0.00,327.00,337.50,10.00,0.25,0.25,0,327.00,0,0,0.00,0.50,0,0,0,0,0,0,0,338.00,0,-,
Panaji Navtara,25-26/T1-220548,-,197782070119875,2025-02-06,08:58:26 AM,09:05:52 AM,09:21:31 AM,SWIGGY,NA,-,306.00,62.49,243.50,254.00,10.00,0.25,0.25,0,243.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,254.00,0,-,
Panaji Navtara,25-26/T1-220552,-,197783004238628,2025-02-06,09:14:27 AM,09:25:20 AM,10:00:24 AM,SWIGGY,NA,-,196.00,58.80,137.20,148.72,10.00,0.25,0.25,0,137.20,0.51,0.51,0.00,0.28,0,0,0,0,0,0,0,149.00,0,-,
Panaji Navtara,25-26/T1-220554,-,197783253465928,2025-02-06,09:19:26 AM,09:25:25 AM,10:00:30 AM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,0,177.00,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,-,
Panaji Navtara,25-26/T1-220556,-,197783725388683,2025-02-06,09:26:26 AM,09:39:58 AM,10:01:22 AM,SWIGGY,NA,-,258.00,62.50,195.50,206.00,10.00,0.25,0.25,0,195.50,0,0,0.00,0.00,0,0,0,0,0,0,0,206.00,0,-,
Panaji Navtara,25-26/T1-220558,-,197783953163539,2025-02-06,09:31:29 AM,09:43:10 AM,10:01:27 AM,SWIGGY,NA,-,119.00,0.00,119.00,129.50,10.00,0.25,0.25,0,119.00,0,0,0.00,0.50,0,0,0,0,0,0,0,130.00,0,-,
Panaji Navtara,25-26/T1-220565,-,197784566859420,2025-02-06,09:43:26 AM,10:06:01 AM,10:30:59 AM,SWIGGY,NA,-,203.00,60.00,143.00,160.65,10.00,0.25,0.25,0,143.00,3.58,3.58,0.00,0.35,0,0,0,0,0,0,0,161.00,0,-,
Panaji Navtara,25-26/T1-220568,-,197785154712416,2025-02-06,09:50:28 AM,10:16:44 AM,10:31:04 AM,SWIGGY,NA,-,484.00,0.00,484.00,494.50,10.00,0.25,0.25,0,484.00,0,0,0.00,0.50,0,0,0,0,0,0,0,495.00,0,-,
Panaji Navtara,25-26/T1-220571,-,197785638147183,2025-02-06,09:57:26 AM,10:02:32 AM,10:31:17 AM,SWIGGY,NA,-,216.00,0.00,216.00,226.50,10.00,0.25,0.25,0,216.00,0,0,0.00,0.50,0,0,0,0,0,0,0,227.00,0,-,
Panaji Navtara,25-26/T1-220572,-,197785918377884,2025-02-06,10:02:26 AM,10:23:32 AM,10:31:11 AM,SWIGGY,NA,-,245.00,59.99,185.00,196.60,10.00,0.25,0.25,0,185.00,0.55,0.55,0.00,0.40,0,0,0,0,0,0,0,197.00,0,-,
Panaji Navtara,25-26/T1-220574,-,197786120860373,2025-02-06,10:06:27 AM,10:23:38 AM,11:02:32 AM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,27.30,110.60,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,-,
Panaji Navtara,25-26/T1-220577,-,197786532780752,2025-02-06,10:13:26 AM,10:19:33 AM,11:03:47 AM,SWIGGY,NA,-,245.00,60.00,185.00,195.50,10.00,0.25,0.25,0,185.00,0,0,0.00,0.50,0,0,0,0,0,0,0,196.00,0,-,
Panaji Navtara,25-26/T1-220581,-,197786806162325,2025-02-06,10:17:26 AM,10:32:24 AM,11:03:52 AM,SWIGGY,NA,-,249.00,62.50,186.50,197.00,10.00,0.25,0.25,0,186.50,0,0,0.00,0.00,0,0,0,0,0,0,0,197.00,0,-,
Panaji Navtara,25-26/T1-220582,-,197786770179646,2025-02-06,10:17:28 AM,10:28:21 AM,11:04:04 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Panaji Navtara,25-26/T1-220583,-,197787001923109,2025-02-06,10:20:26 AM,10:38:21 AM,11:04:10 AM,SWIGGY,NA,-,227.00,59.99,167.01,177.51,10.00,0.25,0.25,43.41,123.60,0,0,0.00,0.49,0,0,0,0,0,0,0,178.00,0,-,
Panaji Navtara,25-26/T1-220584,-,197786971350717,2025-02-06,10:20:28 AM,10:38:29 AM,11:04:17 AM,SWIGGY,NA,-,185.00,55.50,129.50,142.03,10.00,0.25,0.25,0,129.50,1.01,1.01,0.00,-0.03,0,0,0,0,0,0,0,142.00,0,-,
Panaji Navtara,25-26/T1-220588,-,197787469442014,2025-02-06,10:28:26 AM,10:38:17 AM,11:04:21 AM,SWIGGY,NA,-,207.00,59.99,147.00,158.53,10.00,0.25,0.25,0,147.00,0.52,0.52,0.00,0.47,0,0,0,0,0,0,0,159.00,0,-,
Panaji Navtara,25-26/T1-220590,-,197788261950947,2025-02-06,10:41:27 AM,10:51:43 AM,11:04:32 AM,SWIGGY,NA,-,298.00,62.50,235.50,246.00,10.00,0.25,0.25,0,235.50,0,0,0.00,0.00,0,0,0,0,0,0,0,246.00,0,-,
Panaji Navtara,25-26/T1-220591,-,197788335897651,2025-02-06,10:43:27 AM,10:53:05 AM,11:04:36 AM,SWIGGY,NA,-,278.00,62.49,215.50,226.00,10.00,0.25,0.25,100.00,115.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,226.00,0,-,
Panaji Navtara,25-26/T1-220593,-,197788591362471,2025-02-06,10:47:27 AM,11:00:12 AM,11:04:41 AM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Panaji Navtara,25-26/T1-220595,-,197788719647268,2025-02-06,10:49:27 AM,11:00:04 AM,12:27:25 PM,SWIGGY,NA,-,206.00,59.99,146.00,156.50,10.00,0.25,0.25,0,146.01,0,0,0.00,0.50,0,0,0,0,0,0,0,157.00,0,-,
Panaji Navtara,25-26/T1-220598,-,197790201742898,2025-02-06,11:14:30 AM,11:27:15 AM,12:27:30 PM,SWIGGY,NA,-,217.00,59.99,157.01,168.56,10.00,0.25,0.25,0,157.01,0.53,0.53,0.00,0.44,0,0,0,0,0,0,0,169.00,0,-,
Panaji Navtara,25-26/T1-220599,-,197790691316491,2025-02-06,11:22:30 AM,11:37:38 AM,12:27:34 PM,SWIGGY,NA,-,179.00,53.70,125.30,135.80,10.00,0.25,0.25,0,125.30,0,0,0.00,0.20,0,0,0,0,0,0,0,136.00,0,-,
Panaji Navtara,25-26/T1-220600,-,197790880678771,2025-02-06,11:25:32 AM,11:36:51 AM,12:27:39 PM,SWIGGY,NA,-,98.00,0.00,98.00,108.50,10.00,0.25,0.25,0,98.00,0,0,0.00,0.50,0,0,0,0,0,0,0,109.00,0,-,
Panaji Navtara,25-26/T1-220602,-,197790984929106,2025-02-06,11:27:31 AM,11:45:10 AM,12:27:46 PM,SWIGGY,NA,-,276.00,59.99,216.00,226.50,10.00,0.25,0.25,100.96,115.05,0,0,0.00,0.50,0,0,0,0,0,0,0,227.00,0,-,
Panaji Navtara,25-26/T1-220603,-,197791038138050,2025-02-06,11:28:31 AM,11:46:42 AM,12:27:50 PM,SWIGGY,NA,-,109.00,0.00,109.00,119.50,10.00,0.25,0.25,0,109.00,0,0,0.00,0.50,0,0,0,0,0,0,0,120.00,0,-,
Panaji Navtara,25-26/T1-220604,-,197791373937436,2025-02-06,11:33:31 AM,11:44:32 AM,12:27:57 PM,SWIGGY,NA,-,216.00,60.00,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,-,
Panaji Navtara,25-26/T1-220606,-,197791824340557,2025-02-06,11:41:31 AM,11:48:18 AM,12:52:10 PM,SWIGGY,NA,-,186.00,55.80,130.20,141.72,10.00,0.25,0.25,40.60,89.60,0.51,0.51,0.00,0.28,0,0,0,0,0,0,0,142.00,0,-,
Panaji Navtara,25-26/T1-220607,-,197792577472517,2025-02-06,11:53:32 AM,12:03:11 PM,12:55:16 PM,SWIGGY,NA,-,298.00,62.50,235.50,246.00,10.00,0.25,0.25,0,235.50,0,0,0.00,0.00,0,0,0,0,0,0,0,246.00,0,-,
Panaji Navtara,25-26/T1-220609,-,197793379005397,2025-02-06,12:06:34 PM,12:12:36 PM,12:55:21 PM,SWIGGY,NA,-,289.00,0.00,289.00,299.50,10.00,0.25,0.25,0,289.00,0,0,0.00,0.50,0,0,0,0,0,0,0,300.00,0,-,
Panaji Navtara,25-26/T1-220613,-,197793777689210,2025-02-06,12:13:34 PM,12:20:45 PM,12:55:25 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Panaji Navtara,25-26/T1-220614,-,197793922079694,2025-02-06,12:15:34 PM,12:21:34 PM,12:55:30 PM,SWIGGY,NA,-,206.00,59.98,146.01,156.51,10.00,0.25,0.25,0,146.02,0,0,0.00,0.49,0,0,0,0,0,0,0,157.00,0,-,
Panaji Navtara,25-26/T1-220616,-,197794028941620,2025-02-06,12:18:34 PM,12:23:57 PM,12:55:35 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.01,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Panaji Navtara,25-26/T1-220617,-,197794449182229,2025-02-06,12:24:34 PM,12:37:04 PM,12:55:40 PM,SWIGGY,NA,-,217.00,59.99,157.00,167.50,10.00,0.25,0.25,0,157.00,0,0,0.00,0.50,0,0,0,0,0,0,0,168.00,0,-,
