Panaji Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.05.01--2025.05.17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-22 09:55:32 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Panaji Navtara,25-26/T1-4908,-,205133785836177,2025-05-02,11:07:33 AM,11:21:44 AM,11:50:14 AM,SWIGGY,NA,-,228.00,75.24,152.76,163.26,10.00,0.25,0.25,0,152.76,0,0,0.00,-0.26,0,0,0,0,0,0,0,163.00,0,-,
Panaji Navtara,25-26/T1-4911,-,205134918386517,2025-05-02,11:26:33 AM,11:34:31 AM,11:55:09 AM,SWIGGY,NA,-,295.00,60.00,235.00,245.50,10.00,0.25,0.25,0,235.00,0,0,0.00,0.50,0,0,0,0,0,0,0,246.00,0,-,
Panaji Navtara,25-26/T1-4912,-,205135428969843,2025-05-02,11:34:33 AM,11:54:56 AM,12:06:30 PM,SWIGGY,NA,-,327.00,75.00,252.00,262.50,10.00,0.25,0.25,0,252.01,0,0,0.00,0.50,0,0,0,0,0,0,0,263.00,0,-,
Panaji Navtara,25-26/T1-4913,-,205135483150094,2025-05-02,11:35:33 AM,11:53:15 AM,12:06:21 PM,SWIGGY,NA,-,78.00,0.00,78.00,88.50,10.00,0.25,0.25,29.00,49.00,0,0,0.00,0.50,0,0,0,0,0,0,0,89.00,0,-,
Panaji Navtara,25-26/T1-4923,-,205137083520302,2025-05-02,12:02:38 PM,12:15:02 PM,12:50:58 PM,SWIGGY,NA,-,245.00,78.00,167.00,177.50,10.00,0.25,0.25,0,167.00,0,0,0.00,0.50,0,0,0,0,0,0,0,178.00,0,-,
Panaji Navtara,25-26/T1-4924,-,205137338046884,2025-05-02,12:06:36 PM,12:34:45 PM,12:59:33 PM,SWIGGY,NA,-,238.00,78.00,160.00,170.50,10.00,0.25,0.25,0,160.01,0,0,0.00,0.50,0,0,0,0,0,0,0,171.00,0,-,
Panaji Navtara,25-26/T1-4925,-,205137408871062,2025-05-02,12:07:37 PM,12:34:54 PM,12:59:41 PM,SWIGGY,NA,-,229.00,75.57,153.43,163.93,10.00,0.25,0.25,0,153.43,0,0,0.00,0.07,0,0,0,0,0,0,0,164.00,0,-,
Panaji Navtara,25-26/T1-4926,-,205137551208483,2025-05-02,12:10:37 PM,12:35:06 PM,12:51:09 PM,SWIGGY,NA,-,208.00,68.64,139.36,149.86,10.00,0.25,0.25,0,139.36,0,0,0.00,0.14,0,0,0,0,0,0,0,150.00,0,-,
Panaji Navtara,25-26/T1-4928,-,205137817388092,2025-05-02,12:14:37 PM,01:02:25 PM,01:34:05 PM,SWIGGY,NA,-,496.00,108.00,388.00,398.50,10.00,0.25,0.25,0,388.00,0,0,0.00,0.50,0,0,0,0,0,0,0,399.00,0,-,
Panaji Navtara,25-26/T1-4929,-,205138365701484,2025-05-02,12:23:37 PM,12:45:29 PM,01:34:15 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,41.30,97.30,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Panaji Navtara,25-26/T1-4931,-,205138511572427,2025-05-02,12:25:38 PM,12:45:42 PM,01:35:03 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Panaji Navtara,25-26/T1-4932,-,205138542231855,2025-05-02,12:26:37 PM,12:45:35 PM,01:35:11 PM,SWIGGY,NA,-,139.00,0.00,139.00,149.50,10.00,0.25,0.25,0,139.00,0,0,0.00,0.50,0,0,0,0,0,0,0,150.00,0,-,
