Siolim Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.05.01--2025.05.17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-22 09:55:42 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Siolim Navtara,25-26/T1-2628,-,205471306466213,2025-05-06,08:52:22 AM,09:01:32 AM,10:11:22 AM,SWIGGY,NA,-,289.00,60.00,229.00,239.50,10.00,0.25,0.25,0,229.00,0,0,0.00,0.50,0,0,0,0,0,0,0,240.00,0,-,
Siolim Navtara,25-26/T1-2629,-,205471355432484,2025-05-06,08:53:22 AM,09:08:28 AM,10:11:29 AM,SWIGGY,NA,-,278.00,60.00,218.00,228.50,10.00,0.25,0.25,0,218.00,0,0,0.00,0.50,0,0,0,0,0,0,0,229.00,0,-,
Siolim Navtara,25-26/T1-2635,-,205473759331603,2025-05-06,09:33:23 AM,09:44:43 AM,10:45:24 AM,SWIGGY,NA,-,632.00,87.50,544.50,555.00,10.00,0.25,0.25,0,544.50,0,0,0.00,0.00,0,0,0,0,0,0,0,555.00,0,-,
Siolim Navtara,25-26/T1-2637,-,205474249092134,2025-05-06,09:41:23 AM,09:56:10 AM,10:45:33 AM,SWIGGY,NA,-,238.00,59.99,178.00,193.32,10.00,0.25,0.25,0,178.00,2.41,2.41,0.00,-0.32,0,0,0,0,0,0,0,193.00,0,-,
Siolim Navtara,25-26/T1-2638,-,205474890019497,2025-05-06,09:52:23 AM,10:03:33 AM,10:48:45 AM,SWIGGY,NA,-,395.00,74.99,320.01,330.51,10.00,0.25,0.25,0,320.02,0,0,0.00,0.49,0,0,0,0,0,0,0,331.00,0,-,
Siolim Navtara,25-26/T1-2639,-,205474953028619,2025-05-06,09:53:23 AM,10:07:11 AM,10:48:51 AM,SWIGGY,NA,-,305.00,74.99,230.01,240.51,10.00,0.25,0.25,21.87,208.14,0,0,0.00,0.49,0,0,0,0,0,0,0,241.00,0,-,
Siolim Navtara,25-26/T1-2641,-,205475873917638,2025-05-06,10:08:23 AM,10:33:54 AM,11:32:00 AM,SWIGGY,NA,-,324.00,78.00,246.00,256.50,10.00,0.25,0.25,37.20,208.80,0,0,0.00,0.50,0,0,0,0,0,0,0,257.00,0,-,
Siolim Navtara,25-26/T1-2642,-,205476765028110,2025-05-06,10:23:23 AM,10:36:25 AM,11:33:00 AM,SWIGGY,NA,-,276.00,0.00,276.00,286.50,10.00,0.25,0.25,59.00,217.00,0,0,0.00,0.50,0,0,0,0,0,0,0,287.00,0,-,
Siolim Navtara,25-26/T1-2643,-,205476866245893,2025-05-06,10:25:23 AM,10:36:18 AM,11:33:05 AM,SWIGGY,NA,-,208.00,59.99,148.00,163.09,10.00,0.25,0.25,0,148.00,2.29,2.29,0.00,-0.09,0,0,0,0,0,0,0,163.00,0,-,
Siolim Navtara,25-26/T1-2647,-,205478194288284,2025-05-06,10:47:23 AM,10:55:05 AM,11:33:11 AM,SWIGGY,NA,-,234.00,60.00,174.00,184.50,10.00,0.25,0.25,174.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,185.00,0,-,
Siolim Navtara,25-26/T1-2653,-,205479235448181,2025-05-06,11:04:23 AM,11:31:39 AM,11:44:51 AM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,100.75,57.26,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Siolim Navtara,25-26/T1-2654,-,205479357822045,2025-05-06,11:06:24 AM,11:21:11 AM,11:44:56 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Siolim Navtara,25-26/T1-2655,-,205479364970765,2025-05-06,11:06:25 AM,11:20:34 AM,11:45:05 AM,SWIGGY,NA,-,378.00,75.00,303.00,313.50,10.00,0.25,0.25,0,303.00,0,0,0.00,0.50,0,0,0,0,0,0,0,314.00,0,-,
Siolim Navtara,25-26/T1-2656,-,205479539620678,2025-05-06,11:09:23 AM,11:14:53 AM,11:45:12 AM,SWIGGY,NA,-,237.00,78.00,159.00,169.50,10.00,0.25,0.25,0,159.01,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,-,
Siolim Navtara,25-26/T1-2657,-,205479605693214,2025-05-06,11:11:23 AM,11:24:06 AM,12:14:37 PM,SWIGGY,NA,-,207.00,59.99,147.00,157.50,10.00,0.25,0.25,0,147.01,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,-,
Siolim Navtara,25-26/T1-2658,-,205479674998101,2025-05-06,11:12:24 AM,11:23:57 AM,12:15:08 PM,SWIGGY,NA,-,238.00,78.00,160.00,170.50,10.00,0.25,0.25,0,160.00,0,0,0.00,0.50,0,0,0,0,0,0,0,171.00,0,-,
Siolim Navtara,25-26/T1-2659,-,205480006379290,2025-05-06,11:18:24 AM,11:27:06 AM,12:15:29 PM,SWIGGY,NA,-,258.00,78.00,180.00,195.00,10.00,0.25,0.25,90.00,90.00,2.25,2.25,0.00,0.00,0,0,0,0,0,0,0,195.00,0,-,
Siolim Navtara,25-26/T1-2660,-,205480719907455,2025-05-06,11:29:24 AM,11:34:49 AM,12:15:37 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Siolim Navtara,25-26/T1-2662,-,205481095089556,2025-05-06,11:36:24 AM,11:48:24 AM,12:16:03 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
Siolim Navtara,25-26/T1-2664,-,205481897450845,2025-05-06,11:49:24 AM,12:02:03 PM,12:51:12 PM,SWIGGY,NA,-,306.00,74.99,231.01,241.51,10.00,0.25,0.25,73.98,157.03,0,0,0.00,0.49,0,0,0,0,0,0,0,242.00,0,-,
Siolim Navtara,25-26/T1-2666,-,205482691875592,2025-05-06,12:02:25 PM,12:22:09 PM,12:51:17 PM,SWIGGY,NA,-,387.00,75.00,312.00,322.50,10.00,0.25,0.25,0,312.01,0,0,0.00,0.50,0,0,0,0,0,0,0,323.00,0,-,
Siolim Navtara,25-26/T1-2668,-,205483195953591,2025-05-06,12:10:25 PM,12:39:16 PM,12:51:26 PM,SWIGGY,NA,-,585.00,82.99,502.01,512.51,10.00,0.25,0.25,0,502.01,0,0,0.00,0.49,0,0,0,0,0,0,0,513.00,0,-,
Siolim Navtara,25-26/T1-2669,-,205483159124259,2025-05-06,12:10:27 PM,12:19:13 PM,01:25:51 PM,SWIGGY,NA,-,186.00,55.80,130.20,140.70,10.00,0.25,0.25,20.30,109.90,0,0,0.00,0.30,0,0,0,0,0,0,0,141.00,0,-,
Siolim Navtara,25-26/T1-2670,-,205483421827731,2025-05-06,12:14:24 PM,12:46:07 PM,01:25:40 PM,SWIGGY,NA,-,288.00,78.00,210.00,220.50,10.00,0.25,0.25,0,210.00,0,0,0.00,0.50,0,0,0,0,0,0,0,221.00,0,-,
Siolim Navtara,25-26/T1-2671,-,205483484851130,2025-05-06,12:16:24 PM,12:57:49 PM,01:25:33 PM,SWIGGY,NA,-,477.00,83.00,394.00,404.50,10.00,0.25,0.25,23.95,370.06,0,0,0.00,0.50,0,0,0,0,0,0,0,405.00,0,-,
Siolim Navtara,25-26/T1-2672,-,205483856972784,2025-05-06,12:21:25 PM,12:40:38 PM,01:25:24 PM,SWIGGY,NA,-,217.00,71.61,145.39,155.89,10.00,0.25,0.25,0,145.39,0,0,0.00,0.11,0,0,0,0,0,0,0,156.00,0,-,
Siolim Navtara,25-26/T1-2678,-,205485424199828,2025-05-06,12:47:25 PM,01:03:16 PM,01:25:15 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Siolim Navtara,25-26/T1-2681,-,205486198276632,2025-05-06,01:01:05 PM,01:08:23 PM,01:25:07 PM,SWIGGY,NA,-,216.00,59.99,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,-,
Siolim Navtara,25-26/T1-2683,-,205487073302617,2025-05-06,01:15:26 PM,01:27:36 PM,01:40:49 PM,SWIGGY,NA,-,208.00,68.64,139.36,149.86,10.00,0.25,0.25,0,139.36,0,0,0.00,0.14,0,0,0,0,0,0,0,150.00,0,-,
Siolim Navtara,25-26/T1-2686,-,205487900144735,2025-05-06,01:29:26 PM,01:44:47 PM,02:00:34 PM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,47.60,90.30,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,-,
Siolim Navtara,25-26/T1-2687,-,205487981207786,2025-05-06,01:30:26 PM,01:44:28 PM,02:00:40 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,0,208.00,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
Siolim Navtara,25-26/T1-2688,-,205488030268854,2025-05-06,01:31:26 PM,01:45:25 PM,02:27:58 PM,SWIGGY,NA,-,505.00,87.50,417.50,428.00,10.00,0.25,0.25,0,417.50,0,0,0.00,-0.00,0,0,0,0,0,0,0,428.00,0,-,
Siolim Navtara,25-26/T1-2689,-,205488278703113,2025-05-06,01:35:26 PM,01:45:54 PM,02:28:05 PM,SWIGGY,NA,-,259.00,62.50,196.50,207.00,10.00,0.25,0.25,0,196.50,0,0,0.00,0.00,0,0,0,0,0,0,0,207.00,0,-,
Siolim Navtara,25-26/T1-2690,-,205488265418577,2025-05-06,01:36:26 PM,01:44:11 PM,02:16:46 PM,SWIGGY,NA,-,388.00,75.00,313.00,323.50,10.00,0.25,0.25,0,313.00,0,0,0.00,0.50,0,0,0,0,0,0,0,324.00,0,-,
Siolim Navtara,25-26/T1-2691,-,205488375788176,2025-05-06,01:37:26 PM,01:45:36 PM,02:06:15 PM,SWIGGY,NA,-,79.00,0.00,79.00,89.50,10.00,0.25,0.25,0,79.00,0,0,0.00,0.50,0,0,0,0,0,0,0,90.00,0,-,
Siolim Navtara,25-26/T1-2696,-,205489473908437,2025-05-06,01:55:27 PM,02:12:57 PM,02:31:11 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Siolim Navtara,25-26/T1-2700,-,205489677631971,2025-05-06,01:58:29 PM,02:24:23 PM,02:39:26 PM,SWIGGY,NA,-,317.00,75.00,242.00,252.50,10.00,0.25,0.25,0,242.01,0,0,0.00,0.50,0,0,0,0,0,0,0,253.00,0,-,
Siolim Navtara,25-26/T1-2707,-,205491680698092,2025-05-06,02:32:28 PM,02:54:30 PM,03:11:33 PM,SWIGGY,NA,-,865.00,108.12,756.88,767.38,10.00,0.25,0.25,0,756.89,0,0,0.00,-0.38,0,0,0,0,0,0,0,767.00,0,-,
Siolim Navtara,25-26/T1-2709,-,205492204653134,2025-05-06,02:40:29 PM,02:54:03 PM,03:11:39 PM,SWIGGY,NA,-,259.00,60.00,199.00,209.50,10.00,0.25,0.25,0,199.00,0,0,0.00,0.50,0,0,0,0,0,0,0,210.00,0,-,
Siolim Navtara,25-26/T1-2710,-,205493072397921,2025-05-06,02:55:29 PM,03:21:02 PM,04:32:28 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,107.88,100.12,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
Siolim Navtara,25-26/T1-2711,-,205493192000949,2025-05-06,02:57:29 PM,03:12:37 PM,03:28:57 PM,SWIGGY,NA,-,696.00,87.49,608.51,619.01,10.00,0.25,0.25,0,608.51,0,0,0.00,-0.01,0,0,0,0,0,0,0,619.00,0,-,
Siolim Navtara,25-26/T1-2713,-,205493706806988,2025-05-06,03:05:29 PM,03:18:51 PM,03:49:01 PM,SWIGGY,NA,-,129.00,0.00,129.00,139.50,10.00,0.25,0.25,0,129.00,0,0,0.00,0.50,0,0,0,0,0,0,0,140.00,0,-,
Siolim Navtara,25-26/T1-2714,-,205493709033276,2025-05-06,03:05:30 PM,03:14:50 PM,03:41:03 PM,SWIGGY,NA,-,358.00,78.00,280.00,290.50,10.00,0.25,0.25,0,280.01,0,0,0.00,0.50,0,0,0,0,0,0,0,291.00,0,-,
Siolim Navtara,25-26/T1-2715,-,205493934039163,2025-05-06,03:09:29 PM,03:16:53 PM,03:33:20 PM,SWIGGY,NA,-,259.00,78.00,181.00,191.50,10.00,0.25,0.25,0,181.00,0,0,0.00,0.50,0,0,0,0,0,0,0,192.00,0,-,
Siolim Navtara,25-26/T1-2716,-,205494384718266,2025-05-06,03:17:31 PM,03:40:00 PM,04:32:42 PM,SWIGGY,NA,-,645.00,87.50,557.50,568.00,10.00,0.25,0.25,557.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,568.00,0,-,
Siolim Navtara,25-26/T1-2718,-,205494744256543,2025-05-06,03:23:31 PM,03:33:59 PM,04:32:48 PM,SWIGGY,NA,-,199.00,65.67,133.33,143.83,10.00,0.25,0.25,0,133.33,0,0,0.00,0.17,0,0,0,0,0,0,0,144.00,0,-,
Siolim Navtara,25-26/T1-2726,-,205498209615706,2025-05-06,04:21:12 PM,04:32:33 PM,04:53:15 PM,SWIGGY,NA,-,195.00,64.35,130.65,141.15,10.00,0.25,0.25,58.29,72.36,0,0,0.00,-0.15,0,0,0,0,0,0,0,141.00,0,-,
Siolim Navtara,25-26/T1-2729,-,205499423585179,2025-05-06,04:41:12 PM,04:52:18 PM,05:22:35 PM,SWIGGY,NA,-,376.00,74.98,301.01,311.51,10.00,0.25,0.25,54.44,246.58,0,0,0.00,0.49,0,0,0,0,0,0,0,312.00,0,-,
Siolim Navtara,25-26/T1-2730,-,205499424237053,2025-05-06,04:41:13 PM,04:57:27 PM,05:22:40 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,0,208.00,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
Siolim Navtara,25-26/T1-2736,-,205502862991710,2025-05-06,05:39:12 PM,05:58:05 PM,06:19:14 PM,SWIGGY,NA,-,256.00,59.99,196.00,206.50,10.00,0.25,0.25,0,196.00,0,0,0.00,0.50,0,0,0,0,0,0,0,207.00,0,-,
Siolim Navtara,25-26/T1-2737,-,205503080551727,2025-05-06,05:42:14 PM,05:49:57 PM,06:10:52 PM,SWIGGY,NA,-,325.00,0.00,325.00,338.40,10.00,0.25,0.25,0,325.00,1.45,1.45,0.00,-0.40,0,0,0,0,0,0,0,338.00,0,-,
Siolim Navtara,25-26/T1-2738,-,205503308386073,2025-05-06,05:46:13 PM,06:08:36 PM,06:19:53 PM,SWIGGY,NA,-,392.00,75.00,317.00,327.50,10.00,0.25,0.25,317.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,328.00,0,-,
Siolim Navtara,25-26/T1-2742,-,205504032619704,2025-05-06,05:57:13 PM,06:12:34 PM,06:28:22 PM,SWIGGY,NA,-,446.00,75.00,371.00,381.50,10.00,0.25,0.25,0,371.00,0,0,0.00,0.50,0,0,0,0,0,0,0,382.00,0,-,
Siolim Navtara,25-26/T1-2744,-,205504314965686,2025-05-06,06:02:21 PM,06:08:20 PM,06:28:32 PM,SWIGGY,NA,-,246.00,0.00,246.00,256.50,10.00,0.25,0.25,0,246.00,0,0,0.00,0.50,0,0,0,0,0,0,0,257.00,0,-,
Siolim Navtara,25-26/T1-2745,-,205504612932843,2025-05-06,06:08:27 PM,06:26:58 PM,06:39:16 PM,SWIGGY,NA,-,343.00,78.00,265.00,275.50,10.00,0.25,0.25,0,265.01,0,0,0.00,0.50,0,0,0,0,0,0,0,276.00,0,-,
Siolim Navtara,25-26/T1-2747,-,205504914068748,2025-05-06,06:12:14 PM,06:31:38 PM,06:39:20 PM,SWIGGY,NA,-,644.00,82.98,561.01,571.51,10.00,0.25,0.25,0,561.02,0,0,0.00,0.49,0,0,0,0,0,0,0,572.00,0,-,
Siolim Navtara,25-26/T1-2748,-,205504948950568,2025-05-06,06:13:20 PM,06:20:40 PM,06:39:25 PM,SWIGGY,NA,-,227.00,74.91,152.09,162.59,10.00,0.25,0.25,66.33,85.76,0,0,0.00,0.41,0,0,0,0,0,0,0,163.00,0,-,
Siolim Navtara,25-26/T1-2749,-,205505189572036,2025-05-06,06:17:14 PM,06:40:12 PM,06:52:25 PM,SWIGGY,NA,-,467.00,74.99,392.01,402.51,10.00,0.25,0.25,0,392.00,0,0,0.00,0.49,0,0,0,0,0,0,0,403.00,0,-,
Siolim Navtara,25-26/T1-2752,-,205506381952332,2025-05-06,06:37:17 PM,06:55:51 PM,07:11:54 PM,SWIGGY,NA,-,294.00,60.00,234.00,244.50,10.00,0.25,0.25,0,234.00,0,0,0.00,0.50,0,0,0,0,0,0,0,245.00,0,-,
Siolim Navtara,25-26/T1-2753,-,205506288415120,2025-05-06,06:37:18 PM,06:46:30 PM,07:24:18 PM,SWIGGY,NA,-,367.00,75.00,292.00,302.50,10.00,0.25,0.25,0,292.00,0,0,0.00,0.50,0,0,0,0,0,0,0,303.00,0,-,
Siolim Navtara,25-26/T1-2763,-,205508304756512,2025-05-06,07:09:16 PM,07:29:19 PM,08:25:50 PM,SWIGGY,NA,-,216.00,60.00,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,-,
Siolim Navtara,25-26/T1-2764,-,205508428462599,2025-05-06,07:11:16 PM,07:30:45 PM,08:25:54 PM,SWIGGY,NA,-,256.00,59.99,196.01,206.51,10.00,0.25,0.25,59.72,136.29,0,0,0.00,0.49,0,0,0,0,0,0,0,207.00,0,-,
Siolim Navtara,25-26/T1-2767,-,205509914955965,2025-05-06,07:35:16 PM,07:47:47 PM,08:25:59 PM,SWIGGY,NA,-,197.00,0.00,197.00,207.50,10.00,0.25,0.25,89.00,108.00,0,0,0.00,0.50,0,0,0,0,0,0,0,208.00,0,-,
Siolim Navtara,25-26/T1-2769,-,205510237225697,2025-05-06,07:41:16 PM,08:04:01 PM,08:26:10 PM,SWIGGY,NA,-,259.00,78.00,181.00,191.50,10.00,0.25,0.25,0,181.00,0,0,0.00,0.50,0,0,0,0,0,0,0,192.00,0,-,
Siolim Navtara,25-26/T1-2770,-,205510280380405,2025-05-06,07:42:16 PM,07:51:11 PM,08:26:16 PM,SWIGGY,NA,-,229.00,0.00,229.00,239.50,10.00,0.25,0.25,0,229.00,0,0,0.00,0.50,0,0,0,0,0,0,0,240.00,0,-,
Siolim Navtara,25-26/T1-2771,-,205510357437014,2025-05-06,07:43:16 PM,07:48:14 PM,08:26:27 PM,SWIGGY,NA,-,216.00,71.28,144.72,155.22,10.00,0.25,0.25,0,144.72,0,0,0.00,-0.22,0,0,0,0,0,0,0,155.00,0,-,
Siolim Navtara,25-26/T1-2772,-,205510492423976,2025-05-06,07:45:17 PM,08:14:03 PM,08:37:59 PM,SWIGGY,NA,-,665.00,0.00,665.00,675.50,10.00,0.25,0.25,0,665.00,0,0,0.00,0.50,0,0,0,0,0,0,0,676.00,0,-,
Siolim Navtara,25-26/T1-2776,-,205511046883901,2025-05-06,07:55:17 PM,08:20:12 PM,08:38:17 PM,SWIGGY,NA,-,268.00,78.00,190.00,200.50,10.00,0.25,0.25,0,190.01,0,0,0.00,0.50,0,0,0,0,0,0,0,201.00,0,-,
Siolim Navtara,25-26/T1-2777,-,205511153164512,2025-05-06,07:56:16 PM,08:15:52 PM,08:38:21 PM,SWIGGY,NA,-,417.00,78.00,339.00,349.50,10.00,0.25,0.25,0,339.00,0,0,0.00,0.50,0,0,0,0,0,0,0,350.00,0,-,
Siolim Navtara,25-26/T1-2778,-,205511197714764,2025-05-06,07:57:16 PM,08:20:18 PM,08:38:26 PM,SWIGGY,NA,-,238.00,78.00,160.00,170.50,10.00,0.25,0.25,66.56,93.45,0,0,0.00,0.50,0,0,0,0,0,0,0,171.00,0,-,
Siolim Navtara,25-26/T1-2779,-,205511201438165,2025-05-06,07:57:17 PM,08:20:46 PM,08:38:31 PM,SWIGGY,NA,-,387.00,78.00,309.00,319.50,10.00,0.25,0.25,0,309.00,0,0,0.00,0.50,0,0,0,0,0,0,0,320.00,0,-,
Siolim Navtara,25-26/T1-2785,-,205511907133350,2025-05-06,08:09:17 PM,08:24:48 PM,08:38:35 PM,SWIGGY,NA,-,278.00,78.00,200.00,210.50,10.00,0.25,0.25,0,200.00,0,0,0.00,0.50,0,0,0,0,0,0,0,211.00,0,-,
Siolim Navtara,25-26/T1-2787,-,205512146454572,2025-05-06,08:13:17 PM,08:31:31 PM,08:41:50 PM,SWIGGY,NA,-,407.00,78.00,329.00,339.50,10.00,0.25,0.25,0,329.01,0,0,0.00,0.50,0,0,0,0,0,0,0,340.00,0,-,
Siolim Navtara,25-26/T1-2788,-,205512153158564,2025-05-06,08:13:18 PM,08:28:22 PM,08:39:55 PM,SWIGGY,NA,-,208.00,68.64,139.36,149.86,10.00,0.25,0.25,0,139.36,0,0,0.00,0.14,0,0,0,0,0,0,0,150.00,0,-,
Siolim Navtara,25-26/T1-2789,-,205512181264244,2025-05-06,08:14:17 PM,08:29:27 PM,08:41:54 PM,SWIGGY,NA,-,259.00,78.00,181.00,191.50,10.00,0.25,0.25,0,181.00,0,0,0.00,0.50,0,0,0,0,0,0,0,192.00,0,-,
Siolim Navtara,25-26/T1-2791,-,205513008320154,2025-05-06,08:27:17 PM,08:33:18 PM,08:42:01 PM,SWIGGY,NA,-,418.00,75.00,343.00,353.50,10.00,0.25,0.25,0,343.01,0,0,0.00,0.50,0,0,0,0,0,0,0,354.00,0,-,
Siolim Navtara,25-26/T1-2792,-,205513057736934,2025-05-06,08:28:17 PM,08:49:12 PM,09:01:14 PM,SWIGGY,NA,-,517.00,0.00,517.00,527.50,10.00,0.25,0.25,0,517.00,0,0,0.00,0.50,0,0,0,0,0,0,0,528.00,0,-,
Siolim Navtara,25-26/T1-2793,-,205513224297274,2025-05-06,08:31:17 PM,08:43:58 PM,08:54:02 PM,SWIGGY,NA,-,248.00,78.00,170.00,180.50,10.00,0.25,0.25,0,170.00,0,0,0.00,0.50,0,0,0,0,0,0,0,181.00,0,-,
Siolim Navtara,25-26/T1-2796,-,205513704196517,2025-05-06,08:39:17 PM,08:44:06 PM,09:03:00 PM,SWIGGY,NA,-,278.00,78.00,200.00,210.50,10.00,0.25,0.25,0,200.00,0,0,0.00,0.50,0,0,0,0,0,0,0,211.00,0,-,
Siolim Navtara,25-26/T1-2797,-,205513962855851,2025-05-06,08:43:18 PM,08:53:46 PM,09:03:04 PM,SWIGGY,NA,-,515.00,87.49,427.51,438.01,10.00,0.25,0.25,0,427.50,0,0,0.00,-0.01,0,0,0,0,0,0,0,438.00,0,-,
Siolim Navtara,25-26/T1-2799,-,205514139646411,2025-05-06,08:46:18 PM,09:06:31 PM,09:24:42 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,107.88,100.12,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
