KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.04.01--2025.04.30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-12 11:58:35 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,25-26/T1-1314,-,203861131779577,2025-04-17,05:35:59 PM,05:54:58 PM,06:03:12 PM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,188.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,-,
KTC Navtara,25-26/T1-1315,-,203861103461659,2025-04-17,05:36:00 PM,05:58:03 PM,06:03:21 PM,SWIGGY,NA,-,347.00,75.00,272.00,282.50,10.00,0.25,0.25,101.12,170.88,0,0,0,0.00,0.50,0,0,0,0,0,0,0,283.00,0,-,
KTC Navtara,25-26/T1-1317,-,203861873389973,2025-04-17,05:48:59 PM,06:09:08 PM,06:09:16 PM,SWIGGY,NA,-,203.00,60.00,143.00,153.50,10.00,0.25,0.25,143.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,154.00,0,-,
KTC Navtara,25-26/T1-1319,-,203862421913523,2025-04-17,05:57:59 PM,06:13:39 PM,06:27:39 PM,SWIGGY,NA,-,207.00,59.99,147.00,157.50,10.00,0.25,0.25,0,147.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,-,
KTC Navtara,25-26/T1-1322,-,203862695476256,2025-04-17,06:02:59 PM,06:17:43 PM,06:27:47 PM,SWIGGY,NA,-,109.00,0.00,109.00,119.50,10.00,0.25,0.25,0,109.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,120.00,0,-,
KTC Navtara,25-26/T1-1324,-,203863538130092,2025-04-17,06:15:59 PM,06:33:37 PM,06:55:18 PM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
KTC Navtara,25-26/T1-1325,-,203863769798885,2025-04-17,06:19:59 PM,06:34:08 PM,06:55:22 PM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
KTC Navtara,25-26/T1-1331,-,203865584788690,2025-04-17,06:50:01 PM,07:06:22 PM,07:42:24 PM,SWIGGY,NA,-,357.00,0.00,357.00,367.50,10.00,0.25,0.25,0,357.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,368.00,0,-,
KTC Navtara,25-26/T1-1343,-,203869960883086,2025-04-17,08:04:04 PM,08:34:10 PM,09:23:56 PM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,0,198.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,-,
KTC Navtara,25-26/T1-1348,-,203874977893595,2025-04-17,09:27:08 PM,09:47:02 PM,09:58:26 PM,SWIGGY,NA,-,237.00,78.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,-,
KTC Navtara,25-26/T1-1350,-,203876286534335,2025-04-17,09:49:08 PM,10:03:45 PM,10:21:52 PM,SWIGGY,NA,-,398.00,78.00,320.00,330.50,10.00,0.25,0.25,0,320.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,331.00,0,-,
KTC Navtara,25-26/T1-1353,-,203910577709409,2025-04-18,07:21:07 AM,07:33:12 AM,07:52:59 AM,SWIGGY,NA,-,415.00,62.49,352.51,363.01,10.00,0.25,0.25,0,352.51,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,363.00,0,-,
KTC Navtara,25-26/T1-1354,-,203910669745730,2025-04-18,07:22:07 AM,07:40:09 AM,07:53:03 AM,SWIGGY,NA,-,316.00,0.00,316.00,326.50,10.00,0.25,0.25,0,316.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,327.00,0,-,
KTC Navtara,25-26/T1-1355,-,-,2025-04-18,07:20:44 AM,07:33:00 AM,08:14:22 AM,SWIGGY,NA,-,186.00,0.00,186.00,186.00,0,0,0,0,186.00,0,0,0,0.00,0.00,186.00,0,0,0,0,0,0,0,0,-,
KTC Navtara,25-26/T1-1356,-,203911028516066,2025-04-18,07:28:07 AM,08:07:29 AM,08:14:25 AM,SWIGGY,NA,-,451.00,74.99,376.01,391.35,10.00,0.25,0.25,0,376.01,2.42,2.42,0,0.00,-0.35,0,0,0,0,0,0,0,391.00,0,-,
KTC Navtara,25-26/T1-1360,-,203911660006699,2025-04-18,07:40:07 AM,08:04:28 AM,08:14:29 AM,SWIGGY,NA,-,520.00,87.50,432.50,443.00,10.00,0.25,0.25,187.15,245.35,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,443.00,0,-,
KTC Navtara,25-26/T1-1363,-,203913000096054,2025-04-18,08:01:07 AM,08:14:43 AM,09:12:25 AM,SWIGGY,NA,-,234.00,0.00,234.00,247.40,10.00,0.25,0.25,58.00,176.00,1.45,1.45,0,0.00,-0.40,0,0,0,0,0,0,0,247.00,0,-,
KTC Navtara,25-26/T1-1366,-,203914240197571,2025-04-18,08:21:07 AM,08:36:51 AM,09:12:31 AM,SWIGGY,NA,-,149.00,0.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
KTC Navtara,25-26/T1-1367,-,203914781601769,2025-04-18,08:30:07 AM,08:53:39 AM,09:12:35 AM,SWIGGY,NA,-,336.00,62.49,273.50,284.00,10.00,0.25,0.25,0,273.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,284.00,0,-,
KTC Navtara,25-26/T1-1370,-,203914883607723,2025-04-18,08:32:07 AM,08:56:15 AM,09:12:39 AM,SWIGGY,NA,-,510.00,74.99,435.01,446.75,10.00,0.25,0.25,0,435.01,0.62,0.62,0,0.00,0.25,0,0,0,0,0,0,0,447.00,0,-,
KTC Navtara,25-26/T1-1371,-,203915074665654,2025-04-18,08:35:07 AM,09:01:14 AM,09:12:43 AM,SWIGGY,NA,-,68.00,0.00,68.00,78.50,10.00,0.25,0.25,68.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,79.00,0,-,
KTC Navtara,25-26/T1-1372,-,203915350104136,2025-04-18,08:40:08 AM,09:00:52 AM,09:13:07 AM,SWIGGY,NA,-,247.00,59.99,187.00,197.50,10.00,0.25,0.25,0,187.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,198.00,0,-,
KTC Navtara,25-26/T1-1374,-,203915623047731,2025-04-18,08:45:08 AM,09:01:03 AM,09:13:12 AM,SWIGGY,NA,-,237.00,0.00,237.00,247.50,10.00,0.25,0.25,0,237.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,248.00,0,-,
KTC Navtara,25-26/T1-1376,-,203916086732331,2025-04-18,08:52:08 AM,09:11:54 AM,09:32:20 AM,SWIGGY,NA,-,594.00,74.99,519.01,529.51,10.00,0.25,0.25,0,519.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,530.00,0,-,
KTC Navtara,25-26/T1-1377,-,203916580942595,2025-04-18,09:00:08 AM,09:14:52 AM,09:32:24 AM,SWIGGY,NA,-,128.00,0.00,128.00,138.50,10.00,0.25,0.25,0,128.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,139.00,0,-,
KTC Navtara,25-26/T1-1378,-,203916665149504,2025-04-18,09:01:08 AM,09:29:31 AM,09:32:29 AM,SWIGGY,NA,-,264.00,59.99,204.00,217.87,10.00,0.25,0.25,0,204.01,1.68,1.68,0,0.00,0.13,0,0,0,0,0,0,0,218.00,0,-,
KTC Navtara,25-26/T1-1381,-,203917430339697,2025-04-18,09:15:08 AM,09:29:20 AM,09:32:34 AM,SWIGGY,NA,-,207.00,59.99,147.00,158.53,10.00,0.25,0.25,0,147.00,0.52,0.52,0,0.00,0.47,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,25-26/T1-1382,-,203917685297446,2025-04-18,09:19:08 AM,09:43:45 AM,10:20:10 AM,SWIGGY,NA,-,237.00,60.00,177.00,187.50,10.00,0.25,0.25,0,177.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,-,
KTC Navtara,25-26/T1-1386,-,203918320933654,2025-04-18,09:29:09 AM,09:56:19 AM,09:58:38 AM,SWIGGY,NA,-,267.00,59.99,207.00,217.50,10.00,0.25,0.25,30.24,176.76,0,0,0,0.00,0.50,0,0,0,0,0,0,0,218.00,0,-,
KTC Navtara,25-26/T1-1387,-,203918356808568,2025-04-18,09:30:09 AM,09:47:00 AM,09:58:43 AM,SWIGGY,NA,-,195.00,58.50,136.50,147.00,10.00,0.25,0.25,81.20,55.30,0,0,0,0.00,0.00,0,0,0,0,0,0,0,147.00,0,-,
KTC Navtara,25-26/T1-1389,-,203918528582268,2025-04-18,09:32:09 AM,09:46:44 AM,09:58:48 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
KTC Navtara,25-26/T1-1391,-,203918845620876,2025-04-18,09:38:11 AM,10:16:05 AM,10:20:14 AM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
KTC Navtara,25-26/T1-1392,-,203918881455259,2025-04-18,09:39:10 AM,09:53:28 AM,09:58:53 AM,SWIGGY,NA,-,327.00,62.50,264.50,275.00,10.00,0.25,0.25,0,264.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,275.00,0,-,
KTC Navtara,25-26/T1-1393,-,203918967210582,2025-04-18,09:40:11 AM,10:01:59 AM,10:20:18 AM,SWIGGY,NA,-,99.00,0.00,99.00,109.50,10.00,0.25,0.25,0,99.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,110.00,0,-,
KTC Navtara,25-26/T1-1394,-,203919196612692,2025-04-18,09:44:10 AM,10:02:19 AM,10:20:23 AM,SWIGGY,NA,-,405.00,62.49,342.50,353.00,10.00,0.25,0.25,117.55,224.96,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,353.00,0,-,
KTC Navtara,25-26/T1-1403,-,203921204914537,2025-04-18,10:17:11 AM,10:34:37 AM,10:50:34 AM,SWIGGY,NA,-,188.00,0.00,188.00,198.50,10.00,0.25,0.25,0,188.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,-,
KTC Navtara,25-26/T1-1405,-,203921948029571,2025-04-18,10:29:12 AM,10:48:35 AM,11:45:42 AM,SWIGGY,NA,-,295.00,59.99,235.01,246.67,10.00,0.25,0.25,0,235.01,0.58,0.58,0,0.00,0.33,0,0,0,0,0,0,0,247.00,0,-,
KTC Navtara,25-26/T1-1407,-,203923194024499,2025-04-18,10:50:13 AM,11:14:09 AM,11:45:49 AM,SWIGGY,NA,-,287.00,59.99,227.01,237.51,10.00,0.25,0.25,0,227.02,0,0,0,0.00,0.49,0,0,0,0,0,0,0,238.00,0,-,
KTC Navtara,25-26/T1-1408,-,203923284695138,2025-04-18,10:52:13 AM,11:29:50 AM,11:45:56 AM,SWIGGY,NA,-,227.00,59.99,167.00,177.50,10.00,0.25,0.25,21.34,145.67,0,0,0,0.00,0.50,0,0,0,0,0,0,0,178.00,0,-,
KTC Navtara,25-26/T1-1416,-,203926509549804,2025-04-18,11:45:15 AM,11:57:33 AM,12:39:07 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
KTC Navtara,25-26/T1-1417,-,203926445070061,2025-04-18,11:45:16 AM,12:00:30 PM,12:39:12 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,-,
KTC Navtara,25-26/T1-1420,-,203927409383195,2025-04-18,12:01:15 PM,12:32:14 PM,12:39:17 PM,SWIGGY,NA,-,526.00,74.98,451.01,461.51,10.00,0.25,0.25,221.22,229.79,0,0,0,0.00,0.49,0,0,0,0,0,0,0,462.00,0,-,
KTC Navtara,25-26/T1-1422,-,203927694022947,2025-04-18,12:06:17 PM,12:29:15 PM,12:39:23 PM,SWIGGY,NA,-,229.00,75.57,153.43,163.93,10.00,0.25,0.25,0,153.43,0,0,0,0.00,0.07,0,0,0,0,0,0,0,164.00,0,-,
KTC Navtara,25-26/T1-1428,-,203929136476167,2025-04-18,12:29:16 PM,12:40:01 PM,02:13:31 PM,SWIGGY,NA,-,196.00,58.80,137.20,148.72,10.00,0.25,0.25,0,137.20,0.51,0.51,0,0.00,0.28,0,0,0,0,0,0,0,149.00,0,-,
