Khorlim Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.04.01--2025.04.30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-12 11:58:05 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Khorlim Navtara,25-26/T1-568,-,203312537930093,2025-04-11,09:13:30 AM,09:24:47 AM,09:37:10 AM,SWIGGY,NA,-,107.00,10.00,97.00,108.81,10.00,0.25,0.25,0,97.00,0.66,0.66,0,0.00,0.19,0,0,0,0,0,0,0,109.00,0,-,
Khorlim Navtara,25-26/T1-569,-,203312892244382,2025-04-11,09:19:32 AM,09:33:27 AM,09:37:14 AM,SWIGGY,NA,-,258.00,60.00,198.00,208.50,10.00,0.25,0.25,0,198.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,209.00,0,-,
Khorlim Navtara,25-26/T1-570,-,203312985887849,2025-04-11,09:20:31 AM,09:39:12 AM,10:10:24 AM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Khorlim Navtara,25-26/T1-571,-,203313173372200,2025-04-11,09:23:31 AM,09:46:04 AM,10:10:59 AM,SWIGGY,NA,-,218.00,62.50,155.50,166.00,10.00,0.25,0.25,0,155.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,166.00,0,-,
Khorlim Navtara,25-26/T1-572,-,203313260855683,2025-04-11,09:24:31 AM,09:48:14 AM,10:14:48 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,91.79,56.21,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
Khorlim Navtara,25-26/T1-575,-,203313927691816,2025-04-11,09:35:31 AM,09:54:53 AM,10:14:52 AM,SWIGGY,NA,-,275.00,59.99,215.01,226.64,10.00,0.25,0.25,0,215.01,0.56,0.56,0,0.00,0.36,0,0,0,0,0,0,0,227.00,0,-,
Khorlim Navtara,25-26/T1-577,-,203314504306974,2025-04-11,09:46:31 AM,09:55:00 AM,10:14:59 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Khorlim Navtara,25-26/T1-579,-,203314865447835,2025-04-11,09:52:31 AM,10:14:31 AM,10:15:05 AM,SWIGGY,NA,-,327.00,59.99,267.01,277.51,10.00,0.25,0.25,97.17,169.85,0,0,0,0.00,0.49,0,0,0,0,0,0,0,278.00,0,-,
Khorlim Navtara,25-26/T1-580,-,203314955901330,2025-04-11,09:53:31 AM,10:05:42 AM,10:15:18 AM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,0,188.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,-,
Khorlim Navtara,25-26/T1-582,-,203315428641239,2025-04-11,10:00:32 AM,10:20:42 AM,10:25:04 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
